tile_id,i,j,x,y,people,hc1,hc2,pvhe
1848,28,20,28,20,61,1.2853712,0.05660595,-0.0131062915057184
1849,29,20,29,20,65,1.4181446,0.06904086,-0.012938377283963536
1850,30,20,30,20,128,2.8860812,0.15850943,-0.010340365801697645
1851,31,20,31,20,128,2.9565346,0.16197672,-0.016717013880750496
1852,32,20,32,20,28,0.6566815,0.031053254,-0.02144534135146268
1853,33,20,33,20,22,0.5247467,0.02350631,-0.0198555091817417
1854,34,20,34,20,40,0.97402865,0.045581583,-0.0198555091817417
1855,35,20,35,20,128,3.1933079,0.17132722,-0.01168157236267156
1856,36,20,36,20,145,3.6902108,0.20662248,-0.010699595356723978
1857,37,20,37,20,91,2.3507466,0.1257683,-0.013852641436258192
1858,38,20,38,20,138,3.625413,0.20085199,-0.0164602680714011
1859,39,20,39,20,140,3.732769,0.20670034,-0.01593471953467386
1860,40,20,40,20,42,1.1320051,0.057309207,-0.010085221531384707
1861,41,20,41,20,23,0.6289882,0.03190548,-0.008566157194375765
1862,42,20,42,20,144,4.020913,0.2346182,0.009407781130264765
1863,43,20,43,20,212,6.0458274,0.39029092,0.0037923924690821675
1864,44,20,44,20,233,6.782987,0.47169614,0.0034420781503924727
1865,45,20,45,20,168,4.9739723,0.34476545,0.01317317151757147
1866,46,20,46,20,156,4.7451644,0.37146655,9.759737602423133e-05
1867,47,20,47,20,749,23.752964,2.6020527,-0.0029606817447616718
1868,48,20,48,20,514,16.510431,1.7525873,-0.015417260467389943
1869,49,20,49,20,384,12.35971,1.2287477,-0.01695097612292575
1870,50,20,50,20,178,5.716779,0.51805437,-0.02277776521705152
1871,51,20,51,20,281,9.11413,0.90179217,-0.037059823415805576
1872,52,20,52,20,523,17.117126,1.9442655,-0.04683151325795501
1873,53,20,53,20,449,14.37618,1.516706,-0.034294188635483905
1874,54,20,54,20,118,3.6166039,0.2952943,-0.0045633789327118
1875,55,20,55,20,170,5.0402417,0.37915757,-0.0045633789327118
1876,56,20,56,20,125,3.597104,0.2527622,-0.007381048890034486
1877,57,20,57,20,178,4.9723077,0.3372634,-0.009088745840886588
1878,58,20,58,20,17,0.4567147,0.024786074,-0.013207420004014965
1879,59,20,59,20,7,0.18186131,0.008699336,-0.005899195729072923
1880,60,20,60,20,40,1.0120076,0.047317814,-0.009324781932587595
1881,61,20,61,20,2,0.04932459,0.0021525843,-0.0029241311494409197
1882,62,20,62,20,2,0.04816155,0.0020286033,0.00019106223666713422
1883,63,20,63,20,4,0.09415402,0.0038951095,0.0001461357779472893
1884,64,20,64,20,10,0.2305025,0.009645214,-0.005464652481123438
1885,65,20,65,20,18,0.40680045,0.017629933,-0.009423844245108861
1886,66,20,66,20,16,0.35375592,0.01523184,-0.009657271054604531
1887,67,20,67,20,28,0.6047245,0.025807617,-0.010268265563611623
1888,68,20,68,20,2,0.042079274,0.0016688318,-0.009998751594512124
1889,69,20,69,20,5,0.10257492,0.003950867,-0.010137730596871345
1890,70,20,70,20,7,0.14013298,0.0053462004,-0.010301909860364514
1893,73,20,73,20,16,0.29952094,0.012501773,-0.02120111827650766
1894,74,20,74,20,17,0.31171823,0.013764104,-0.024293414829919174
1897,77,20,77,20,251,4.383794,0.32698193,-0.004508407387371338
1898,78,20,78,20,40,0.6661518,0.036297448,-0.0006804626469884135
1899,79,20,79,20,7,0.11135789,0.0045925183,0.0015431027198776182
1900,80,20,80,20,2,0.03082626,0.0012053294,0.0037899222234256923
1901,81,20,81,20,5,0.07543956,0.00339544,0.003843969089340393
1902,82,20,82,20,91,1.3412687,0.07463473,-0.003061283578460207
1903,83,20,83,20,1,0.0139645,0.00051832985,0.0038975278608122
1937,26,21,26,21,88,1.7677337,0.069385536,-0.031125771480526764
1938,27,21,27,21,11,0.22866227,0.008821463,-0.030333337091615894
1939,28,21,28,21,7,0.15053174,0.006033802,-0.021595425225403368
1940,29,21,29,21,51,1.1388015,0.053159952,-0.017870451769802616
1941,30,21,30,21,146,3.3915339,0.19346116,-0.024039907517469997
1942,31,21,31,21,197,4.7295575,0.29694453,-0.0311351571888694
1943,32,21,32,21,106,2.599068,0.15118732,-0.030783932327197637
1944,33,21,33,21,46,1.1469625,0.061101362,-0.022281435392653114
1945,34,21,34,21,35,0.8870414,0.044792525,-0.018110172562359774
1946,35,21,35,21,91,2.3552358,0.12675105,-0.010954145105476177
1947,36,21,36,21,140,3.7029173,0.21441548,-0.01086300444316312
1948,37,21,37,21,106,2.8538084,0.16363567,-0.011073281490366984
1949,38,21,38,21,109,2.9904628,0.1772272,-0.01599418230905882
1950,39,21,39,21,142,3.9631188,0.24290054,-0.0164602680714011
1951,40,21,40,21,108,3.047259,0.17629959,-0.01173305153548682
1952,41,21,41,21,46,1.3110231,0.07019905,-0.0092721806587536
1953,42,21,42,21,28,0.81031245,0.043724958,-0.010089946406070284
1954,43,21,43,21,6,0.17696136,0.01001631,-0.00985972188997288
1955,44,21,44,21,181,5.4603443,0.35786015,-0.009884171983993132
1956,45,21,45,21,30,0.9183706,0.05753938,-0.016725267453275447
1957,46,21,46,21,10,0.31357738,0.022011828,-0.01709068688651925
1958,47,21,47,21,603,19.708742,2.0213172,-0.015866290594670214
1959,48,21,48,21,608,20.26983,2.224999,-0.01188524891310221
1960,49,21,49,21,321,10.698569,1.063843,-0.0076940139719350546
1961,50,21,50,21,114,3.7892013,0.3409394,-0.007513518743422011
1962,51,21,51,21,310,10.458049,1.0765079,-0.010744462511174585
1963,52,21,52,21,519,17.709742,2.0833561,-0.018551678756450626
1964,53,21,53,21,408,13.637567,1.4850048,-0.021123900080668417
1965,54,21,54,21,150,4.8109074,0.42027077,-0.01027077600343532
1966,55,21,55,21,184,5.7133417,0.45957595,-0.011195757944037684
1967,56,21,56,21,186,5.624898,0.43925536,-0.010610071090669203
1968,57,21,57,21,197,5.7953362,0.4413168,-0.01726338721491439
1969,58,21,58,21,9,0.25398,0.015184479,-0.014722628693484553
1970,59,21,59,21,15,0.4093704,0.02202289,-0.017656295382767077
1971,60,21,60,21,39,1.0387307,0.055891573,-0.030892435016578425
1972,61,21,61,21,27,0.70385236,0.038053066,-0.008551771890220798
1973,62,21,62,21,5,0.12729502,0.006697446,-0.007300096605592695
1974,63,21,63,21,5,0.12377699,0.006011358,-0.009495173380587576
1975,64,21,64,21,1,0.02413808,0.0011450767,-0.010505109791065698
1977,66,21,66,21,58,1.3380547,0.067675844,-0.010835740301846945
1978,67,21,67,21,79,1.776797,0.088769145,-0.012709676237453827
1979,68,21,68,21,22,0.4806619,0.021459488,-0.012573342275843247
1985,74,21,74,21,19,0.36663,0.022535391,-0.020022588951901038
1986,75,21,75,21,119,2.2620065,0.16533679,-0.008831863814243045
1987,76,21,76,21,360,6.771116,0.6323619,-0.003353409783162992
1988,77,21,77,21,514,9.446952,0.98390734,-0.007152547832965164
1989,78,21,78,21,219,3.7915177,0.28113303,0.0018006578672589296
1992,81,21,81,21,1,0.015713353,0.0009917637,-0.0008997372928756593
1993,82,21,82,21,235,3.5906975,0.27196816,-0.007598262772608975
2001,90,21,90,21,50,0.55720913,0.01434085,-0.0098692528777456
2028,26,22,26,22,59,1.2109134,0.046459246,-0.03416420209989732
2029,27,22,27,22,144,3.077354,0.14210083,-0.031834149890722335
2030,28,22,28,22,48,1.0591037,0.045293648,-0.0318632164169041
2031,29,22,29,22,60,1.3730975,0.063400745,-0.033445324874630374
2032,30,22,30,22,96,2.2880974,0.12395531,-0.03377951977843087
2033,31,22,31,22,202,5.0174785,0.32900923,-0.032336445989786015
2034,32,22,32,22,265,6.805394,0.4898776,-0.0311351571888694
2035,33,22,33,22,307,8.058962,0.5790377,-0.031070278200491314
2036,34,22,34,22,102,2.7002,0.15727238,-0.020626091395578444
2037,35,22,35,22,42,1.1273767,0.06019319,-0.010931559076832065
2038,36,22,36,22,142,3.8945642,0.22663112,-0.0108677685383645
2039,37,22,37,22,123,3.4421394,0.20470786,-0.0108677685383645
2040,38,22,38,22,209,5.9868083,0.39336342,-0.012062185470911492
2041,39,22,39,22,261,7.628118,0.53171325,-0.01602969674050532
2042,40,22,40,22,192,5.6754856,0.3732559,-0.012674762239181944
2043,41,22,41,22,91,2.7117584,0.16062798,-0.0092721806587536
2044,42,22,42,22,111,3.3554528,0.19873568,-0.0092721806587536
2045,43,22,43,22,48,1.4790066,0.0893387,-0.010011735967917922
2048,46,22,46,22,61,1.9836131,0.14190851,-0.032101087859627994
2049,47,22,47,22,56,1.8511431,0.1427643,-0.027198598391871966
2050,48,22,48,22,456,15.438791,1.4881313,-0.01885200704147097
2051,49,22,49,22,740,25.44829,2.7516992,-0.017254110411484374
2052,50,22,50,22,403,13.907913,1.4128726,-0.023326313739510635
2053,51,22,51,22,623,21.977352,2.6223738,-0.011969647348943417
2054,52,22,52,22,1109,39.861652,5.642193,-0.02243912939087607
2055,53,22,53,22,761,26.800598,3.4376836,-0.019021481583867055
2056,54,22,54,22,275,9.270435,0.9282571,-0.014097881881588298
2057,55,22,55,22,212,6.8948526,0.5995547,-0.024941106684411494
2058,56,22,56,22,195,6.2060547,0.54023486,-0.025711752112295424
2059,57,22,57,22,537,16.802588,1.6458827,-0.03290031826203415
2060,58,22,58,22,48,1.435485,0.10639033,-0.033737521060638785
2061,59,22,59,22,79,2.27481,0.14612423,-0.029453284698632197
2062,60,22,60,22,105,2.9577749,0.19350094,-0.028071791938933482
2063,61,22,61,22,224,6.238652,0.47001147,-0.01642556809234434
2064,62,22,62,22,330,9.024392,0.7271894,-0.007869454316718623
2066,64,22,64,22,118,3.0122015,0.18746209,-0.009909076872159486
2067,65,22,65,22,157,3.9014468,0.2439251,-0.011153304520227213
2068,66,22,66,22,157,3.7947729,0.23021585,-0.014687329087847508
2069,67,22,67,22,60,1.4071718,0.07620878,-0.018277864809852887
2074,72,22,72,22,79,1.6732332,0.12133504,-0.011202067482150833
2075,73,22,73,22,348,7.284996,0.66986847,-0.007183207105536071
2076,74,22,74,22,519,10.626415,1.0825876,-0.005093066309747561
2077,75,22,75,22,489,9.717834,0.9862231,-0.005797093807922129
2078,76,22,76,22,352,6.7580743,0.6433509,-0.0005263031702995068
2079,77,22,77,22,318,5.867644,0.52158177,-0.0056843456035148825
2080,78,22,78,22,63,1.0971639,0.0682514,0.0023613523757087798
2081,79,22,79,22,1,0.016662542,0.00084144,0.0038975278608122
2082,80,22,80,22,143,2.3639288,0.17295216,-0.006685588312115888
2083,81,22,81,22,782,13.099099,1.6762586,-0.009249305072828336
2084,82,22,82,22,484,7.6702447,0.7975124,-0.0039089635262426516
2085,83,22,83,22,2,0.028933495,0.0013627663,0.003791697299805242
2086,84,22,84,22,2,0.027182834,0.00080628373,0.0013292237082790112
2087,85,22,85,22,5,0.06500628,0.0015931757,-0.001953434509541571
2088,86,22,86,22,1,0.012533011,0.00027524008,-0.009892422126388998
2090,88,22,88,22,56,0.66308576,0.017622793,-0.009869247983192758
2091,89,22,89,22,24,0.27651805,0.0069514043,-0.0098692528777456
2092,90,22,90,22,105,1.1826442,0.038173173,-0.0098692528777456
2119,26,23,26,23,5,0.104482606,0.0035578683,-0.044196498883067786
2120,27,23,27,23,93,2.0287607,0.08772246,-0.041528110659696096
2122,29,23,29,23,1,0.023452884,0.0010257516,-0.0355308305040582
2123,30,23,30,23,17,0.41505465,0.020457847,-0.037830631246859224
2124,31,23,31,23,134,3.4203856,0.21041508,-0.03880488564384766
2125,32,23,32,23,240,6.380534,0.46265566,-0.03733285947147138
2126,33,23,33,23,270,7.3755884,0.54951024,-0.03262755439532365
2127,34,23,34,23,63,1.736617,0.10538844,-0.04161189346106755
2128,35,23,35,23,46,1.2834374,0.07085096,-0.031209073623289722
2129,36,23,36,23,63,1.7893012,0.099342324,-0.011065350952169642
2130,37,23,37,23,34,0.98484665,0.055123575,-0.0108677685383645
2131,38,23,38,23,118,3.5036638,0.21933563,-0.0108677685383645
2132,39,23,39,23,174,5.285597,0.3599284,-0.011947673882972291
2133,40,23,40,23,184,5.6740193,0.38707528,-0.015124427083009147
2134,41,23,41,23,91,2.8300517,0.17604038,-0.01020240142332348
2135,42,23,42,23,60,1.8949451,0.11719187,-0.010100048602413642
2137,44,23,44,23,752,25.472878,2.619544,-0.021842732281899868
2138,45,23,45,23,443,15.179896,1.4820791,-0.023817458257596506
2139,46,23,46,23,509,17.46345,1.6234744,-0.02300083853911454
2142,49,23,49,23,110,3.7797596,0.2940153,-0.02483642486565738
2143,50,23,50,23,173,6.027265,0.52115214,-0.02238748222155714
2144,51,23,51,23,733,26.279976,3.0095832,-0.02762812437105995
2145,52,23,52,23,853,31.092247,4.0163074,-0.03449315821768533
2146,53,23,53,23,925,33.506313,4.3589735,-0.025065227059094513
2147,54,23,54,23,622,21.904766,2.5092406,-0.021520368514232516
2148,55,23,55,23,123,4.170417,0.37764102,-0.0257336762448782
2149,56,23,56,23,342,11.437641,1.1299022,-0.03186044321936489
2150,57,23,57,23,622,20.53846,2.289146,-0.03903320034061919
2151,58,23,58,23,568,18.024248,1.781783,-0.03278023947657114
2152,59,23,59,23,23,0.69591403,0.049631104,-0.021235844697008
2153,60,23,60,23,58,1.721641,0.12537636,-0.020953283388529864
2154,61,23,61,23,258,7.6539383,0.6976893,-0.015615134646051023
2155,62,23,62,23,517,15.152382,1.5657736,-0.009461935500944601
2156,63,23,63,23,158,4.4244328,0.35914344,-0.006932629785423156
2157,64,23,64,23,209,5.631258,0.41787,-0.00666978330613429
2158,65,23,65,23,88,2.28632,0.14852948,-0.016027812852642955
2159,66,23,66,23,7,0.17618094,0.010336288,-0.02106581581656857
2160,67,23,67,23,1,0.024541724,0.0014207986,-0.018906184657042018
2163,70,23,70,23,100,2.3263245,0.18159509,-0.018965682451347023
2164,71,23,71,23,225,5.1357355,0.45480904,-0.013807110136267408
2165,72,23,72,23,659,14.876283,1.7013547,-0.006109080904821495
2166,73,23,73,23,489,10.595594,1.1073867,-0.003211495210199094
2167,74,23,74,23,69,1.4127928,0.10821488,-0.0020000374233406543
2168,75,23,75,23,22,0.43150756,0.029429303,-0.0006308558342810969
2169,76,23,76,23,1,0.018845774,0.0011783082,0.0037129581538789627
2170,77,23,77,23,1,0.018132858,0.0010702813,0.0034370065701890304
2171,78,23,78,23,1,0.017415943,0.00093969214,0.0037425925257587238
2172,79,23,79,23,1,0.016805742,0.0008582367,0.0038054160812944523
2173,80,23,80,23,100,1.6589209,0.11351209,-0.0039432786029614045
2174,81,23,81,23,434,7.177431,0.73767984,-0.008758756114210134
2175,82,23,82,23,18,0.27843153,0.018220382,-0.005859286741494336
2176,83,23,83,23,12,0.17285626,0.006999769,-0.0006338926960079267
2177,84,23,84,23,5,0.06815512,0.0019801368,-0.0081542836380169
2178,85,23,85,23,7,0.09144197,0.002279932,-0.0081542836380169
2179,86,23,86,23,24,0.30280027,0.007478297,-0.00945631166341418
2180,87,23,87,23,28,0.34231362,0.00830581,-0.01041283591338742
2181,88,23,88,23,13,0.15419747,0.003463414,-0.009005503776967981
2183,90,23,90,23,10,0.11212274,0.0023130262,-0.0098692528777456
2211,27,24,27,24,50,1.1127064,0.044977408,-0.05027174172419015
2212,28,24,28,24,121,2.8160415,0.13798499,-0.03541547871484286
2213,29,24,29,24,93,2.2576962,0.120261796,-0.030847916598375033
2214,30,24,30,24,29,0.7314855,0.03919649,-0.03890727804348458
2215,31,24,31,24,35,0.91970557,0.0537763,-0.0389166617422239
2216,32,24,32,24,129,3.5412831,0.2451314,-0.040042913663568415
2217,33,24,33,24,247,7.027211,0.5443097,-0.03708840871533202
2218,34,24,34,24,125,3.6095908,0.24828179,-0.03874648490411469
2219,35,24,35,24,63,1.8383815,0.112745434,-0.04124675275350528
2220,36,24,36,24,69,2.0425632,0.12039424,-0.028168739417152755
2221,37,24,37,24,62,1.8700256,0.11014701,-0.012106266625539625
2222,38,24,38,24,84,2.596314,0.1645299,-0.013137688344707108
2223,39,24,39,24,145,4.596704,0.32169142,-0.014045944869525304
2224,40,24,40,24,212,6.8395114,0.49859464,-0.015501038361715699
2225,41,24,41,24,105,3.4071698,0.22188412,-0.01820452456508337
2227,43,24,43,24,720,24.80629,2.447338,-0.026788971835901815
2228,44,24,44,24,521,18.490686,1.9775684,-0.030552208289615655
2229,45,24,45,24,677,24.377531,2.6826,-0.0253007072106294
2230,46,24,46,24,438,15.713574,1.5532993,-0.023539652198234787
2235,51,24,51,24,37,1.310818,0.102773644,-0.025857590493167732
2236,52,24,52,24,179,6.425004,0.58142686,-0.03342007293362142
2237,53,24,53,24,40,1.439962,0.13509147,-0.02178571297112648
2238,54,24,54,24,691,24.918955,2.771328,-0.029258445248210606
2239,55,24,55,24,114,4.0153184,0.38234624,-0.02713211325227448
2240,56,24,56,24,491,17.171652,1.8849025,-0.049009142977610304
2241,57,24,57,24,677,23.230148,2.6850283,-0.03904123074034641
2242,58,24,58,24,112,3.657789,0.31972927,-0.03548895406337077
2243,59,24,59,24,106,3.3426998,0.25779623,-0.01775958155880042
2244,60,24,60,24,179,5.605067,0.48944795,-0.014553251498895338
2245,61,24,61,24,620,19.645039,2.306114,-0.010886663183524686
2246,62,24,62,24,727,22.666769,2.774182,-0.005362685411275725
2247,63,24,63,24,205,6.072526,0.57127047,-0.006511206510775731
2248,64,24,64,24,84,2.371642,0.18148144,-0.014623715102344047
2249,65,24,65,24,6,0.16332048,0.011149457,-0.01946925670333008
2250,66,24,66,24,6,0.15936826,0.011130135,-0.020404282298694693
2251,67,24,67,24,4,0.10449127,0.007970248,-0.02114901819817619
2252,68,24,68,24,191,4.9679017,0.47952706,-0.018819414235794703
2253,69,24,69,24,565,14.607344,1.768651,-0.015838674613261213
2254,70,24,70,24,664,16.613434,2.022875,-0.010483836560118382
2255,71,24,71,24,274,6.5389094,0.6777889,-0.009923223110664544
2256,72,24,72,24,343,7.893076,0.8404815,-0.012117341826085452
2257,73,24,73,24,2,0.043044016,0.0032850155,0.0017908305737623473
2259,75,24,75,24,158,3.110202,0.22290292,-0.0025552101010347795
2260,76,24,76,24,97,1.8304855,0.11801817,0.00016042107343328203
2261,77,24,77,24,129,2.3541925,0.15771334,-0.006899268919473783
2262,78,24,78,24,258,4.5667477,0.3361177,-0.016630660333721996
2263,79,24,79,24,77,1.3072245,0.07989507,-0.0049024303846686105
2264,80,24,80,24,1,0.016416492,0.0009431509,0.002083699147818037
2265,81,24,81,24,261,4.193524,0.32059756,-0.011084967932579303
2266,82,24,82,24,88,1.334077,0.07202622,-0.010284068767240131
2267,83,24,83,24,10,0.14271972,0.004976963,-0.0081542836380169
2268,84,24,84,24,1,0.013591275,0.00036048458,-0.0081542836380169
2269,85,24,85,24,5,0.06529837,0.0015300495,-0.0081542836380169
2270,86,24,86,24,11,0.13880762,0.0031242343,-0.0081542836380169
2271,87,24,87,24,11,0.13445713,0.00288066,-0.0081542836380169
2272,88,24,88,24,10,0.118536234,0.0023436344,-0.008870109600211068
2303,28,25,28,25,60,1.4282362,0.068096325,-0.0510331761984642
2304,29,25,29,25,316,7.944759,0.5304172,-0.03977991899439674
2305,30,25,30,25,253,6.644036,0.46341792,-0.0389166617422239
2306,31,25,31,25,154,4.209784,0.2915787,-0.0389166617422239
2307,32,25,32,25,166,4.7567987,0.37046728,-0.03892186621838213
2308,33,25,33,25,335,10.06373,0.93706864,-0.04186654326641412
2309,34,25,34,25,162,4.9675736,0.432794,-0.035511250085468585
2310,35,25,35,25,156,4.798698,0.35520747,-0.035566873703480134
2311,36,25,36,25,120,3.7215252,0.24776585,-0.036112216201941
2312,37,25,37,25,88,2.7758613,0.17927006,-0.03212175825574133
2313,38,25,38,25,148,4.7990675,0.34002683,-0.022622384184015125
2314,39,25,39,25,224,7.4955716,0.60809135,-0.0206189593117133
2315,40,25,40,25,295,10.062261,0.85967463,-0.023331633189844832
2318,43,25,43,25,221,7.7810044,0.63913435,-0.025542246995506345
2319,44,25,44,25,734,26.737038,2.7841473,-0.028460408291768692
2320,45,25,45,25,247,9.129918,0.8985067,-0.028881529981003736
2321,46,25,46,25,773,29.03585,3.2349672,-0.02766813080961548
2322,47,25,47,25,10,0.36810908,0.030236172,-0.036189768626175595
2326,51,25,51,25,5,0.17900608,0.012244393,-0.026870216063454324
2327,52,25,52,25,219,7.935704,0.6483818,-0.021581181725337486
2328,53,25,53,25,345,12.655642,1.1876352,-0.01663431623924141
2329,54,25,54,25,130,4.793811,0.47618178,-0.027717194624138356
2330,55,25,55,25,339,12.483097,1.373164,-0.019858540080055345
2331,56,25,56,25,667,24.26067,2.9056745,-0.04532544749153188
2332,57,25,57,25,686,24.163822,2.7577064,-0.03101258532115722
2333,58,25,58,25,120,4.0216656,0.34426412,-0.014314539735994388
2334,59,25,59,25,41,1.3396535,0.10788443,-0.0137096568811625
2335,60,25,60,25,184,6.0251546,0.5849382,-0.012860776161050422
2336,61,25,61,25,1007,33.558865,4.5332065,-0.006939246952452956
2337,62,25,62,25,486,15.826992,1.9725004,-0.013304839807418528
2338,63,25,63,25,432,13.510066,1.5017233,-0.018400380169104055
2339,64,25,64,25,12,0.35841987,0.03205383,-0.025281478688730596
2340,65,25,65,25,5,0.14520793,0.012888229,-0.016398898185176765
2341,66,25,66,25,331,9.478594,0.99968547,-0.01374761010156244
2342,67,25,67,25,463,13.067552,1.5452741,-0.016174209659198663
2343,68,25,68,25,876,24.63117,3.580522,-0.00747577762316049
2344,69,25,69,25,1087,29.885508,4.692234,-0.010105116845012802
2345,70,25,70,25,248,6.378444,0.75788903,-0.010558918230512545
2346,71,25,71,25,199,4.851707,0.5220937,-0.01930957210457354
2347,72,25,72,25,801,18.862482,2.4162874,-0.034274905436877
2348,73,25,73,25,117,2.527682,0.20138182,-0.011150820898464675
2349,74,25,74,25,1,0.020317232,0.0012695517,0.0017184994533090774
2350,75,25,75,25,555,11.012619,0.9974131,-0.012090797417247612
2351,76,25,76,25,68,1.278679,0.08226671,-0.0006245239345794135
2352,77,25,77,25,295,5.3744445,0.3956348,-0.014871883827184695
2353,78,25,78,25,208,3.6612995,0.26209903,-0.02125475602308388
2354,79,25,79,25,308,5.2382345,0.3881477,-0.02049028517304767
2355,80,25,80,25,184,2.9974475,0.18867017,-0.021764866991461466
2356,81,25,81,25,110,1.7160692,0.093036465,-0.01128038571593281
2357,82,25,82,25,1,0.014798964,0.0005532406,-0.008469795678542712
2395,29,26,29,26,95,2.4200728,0.13357623,-0.03843849631393752
2396,30,26,30,26,284,7.6318607,0.53440744,-0.03760490909219125
2397,31,26,31,26,239,6.7477255,0.51277983,-0.0389166617422239
2398,32,26,32,26,288,8.627851,0.79438597,-0.03817090043302944
2399,33,26,33,26,816,26.162724,3.3140726,-0.051757095361194314
2400,34,26,34,26,1237,40.948578,5.5805283,-0.04206807601325891
2401,35,26,35,26,96,3.1181357,0.27402803,-0.029165319876512663
2402,36,26,36,26,102,3.3172076,0.24780305,-0.03481303865407579
2403,37,26,37,26,65,2.1443107,0.14901806,-0.0349879631654105
2404,38,26,38,26,86,2.9334848,0.22977842,-0.0344742177522354
2405,39,26,39,26,325,11.632514,1.199584,-0.029919580792398197
2406,40,26,40,26,821,30.208017,3.613417,-0.034740334219865825
2410,44,26,44,26,31,1.1343673,0.0850005,-0.07608601525021569
2411,45,26,45,26,272,10.287959,0.9531951,-0.03624998602502465
2412,46,26,46,26,767,30.11339,3.6031911,-0.02169789285435694
2413,47,26,47,26,404,15.865955,1.7459265,-0.022872529597172273
2414,48,26,48,26,524,20.493578,2.2332404,-0.031014670194992856
2415,49,26,49,26,912,35.482746,4.1039104,-0.03237532344296796
2416,50,26,50,26,1,0.037356418,0.0028781907,-0.02660999266982242
2419,53,26,53,26,219,8.285108,0.79380244,-0.01674837702456963
2420,54,26,54,26,784,30.364084,3.7887807,-0.009573980332077937
2421,55,26,55,26,1196,46.637787,6.7675138,-0.013471520175649484
2422,56,26,56,26,455,17.03057,2.0423002,-0.020142312271715312
2423,57,26,57,26,150,5.3281474,0.5056377,-0.016940524362321505
2424,58,26,58,26,65,2.2241392,0.18589188,-0.011026433149402387
2425,59,26,59,26,337,11.462483,1.1242218,-0.009459249304702464
2426,60,26,60,26,375,12.823635,1.4617275,-0.00791666010338015
2427,61,26,61,26,312,10.666976,1.3232147,-0.013539263065017605
2428,62,26,62,26,739,25.0378,3.4479651,-0.01642582473191843
2429,63,26,63,26,478,15.701923,2.003145,-0.012907862388755251
2430,64,26,64,26,508,16.35426,2.1565073,-0.010773585501498484
2431,65,26,65,26,665,21.134356,3.0790715,-0.010213977952498845
2432,66,26,66,26,733,22.629778,3.3568656,-0.01146790754435081
2433,67,26,67,26,491,14.497636,1.9673233,-0.016121417697246114
2434,68,26,68,26,698,20.06429,2.9470623,-0.01590694501873428
2435,69,26,69,26,629,17.306684,2.4672093,-0.010056350166743057
2436,70,26,70,26,710,18.395649,2.412449,-0.008434520117425334
2437,71,26,71,26,552,13.478348,1.5906807,-0.016135167637805675
2438,72,26,72,26,723,16.770063,1.9927537,-0.01710128843738342
2439,73,26,73,26,56,1.1896532,0.0836962,-0.013161811310560583
2440,74,26,74,26,60,1.1978712,0.066829786,-0.01461301422530189
2441,75,26,75,26,65,1.2448751,0.06974797,-0.01598818619989349
2442,76,26,76,26,6,0.10969318,0.005100801,-0.020874852201771824
2443,77,26,77,26,7,0.1232184,0.0055530765,-0.0219797782088219
2444,78,26,78,26,6,0.10189999,0.0044561555,-0.0219797782088219
2445,79,26,79,26,5,0.08195333,0.0034947058,-0.0219797782088219
2483,26,27,26,27,6,0.13667142,0.0046821316,-0.0510331761984642
2484,27,27,27,27,6,0.1418529,0.0051495326,-0.0510331761984642
2486,29,27,29,27,8,0.20557567,0.009151403,-0.04607798127801178
2487,30,27,30,27,5,0.13505657,0.007138581,-0.043788714208225415
2488,31,27,31,27,97,2.7783885,0.18989807,-0.042258812062266116
2489,32,27,32,27,312,9.588182,0.91240364,-0.028732877575108194
2490,33,27,33,27,1088,35.96223,4.8518705,-0.01679125311130915
2491,34,27,34,27,751,25.464037,3.2202923,-0.03378431350542753
2492,35,27,35,27,509,17.298916,1.8402871,-0.02947136255215393
2493,36,27,36,27,509,17.43967,1.69195,-0.04311486001644775
2494,37,27,37,27,23,0.79435974,0.06233843,-0.0349879631654105
2495,38,27,38,27,242,8.69676,0.8165674,-0.03840687311494749
2496,39,27,39,27,1407,54.07037,7.789855,-0.05094748697604428
2497,40,27,40,27,1723,68.065765,10.706602,-0.03537327174933727
2498,41,27,41,27,671,25.589733,2.831428,-0.03028192349880021
2499,42,27,42,27,111,4.108356,0.31495947,-0.023139663966133924
2500,43,27,43,27,4,0.14708784,0.00954041,-0.06404414006450108
2501,44,27,44,27,12,0.44739318,0.03011917,-0.0796955048890037
2502,45,27,45,27,102,3.9396482,0.33653978,-0.05558821124519385
2503,46,27,46,27,1178,48.15639,6.387116,-0.03669534377105137
2504,47,27,47,27,1219,50.885906,7.2170744,-0.019994231437540783
2505,48,27,48,27,481,19.8668,2.4841979,-0.02523173768821961
2506,49,27,49,27,1347,55.06531,7.3887544,-0.030305929432859934
2507,50,27,50,27,105,4.0759625,0.34963837,-0.028675429512173382
2508,51,27,51,27,5,0.19027565,0.013956061,-0.02220238139238662
2509,52,27,52,27,3,0.11564357,0.009799828,-0.023476827983018818
2510,53,27,53,27,486,19.238571,2.1659858,-0.027717519355358836
2511,54,27,54,27,458,18.292992,2.2672505,-0.008739088380296058
2512,55,27,55,27,1387,55.711575,8.509321,-0.009220168753256434
2513,56,27,56,27,933,35.81296,4.706017,-0.02148895575064186
2514,57,27,57,27,172,6.199979,0.5857314,-0.011821480623114984
2515,58,27,58,27,79,2.751379,0.23589633,-0.0092721806587536
2516,59,27,59,27,451,15.803645,1.7639586,-0.008160234518387398
2517,60,27,60,27,1298,46.34825,6.9255075,-0.012274365771137899
