tile_id,x,y,people,hc1,hc2,pvhe
1144,52,12,1,0.020326559,0.0007013029,0.028736721102853656
1145,53,12,23,0.46379864,0.015870882,0.029680384400854576
1146,54,12,1,0.019941559,0.0006408032,0.02849291798971444
1147,55,12,16,0.3151041,0.010030955,0.02857475069687937
1162,70,12,51,0.82238704,0.029893585,0.03454238361970266
1163,71,12,46,0.73193264,0.027585238,0.029453339492913712
1164,72,12,4,0.062855646,0.0024624325,0.0367516196672066
1165,73,12,155,2.429145,0.13567084,0.0351789436790744
1166,74,12,131,2.0219016,0.11877541,0.03476270084175155
1167,75,12,9,0.1339401,0.0057385,0.02439818683948059
1168,76,12,7,0.100657925,0.0035983655,0.02804865360544719
1169,77,12,40,0.55632967,0.017540744,0.03142130252506373
1170,78,12,2,0.026879694,0.0006410551,0.01939059568741178
1174,82,12,4,0.048353862,0.00084373896,0.0192188945387359
1209,26,13,31,0.5041247,0.014380746,0.0254455634184736
1210,27,13,56,0.9361688,0.030819757,0.0254455634184736
1211,28,13,27,0.46150264,0.014851943,0.0254455634184736
1214,31,13,5,0.09040787,0.0028214096,0.020055321611154822
1216,33,13,1,0.018714126,0.00058936724,0.02971802519895204
1217,34,13,22,0.42053267,0.0149135105,0.02425454994107152
1218,35,13,79,1.549013,0.06813805,0.020756526597380687
1219,36,13,123,2.4705994,0.12853868,0.04328076273383218
1220,37,13,105,2.143302,0.11597123,0.017327584225636627
1221,38,13,181,3.7285159,0.20701292,0.01588506605460503
1224,41,13,5,0.10239669,0.0033410885,0.01517868480955148
1225,42,13,12,0.24670461,0.007894009,0.01671519166815528
1226,43,13,55,1.1392071,0.039226674,0.020688446835224972
1229,46,13,18,0.38025612,0.012771684,0.015774187373075794
1231,48,13,87,1.8785777,0.08239108,0.02211340841279849
1232,49,13,116,2.5184429,0.11712131,0.019754752005553034
1233,50,13,77,1.6705694,0.074716866,0.030499780380768993
1234,51,13,93,2.0139854,0.09147787,0.030387038561026064
1235,52,13,81,1.7446355,0.07756437,0.02996804253025679
1236,53,13,22,0.46949798,0.019453833,0.029904626763227613
1237,54,13,1,0.021094032,0.0008387645,0.029284201783745006
1238,55,13,42,0.87282187,0.034416873,0.0295871008714375
1249,66,13,1,0.01745397,0.0005027155,0.0367516196672066
1252,69,13,7,0.118808925,0.004344204,0.03527395016954071
1253,70,13,70,1.178998,0.053738695,0.03093496771930604
1254,71,13,53,0.87501127,0.038157616,0.028322795986394953
1255,72,13,105,1.7013233,0.07854678,0.024069659868770063
1256,73,13,110,1.7504936,0.08518193,0.019719250667164703
1257,74,13,45,0.6966499,0.029219588,0.031025798893438712
1259,76,13,4,0.058061734,0.0016600039,0.020237184977391867
1260,77,13,23,0.32459307,0.009050032,0.027322611684517564
1261,78,13,4,0.05476684,0.001292208,0.01939140760868156
1300,26,14,42,0.7060199,0.022885226,0.0254455634184736
1301,27,14,59,1.0232636,0.0385967,0.0254455634184736
1302,28,14,74,1.3191088,0.05409612,0.0254455634184736
1303,29,14,102,1.8624312,0.08152547,0.02535336395190206
1305,31,14,69,1.3014907,0.05141493,0.020221924749922855
1306,32,14,53,1.014356,0.038215093,0.023240787974967297
1307,33,14,33,0.6411829,0.023163987,0.02243258181002033
1308,34,14,22,0.43504903,0.015958091,0.021400695761300458
1309,35,14,15,0.30277035,0.012051945,0.03569268289425973
1310,36,14,100,2.066175,0.09980612,0.024535759236877962
1311,37,14,96,2.0197902,0.10365616,0.021099165912431536
1312,38,14,206,4.4135027,0.26061428,0.02553534485592096
1313,39,14,91,1.963006,0.10675018,0.014955412765137675
1314,40,14,151,3.2631264,0.16966945,0.01578292866913017
1318,44,14,33,0.71860826,0.025618766,0.01778938428073687
1319,45,14,12,0.26355657,0.009372304,0.015459219394367792
1320,46,14,16,0.35512426,0.013251821,0.014290764987261116
1322,48,14,131,2.994681,0.15519138,0.015170764458419441
1323,49,14,34,0.7788177,0.03714326,0.025287409740453917
1324,50,14,15,0.3431546,0.015519168,0.022940162259046656
1325,51,14,20,0.45684725,0.020861106,0.01402044314842827
1326,52,14,35,0.7975991,0.03831481,0.01751550956528452
1327,53,14,114,2.5895221,0.1390551,0.0271166454686389
1328,54,14,170,3.827068,0.21823461,0.0309951543588504
1329,55,14,121,2.6688228,0.13743773,0.029486177451511796
1339,65,14,2,0.036671836,0.0011483885,0.03636061539151916
1340,66,14,29,0.52942735,0.019834083,0.029025012814711683
1341,67,14,1,0.018098207,0.0006900989,0.033097843607154016
1342,68,14,5,0.08991574,0.0038434146,0.0352734820040296
1343,69,14,6,0.10728308,0.0053662825,0.03586570800295624
1344,70,14,224,3.976123,0.26322392,0.022152263985756582
1345,71,14,40,0.6828598,0.031935487,0.0192188945387359
1347,73,14,28,0.45026734,0.016719792,0.026792786897487146
1348,74,14,46,0.7200429,0.025639271,0.030861960228295727
1351,77,14,4,0.057359613,0.0014261962,0.0192188945387359
1356,82,14,1,0.012572953,0.0002443471,0.0192188945387359
1391,26,15,51,0.88452345,0.030990936,0.0254455634184736
1392,27,15,54,0.97024405,0.040260885,0.0254455634184736
1393,28,15,26,0.4816532,0.021340536,0.02506512907813356
1394,29,15,131,2.504738,0.13590209,0.02020615170380171
1395,30,15,105,2.045795,0.108051084,0.019663707374419373
1396,31,15,59,1.1601807,0.052295968,0.018872833461326937
1397,32,15,23,0.4569003,0.018096337,0.016620780376094057
1398,33,15,26,0.5243459,0.020602334,0.016563815712318505
1399,34,15,40,0.8202015,0.03301,0.01676028185459532
1400,35,15,35,0.72986645,0.029901057,0.038701731388002404
1401,36,15,96,2.040343,0.092827335,0.0225665033202573
1402,37,15,24,0.5179885,0.02280703,0.03754909319140365
1403,38,15,58,1.2798817,0.066350736,0.05057096380793489
1404,39,15,347,7.8635583,0.5596152,0.02093869759452309
1405,40,15,262,5.9462066,0.3785035,0.01985470409953202
1409,44,15,26,0.59276444,0.022750081,0.019179565560476765
1410,45,15,18,0.4153603,0.016711788,0.028480671491269108
1412,47,15,91,2.1687284,0.11145013,0.014450607010399906
1413,48,15,169,4.104684,0.2525647,0.017307496354691112
1414,49,15,45,1.0952823,0.060460955,0.0256295756853116
1415,50,15,18,0.4386207,0.02357953,0.020258185534367666
1416,51,15,10,0.24332206,0.012989841,0.0135612168738673
1417,52,15,56,1.3591174,0.07693232,0.0135612168738673
1418,53,15,110,2.6563923,0.162503,0.013680481223495963
1419,54,15,148,3.5367167,0.22690804,0.022293131811800863
1420,55,15,141,3.2978883,0.19930393,0.031291906044112326
1422,57,15,28,0.61488026,0.024862822,0.029681406725700167
1430,65,15,10,0.19111843,0.007141345,0.03586156781686666
1431,66,15,179,3.4399922,0.18926474,0.02249156837751943
1432,67,15,56,1.0696977,0.05857033,0.02061100913702889
1433,68,15,178,3.4122553,0.24349946,0.025492817734713027
1434,69,15,239,4.5548654,0.3717736,0.021742634892002018
1435,70,15,478,8.926182,0.79997885,0.015707469140726606
1438,73,15,5,0.08162498,0.0025747612,0.02078862289660311
1439,74,15,5,0.07938396,0.002361312,0.02002251789155086
1440,75,15,1,0.015433089,0.0004186064,0.0192188945387359
1445,80,15,5,0.06779174,0.0016237313,0.0192188945387359
1446,81,15,22,0.2911081,0.007351804,0.01922231604803967
1482,26,16,10,0.178518,0.0063099475,0.02614941570405781
1483,27,16,167,3.1158738,0.16189027,0.025655500300865136
1484,28,16,120,2.3156521,0.12801714,0.02599260712232198
1485,29,16,225,4.4983387,0.30147755,0.026164579038753542
1486,30,16,337,6.8971095,0.497551,0.0261616966918534
1487,31,16,74,1.5147294,0.07788228,0.024937683551512387
1488,32,16,44,0.9074934,0.039970547,0.020310049744904933
1489,33,16,109,2.2862313,0.10723344,0.016548573134496324
1490,34,16,100,2.1298542,0.0988596,0.01653598175857155
1491,35,16,53,1.1431726,0.049075507,0.024668291208894855
1492,36,16,24,0.52436525,0.021212552,0.05096218378015182
1493,37,16,26,0.57667655,0.023355635,0.043444754741683814
1494,38,16,10,0.22660863,0.010393665,0.04929656006143065
1495,39,16,333,7.7753625,0.5224979,0.03446815924540216
1496,40,16,144,3.3746572,0.19394219,0.05644083799599527
1497,41,16,24,0.5598533,0.024646133,0.050633195559610523
1498,42,16,11,0.25731337,0.010194125,0.0249656833747488
1499,43,16,5,0.11795071,0.0045937565,0.0141202959757439
1500,44,16,22,0.5263106,0.022360913,0.01456538497103694
1501,45,16,123,2.993698,0.1490997,0.04574555556781397
1502,46,16,48,1.1829848,0.057475533,0.05333796919782403
1503,47,16,49,1.2328131,0.06857856,0.020896574336486104
1504,48,16,363,9.39644,0.71522397,0.019724792540800097
1505,49,16,82,2.1381912,0.14869873,0.0256295756853116
1506,50,16,263,6.9339743,0.5443778,0.008754444550762734
1507,51,16,137,3.6119878,0.2773914,0.012008715953719353
1508,52,16,158,4.12696,0.3057308,0.006807268243342815
1509,53,16,161,4.146332,0.29753464,0.0135612168738673
1510,54,16,225,5.709669,0.4226174,0.020551000388846975
1511,55,16,281,6.9747977,0.5103809,0.0327125993205639
1512,56,16,189,4.5341854,0.2794849,0.0316317137268757
1513,57,16,83,1.9210091,0.09474365,0.02964637367462441
1521,65,16,11,0.21821958,0.008926654,0.03674837408858093
1522,66,16,274,5.4890018,0.35559165,0.025018773513181658
1523,67,16,139,2.7781234,0.19132885,0.02160342025914926
1524,68,16,637,12.872036,1.3119786,0.017360375784017446
1525,69,16,561,11.131888,1.1204075,0.016445991607736424
1526,70,16,235,4.454131,0.33363295,0.018221062921466778
1527,71,16,41,0.7351932,0.034091882,0.01774236233656612
1528,72,16,1,0.017188577,0.0005817878,0.0192188945387359
1529,73,16,1,0.016651994,0.00050131074,0.0192188945387359
1530,74,16,1,0.016193127,0.00046008735,0.0192188945387359
1535,79,16,5,0.0711725,0.0018427871,0.0192188945387359
1536,80,16,16,0.22259118,0.0062250127,0.019262871644118565
1537,81,16,37,0.5028576,0.015299396,0.019995758474803917
1573,26,17,45,0.8260952,0.031688396,0.0261733964209754
1574,27,17,142,2.7238657,0.14175808,0.0261733964209754
1575,28,17,106,2.1049929,0.11689005,0.0261733964209754
1576,29,17,206,4.2371745,0.2790543,0.0261733964209754
1577,30,17,239,5.0288467,0.3406115,0.0261733964209754
1578,31,17,77,1.6268361,0.08491638,0.026120278665511486
1579,32,17,57,1.2152425,0.055802956,0.02520660104179684
1580,33,17,87,1.8846773,0.08808646,0.0240714360628702
1581,34,17,83,1.8266749,0.08487503,0.021620928759735727
1582,35,17,79,1.763058,0.07927712,0.020691217528315854
1583,36,17,7,0.15791716,0.0062841163,0.02287343222046941
1585,38,17,5,0.116353646,0.0047521456,0.053208415721681064
1586,39,17,45,1.0699086,0.051528607,0.05057173948651069
1587,40,17,68,1.6389983,0.08152725,0.0571955543678706
1588,41,17,54,1.3119888,0.061960395,0.0571955543678706
1589,42,17,60,1.4712902,0.06851648,0.04608970161698129
1590,43,17,13,0.32197574,0.014385032,0.014524688424457517
1591,44,17,33,0.8300374,0.040012944,0.01578839045320761
1592,45,17,119,3.04468,0.16365317,0.052970007402176784
1593,46,17,19,0.49252632,0.0253525,0.0571955543678706
1594,47,17,11,0.29143563,0.016939558,0.05529939582924318
1595,48,17,228,6.2273235,0.4776394,0.02800265100208532
1596,49,17,298,8.327404,0.7351854,0.02183559009153723
1597,50,17,394,11.1860075,1.0980921,-0.011708723357934544
1598,51,17,739,21.211613,2.3852184,-0.013285431446312649
1599,52,17,310,8.761992,0.8575138,-0.015563812122094765
1600,53,17,120,3.2967358,0.2692991,-0.005519737170028696
1601,54,17,212,5.677684,0.4426108,0.025183530349004103
1602,55,17,178,4.628241,0.3303263,0.03101578799393506
1603,56,17,73,1.8312298,0.10891516,0.026867141298386913
1604,57,17,73,1.7712345,0.09317197,0.0303264316394568
1605,58,17,73,1.7160757,0.08100961,0.0297888488652621
1606,59,17,4,0.090997666,0.0034997752,0.029203632344083214
1611,64,17,1,0.020599708,0.00071366073,0.0367516196672066
1612,65,17,12,0.24580759,0.010188632,0.0367516196672066
1613,66,17,111,2.2722883,0.123868056,0.031106077927981146
1614,67,17,205,4.169083,0.26214525,0.019482485707351532
1615,68,17,45,0.89998686,0.05332978,0.018607593151190698
1616,69,17,5,0.09746057,0.0052577252,0.0192188945387359
1617,70,17,2,0.037654214,0.0017171601,0.0192188945387359
1618,71,17,1,0.018140316,0.0006800108,0.0192188945387359
1619,72,17,1,0.01754378,0.00057281717,0.0192188945387359
1622,75,17,1,0.016168963,0.00046682355,0.0192188945387359
1623,76,17,1,0.01576337,0.00044923014,0.0192188945387359
1624,77,17,5,0.07684854,0.0021964607,0.0192188945387359
1625,78,17,1,0.014977336,0.00042121534,0.0192188945387359
1626,79,17,13,0.19000588,0.0055980445,0.019379022974197305
1627,80,17,22,0.31422582,0.009941771,0.019886263095211496
1628,81,17,38,0.53119075,0.018993532,0.020081820473151806
1629,82,17,73,0.99528056,0.03904781,0.020856335603201707
1630,83,17,63,0.8287626,0.027881594,0.022498477467825347
1664,26,18,56,1.0531393,0.04099809,0.026127858575354632
1665,27,18,102,1.9988978,0.096722424,0.0261733964209754
1666,28,18,79,1.6019351,0.08223433,0.0261733964209754
1667,29,18,133,2.78752,0.1617678,0.0261733964209754
1668,30,18,154,3.30352,0.1943864,0.0261733964209754
1669,31,18,81,1.7571337,0.08828312,0.021513699570912558
1670,32,18,54,1.1852604,0.053236943,0.021511026498625383
1671,33,18,38,0.8468661,0.03647082,0.018802088185536192
1672,34,18,40,0.9073541,0.03967356,0.02608029449589532
1673,35,18,68,1.5708982,0.07215103,0.024884042059025748
1674,36,18,73,1.7108941,0.0770251,0.024361315537053497
1675,37,18,5,0.11850695,0.0047847037,0.02258893329242687
1677,39,18,39,0.9555774,0.042543348,0.05367766342863114
1678,40,18,114,2.845613,0.14315541,0.0571955543678706
1679,41,18,84,2.1279395,0.109362714,0.0571955543678706
1680,42,18,139,3.575328,0.19567879,0.0571955543678706
1681,43,18,88,2.2935865,0.123669624,0.04368513703549803
1682,44,18,168,4.4580865,0.26480073,0.03314759273384442
1683,45,18,51,1.3720646,0.07821276,0.0571955543678706
1684,46,18,7,0.19166288,0.0112687815,0.0571955543678706
1685,47,18,202,5.6746483,0.40533817,0.05706028977059377
1686,48,18,123,3.5371993,0.27671346,0.028041079567625055
1687,49,18,565,16.759151,1.7201117,0.01887426940976082
1688,50,18,327,9.772514,0.9700733,0.0026864040152323773
1689,51,18,224,6.7399445,0.6890909,-0.011931702403667692
1690,52,18,900,27.36904,3.470418,-0.0156600941399137
1691,53,18,463,13.622682,1.4278105,0.004644966882269788
1692,54,18,216,6.0882635,0.502791,0.024163027937928662
1693,55,18,197,5.358261,0.3901986,0.022234379742257233
1694,56,18,93,2.4404454,0.15109798,0.02647390979643246
1695,57,18,72,1.8300995,0.10328618,0.030460267798679493
1696,58,18,138,3.4023387,0.18363029,0.03039793859174759
1697,59,18,22,0.52345544,0.022451218,0.02850747674538089
1702,64,18,5,0.106831916,0.004012887,0.0367516196672066
1703,65,18,117,2.4800606,0.11697384,0.03003498533504928
1704,66,18,60,1.2522528,0.05805496,0.022059800848136857
1706,68,18,3,0.060059447,0.002482505,0.0192188945387359
1707,69,18,4,0.0781305,0.0030795133,0.0192188945387359
1708,70,18,1,0.019002665,0.0007007931,0.0192188945387359
1709,71,18,1,0.018466236,0.000637039,0.0192188945387359
1711,73,18,4,0.070001,0.0022702003,0.0192188945387359
1712,74,18,4,0.068273135,0.0022018205,0.0192188945387359
1713,75,18,13,0.21662068,0.007139984,0.018185366186001473
1714,76,18,5,0.0813133,0.0026845722,0.01917751850249159
1715,77,18,19,0.30151322,0.010350115,0.019713642845276994
1716,78,18,12,0.18527304,0.006178157,0.019422264259143566
1717,79,18,24,0.3606186,0.01206905,0.024533019353050994
1718,80,18,14,0.20519826,0.007023559,0.02869082507828105
1719,81,18,51,0.7338827,0.030991798,0.02256175169473575
1720,82,18,119,1.6752591,0.08473599,0.0230429475350947
1755,26,19,45,0.86459744,0.03257626,0.017017066974984594
1756,27,19,105,2.0992346,0.09650997,0.01736509830128978
1757,28,19,82,1.6964998,0.08262801,0.01977375405220716
1758,29,19,129,2.7578077,0.14853062,0.02453054225179208
1759,30,19,88,1.9281197,0.10164797,0.024734325167854527
1760,31,19,34,0.7573985,0.035812218,0.01417458529385398
1761,32,19,17,0.38423586,0.016492866,0.0137068587404369
1762,33,19,13,0.29880267,0.012433576,0.0137068587404369
1763,34,19,33,0.7741076,0.034079015,0.019237123274920442
1764,35,19,86,2.0625427,0.101238064,0.024408616254572947
1765,36,19,86,2.098563,0.10430118,0.0244091233346245
1766,37,19,46,1.1368209,0.052660346,0.019077204076085503
1767,38,19,18,0.45100427,0.020165153,0.019940449530156508
1768,39,19,1,0.025437025,0.0011400215,0.023982283122765697
1769,40,19,23,0.59473807,0.028086381,0.03568275079557334
1770,41,19,105,2.7665737,0.14644735,0.05340545848869954
1771,42,19,135,3.6239855,0.20815854,0.0571955543678706
1772,43,19,61,1.6645422,0.096066825,0.05665482897159022
1773,44,19,190,5.2962503,0.3485217,0.04565647377238935
1774,45,19,174,4.939608,0.33687383,0.0571955543678706
1775,46,19,284,8.263375,0.63973,0.0571955543678706
1776,47,19,263,7.847939,0.6703889,0.05238994349974651
1777,48,19,81,2.4535828,0.20532693,0.02660290257755689
1778,49,19,453,14.030769,1.4137263,0.0054419575186033155
1779,50,19,363,11.303664,1.1197287,-0.0003369912672790197
1780,51,19,335,10.506715,1.0841289,-0.013296380408902232
1781,52,19,728,23.088676,2.8393593,-0.012173783823728416
1782,53,19,464,14.300381,1.5327113,-0.0016085884397429272
1783,54,19,106,3.1149855,0.24886718,0.019425431871302603
1784,55,19,142,4.0274086,0.28904447,0.0193982580960986
1785,56,19,111,3.048901,0.20019892,0.0270769398803674
1786,57,19,163,4.3457665,0.27574176,0.0304594822709907
1787,58,19,83,2.136144,0.11622506,0.02717996752127204
1788,59,19,9,0.22357054,0.010023377,0.028013348345454256
1789,60,19,7,0.16889937,0.006907553,0.027751937698985533
1793,64,19,7,0.15515614,0.0061417683,0.0367516196672066
1794,65,19,106,2.3185427,0.10807802,0.02373550281872448
1795,66,19,2,0.04276527,0.0017640524,0.01898165791625503
1796,67,19,1,0.020895563,0.00081639626,0.0192188945387359
1797,68,19,1,0.020412287,0.00077299995,0.0192188945387359
1798,69,19,10,0.19928612,0.0074566454,0.0192188945387359
1799,70,19,6,0.11658408,0.004228499,0.0192188945387359
1800,71,19,4,0.07575672,0.0026728518,0.0192188945387359
1801,72,19,5,0.092392445,0.003253138,0.019260889009123632
1802,73,19,19,0.3430751,0.012557088,0.019390696892258637
1803,74,19,13,0.22933184,0.008492985,0.019104100647612306
1804,75,19,17,0.293241,0.011245633,0.017979729446650803
1805,76,19,18,0.30396453,0.012444806,0.018976289939593383
1806,77,19,35,0.57821244,0.026222447,0.02010750198659998
1807,78,19,30,0.47962713,0.019811494,0.023377479497627494
1808,79,19,12,0.18539311,0.006752916,0.040163770926610214
1809,80,19,4,0.0601102,0.0021792296,0.03036108827370883
1810,81,19,74,1.0942824,0.052965816,0.026568634350290908
1811,82,19,310,4.5087395,0.3070747,0.021065559391844832
1846,26,20,54,1.0598403,0.039484672,0.014845353882870848
1847,27,20,23,0.4677461,0.018397,0.015099746545009528
1848,28,20,61,1.2853712,0.05660595,0.0166183842178214
1849,29,20,65,1.4181446,0.06904086,0.016868137193186902
1850,30,20,128,2.8860812,0.15850943,0.020801093492147225
1851,31,20,128,2.9565346,0.16197672,0.016494979230289114
1852,32,20,28,0.6566815,0.031053254,0.012146364052096499
1853,33,20,22,0.5247467,0.02350631,0.0137068587404369
1854,34,20,40,0.97402865,0.045581583,0.0137068587404369
1855,35,20,128,3.1933079,0.17132722,0.021529082345869956
1856,36,20,145,3.6902108,0.20662248,0.02402921214213968
1857,37,20,91,2.3507466,0.1257683,0.02008517717981314
1858,38,20,138,3.625413,0.20085199,0.0165359812451307
1859,39,20,140,3.732769,0.20670034,0.016884599907025673
1860,40,20,42,1.1320051,0.057309207,0.02076482033226559
1861,41,20,23,0.6289882,0.03190548,0.024556730015141838
1862,42,20,144,4.020913,0.2346182,0.04879737461541769
1863,43,20,212,6.0458274,0.39029092,0.040762676712107884
1864,44,20,233,6.782987,0.47169614,0.03937664490633776
1865,45,20,168,4.9739723,0.34476545,0.052129856254891575
1866,46,20,156,4.7451644,0.37146655,0.03001499172878946
1867,47,20,749,23.752964,2.6020527,0.02676285928633763
1868,48,20,514,16.510431,1.7525873,0.010525619460940208
1869,49,20,384,12.35971,1.2287477,0.011793101334702669
1870,50,20,178,5.716779,0.51805437,0.00993474379615683
1871,51,20,281,9.11413,0.90179217,-0.004260454703365509
1872,52,20,523,17.117126,1.9442655,-0.008354146159613088
1873,53,20,449,14.37618,1.516706,-0.0003165814593564251
1874,54,20,118,3.6166039,0.2952943,0.0193982580960986
1875,55,20,170,5.0402417,0.37915757,0.0193982580960986
1876,56,20,125,3.597104,0.2527622,0.027646462520111888
1877,57,20,178,4.9723077,0.3372634,0.029696361801717197
1878,58,20,17,0.4567147,0.024786074,0.02037030951027912
1879,59,20,7,0.18186131,0.008699336,0.02580292891906743
1880,60,20,40,1.0120076,0.047317814,0.023963209127909762
1881,61,20,2,0.04932459,0.0021525843,0.028247744156449504
1882,62,20,2,0.04816155,0.0020286033,0.03513942685199038
1883,63,20,4,0.09415402,0.0038951095,0.03565420931171342
1884,64,20,10,0.2305025,0.009645214,0.02579153579710902
1885,65,20,18,0.40680045,0.017629933,0.019864172801694835
1886,66,20,16,0.35375592,0.01523184,0.020336315654175655
1887,67,20,28,0.6047245,0.025807617,0.019221499992801983
1888,68,20,2,0.042079274,0.0016688318,0.02111259390049851
1889,69,20,5,0.10257492,0.003950867,0.02165371677109535
1890,70,20,7,0.14013298,0.0053462004,0.022069796784543377
1893,73,20,16,0.29952094,0.012501773,0.010433580672762477
1894,74,20,17,0.31171823,0.013764104,0.0067385246349834236
1897,77,20,251,4.383794,0.32698193,0.02664364820095802
1898,78,20,40,0.6661518,0.036297448,0.029312045560962244
1899,79,20,7,0.11135789,0.0045925183,0.030819158293008037
1900,80,20,2,0.03082626,0.0012053294,0.031931975808770434
1901,81,20,5,0.07543956,0.00339544,0.0319545116811273
1902,82,20,91,1.3412687,0.07463473,0.027833361953141324
1903,83,20,1,0.0139645,0.00051832985,0.0319864762922865
1937,26,21,88,1.7677337,0.069385536,0.002642631338918437
1938,27,21,11,0.22866227,0.008821463,0.003257240805172446
1939,28,21,7,0.15053174,0.006033802,0.010034287570935115
1940,29,21,51,1.1388015,0.053159952,0.012923343869093116
1941,30,21,146,3.3915339,0.19346116,0.008138368835994267
1942,31,21,197,4.7295575,0.29694453,0.0026353562657063
1943,32,21,106,2.599068,0.15118732,0.0029800999068845158
1944,33,21,46,1.1469625,0.061101362,0.011325698616411096
1945,34,21,35,0.8870414,0.044792525,0.015189987267006998
1946,35,21,91,2.3552358,0.12675105,0.021270939411345443
1947,36,21,140,3.7029173,0.21441548,0.021420397760570767
1948,37,21,106,2.8538084,0.16363567,0.022232452348136464
1949,38,21,109,2.9904628,0.1772272,0.016992745732473977
1950,39,21,142,3.9631188,0.24290054,0.0165359812451307
1951,40,21,108,3.047259,0.17629959,0.019671744715239158
1952,41,21,46,1.3110231,0.07019905,0.0213041448689633
