tile_id,x,y,people,hc1,hc2,pvhe
944,34,10,91,1.5773412,0.060023434,-0.0277369837236901
945,35,10,53,0.93681335,0.037842136,-0.0277369837236901
946,36,10,81,1.4550946,0.064705215,-0.029132742932160505
982,72,10,5,0.07324557,0.0021183095,-0.0162541047158912
983,73,10,28,0.4085687,0.015225338,-0.0162541047158912
984,74,10,37,0.53712255,0.024902763,-0.0162541047158912
985,75,10,62,0.8839995,0.04220896,-0.016142839234461963
986,76,10,125,1.7382787,0.08410394,-0.01966108428326268
987,77,10,18,0.24065465,0.0077771675,-0.031201952393371098
1032,31,11,11,0.18506067,0.004886864,-0.0256120063148524
1033,32,11,27,0.46342695,0.013483677,-0.02687516243535051
1034,33,11,46,0.80644125,0.026496185,-0.0277369837236901
1035,34,11,64,1.1472687,0.04302809,-0.0277369837236901
1036,35,11,4,0.073247515,0.0029196884,-0.0277369837236901
1037,36,11,219,4.1213107,0.23556525,-0.027752622819323523
1038,37,11,181,3.434049,0.18769188,-0.03874121979917824
1039,38,11,64,1.2067096,0.049310327,-0.03958241909103219
1045,44,11,54,1.0343902,0.03209846,-0.0347808485801597
1071,70,11,1,0.015478597,0.00042473382,-0.0162541047158912
1072,71,11,6,0.09186477,0.0027354478,-0.0162541047158912
1073,72,11,22,0.3343703,0.01180615,-0.0162541047158912
1074,73,11,88,1.3420774,0.070676334,-0.0162541047158912
1075,74,11,467,7.173678,0.6106468,-0.01600588624294553
1076,75,11,205,3.0455945,0.20164524,-0.014504258625883955
1077,76,11,196,2.8077667,0.15780406,-0.02058906980742397
1078,77,11,4,0.05468379,0.0017621717,-0.031642415277819386
1123,31,12,46,0.8024984,0.024531513,-0.02681052590067613
1124,32,12,11,0.19527619,0.0057701524,-0.029116923453062993
1125,33,12,1,0.018084915,0.0005466958,-0.026880008541521484
1127,35,12,73,1.3858211,0.06080963,-0.031524198551493555
1128,36,12,144,2.8069773,0.1556676,-0.013640333614611769
1129,37,12,204,4.0331106,0.23810971,-0.033966701344809135
1130,38,12,63,1.2412679,0.05734516,-0.039041714202071455
1135,43,12,7,0.13884248,0.004202006,-0.038171889387070855
1136,44,12,51,1.0190315,0.033581365,-0.0311374895437338
1142,50,12,23,0.4714494,0.017002244,-0.022757281346871813
1143,51,12,33,0.6750874,0.024794668,-0.022746190718998693
1144,52,12,1,0.020326559,0.0007013029,-0.022935790960446685
1145,53,12,23,0.46379864,0.015870882,-0.022202918939115694
1146,54,12,1,0.019941559,0.0006408032,-0.023125134427244263
1147,55,12,16,0.3151041,0.010030955,-0.02306158114331555
1162,70,12,51,0.82238704,0.029893585,-0.01823440761350346
1163,71,12,46,0.73193264,0.027585238,-0.022796097090616186
1164,72,12,4,0.062855646,0.0024624325,-0.0162541047158912
1165,73,12,155,2.429145,0.13567084,-0.017679385110358267
1166,74,12,131,2.0219016,0.11877541,-0.018516003650056765
1167,75,12,9,0.1339401,0.0057385,-0.02754905341161739
1168,76,12,7,0.100657925,0.0035983655,-0.024433088679189134
1169,77,12,40,0.55632967,0.017540744,-0.021554263651561545
1170,78,12,2,0.026879694,0.0006410551,-0.031823432121139625
1174,82,12,4,0.048353862,0.00084373896,-0.0319699927551877
1209,26,13,31,0.5041247,0.014380746,-0.0256120063148524
1210,27,13,56,0.9361688,0.030819757,-0.0256120063148524
1211,28,13,27,0.46150264,0.014851943,-0.0256120063148524
1214,31,13,5,0.09040787,0.0028214096,-0.0317089879411446
1216,33,13,1,0.018714126,0.00058936724,-0.024116597006572354
1217,34,13,22,0.42053267,0.0149135105,-0.030844163164236882
1218,35,13,79,1.549013,0.06813805,-0.03429690548509278
1219,36,13,123,2.4705994,0.12853868,-0.013315218490415576
1220,37,13,105,2.143302,0.11597123,-0.0344589936785339
1221,38,13,181,3.7285159,0.20701292,-0.03634527089734974
1224,41,13,5,0.10239669,0.0033410885,-0.03758997237916387
1225,42,13,12,0.24670461,0.007894009,-0.036519359174044225
1226,43,13,55,1.1392071,0.039226674,-0.03279803534780423
1229,46,13,18,0.38025612,0.012771684,-0.03732357700146226
1231,48,13,87,1.8785777,0.08239108,-0.029568144990141692
1232,49,13,116,2.5184429,0.11712131,-0.032102600503682736
1233,50,13,77,1.6705694,0.074716866,-0.02165636789476472
1234,51,13,93,2.0139854,0.09147787,-0.021795781130171936
1235,52,13,81,1.7446355,0.07756437,-0.021979516592967565
1236,53,13,22,0.46949798,0.019453833,-0.0220287668302772
1237,54,13,1,0.021094032,0.0008387645,-0.022510604059467816
1238,55,13,42,0.87282187,0.034416873,-0.02227536521196069
1249,66,13,1,0.01745397,0.0005027155,-0.0162541047158912
1252,69,13,7,0.118808925,0.004344204,-0.01757864999988072
1253,70,13,70,1.178998,0.053738695,-0.021468003303071914
1254,71,13,53,0.87501127,0.038157616,-0.023809487481545807
1255,72,13,105,1.7013233,0.07854678,-0.02762189031970695
1256,73,13,110,1.7504936,0.08518193,-0.031524948349292384
1257,74,13,45,0.6966499,0.029219588,-0.021891857566723384
1259,76,13,4,0.058061734,0.0016600039,-0.03110080059494056
1260,77,13,23,0.32459307,0.009050032,-0.025052823404888562
1261,78,13,4,0.05476684,0.001292208,-0.031822739081535566
1300,26,14,42,0.7060199,0.022885226,-0.0256120063148524
1301,27,14,59,1.0232636,0.0385967,-0.0256120063148524
1302,28,14,74,1.3191088,0.05409612,-0.0256120063148524
1303,29,14,102,1.8624312,0.08152547,-0.025716294484796343
1305,31,14,69,1.3014907,0.05141493,-0.0315205406854812
1306,32,14,53,1.014356,0.038215093,-0.028123056801382704
1307,33,14,33,0.6411829,0.023163987,-0.03106111407671401
1308,34,14,22,0.43504903,0.015958091,-0.03342124595333905
1309,35,14,15,0.30277035,0.012051945,-0.020840059241301917
1310,36,14,100,2.066175,0.09980612,-0.0286006986733382
1311,37,14,96,2.0197902,0.10365616,-0.03136740752407458
1312,38,14,206,4.4135027,0.26061428,-0.02774959693286213
1313,39,14,91,1.963006,0.10675018,-0.03798339596801988
1314,40,14,151,3.2631264,0.16966945,-0.03652524531759292
1318,44,14,33,0.71860826,0.025618766,-0.03549744157965357
1319,45,14,12,0.26355657,0.009372304,-0.037602165521283315
1320,46,14,16,0.35512426,0.013251821,-0.038912815601318596
1322,48,14,131,2.994681,0.15519138,-0.03665653843439721
1323,49,14,34,0.7788177,0.03714326,-0.027354492993017177
1324,50,14,15,0.3431546,0.015519168,-0.029623955247219603
1325,51,14,20,0.45684725,0.020861106,-0.03831925420178436
1326,52,14,35,0.7975991,0.03831481,-0.03479068675287138
1327,53,14,114,2.5895221,0.1390551,-0.025097521708059744
1328,54,14,170,3.827068,0.21823461,-0.021181836399673
1329,55,14,121,2.6688228,0.13743773,-0.022353744810825325
1339,65,14,2,0.036671836,0.0011483885,-0.01654550051001904
1340,66,14,29,0.52942735,0.019834083,-0.022257181112473625
1341,67,14,1,0.018098207,0.0006900989,-0.019313713675050546
1342,68,14,5,0.08991574,0.0038434146,-0.017579069651515178
1343,69,14,6,0.10728308,0.0053662825,-0.017048213357077648
1344,70,14,224,3.976123,0.26322392,-0.02923229642621076
1345,71,14,40,0.6828598,0.031935487,-0.0319699927551877
1347,73,14,28,0.45026734,0.016719792,-0.02550507114650467
1348,74,14,46,0.7200429,0.025639271,-0.022031706943562872
1351,77,14,4,0.057359613,0.0014261962,-0.0319699927551877
1356,82,14,1,0.012572953,0.0002443471,-0.0319699927551877
1391,26,15,51,0.88452345,0.030990936,-0.0256120063148524
1392,27,15,54,0.97024405,0.040260885,-0.0256120063148524
1393,28,15,26,0.4816532,0.021340536,-0.02606699060389951
1394,29,15,131,2.504738,0.13590209,-0.031670791628181635
1395,30,15,105,2.045795,0.108051084,-0.03260216957434281
1396,31,15,59,1.1601807,0.052295968,-0.033591148410817825
1397,32,15,23,0.4569003,0.018096337,-0.03561422616830633
1398,33,15,26,0.5243459,0.020602334,-0.03693554780485822
1399,34,15,40,0.8202015,0.03301,-0.03934244362877954
1400,35,15,35,0.72986645,0.029901057,-0.01804386276987446
1401,36,15,96,2.040343,0.092827335,-0.030182060363930317
1402,37,15,24,0.5179885,0.02280703,-0.017950615143309426
1403,38,15,58,1.2798817,0.066350736,-0.007329794059527531
1404,39,15,347,7.8635583,0.5596152,-0.03151425715958385
1405,40,15,262,5.9462066,0.3785035,-0.033034276448620115
1409,44,15,26,0.59276444,0.022750081,-0.033997984559048205
1410,45,15,18,0.4153603,0.016711788,-0.026032609263341965
1412,47,15,91,2.1687284,0.11145013,-0.03840448707956409
1413,48,15,169,4.104684,0.2525647,-0.03466642841884978
1414,49,15,45,1.0952823,0.060460955,-0.0270409688765547
1415,50,15,18,0.4386207,0.02357953,-0.032267064564410294
1416,51,15,10,0.24332206,0.012989841,-0.0387828822679883
1417,52,15,56,1.3591174,0.07693232,-0.0387828822679883
1418,53,15,110,2.6563923,0.162503,-0.038662474741571674
1419,54,15,148,3.5367167,0.22690804,-0.030124535795653017
1420,55,15,141,3.2978883,0.19930393,-0.021141936550894025
1422,57,15,28,0.61488026,0.024862822,-0.022202124976610605
1430,65,15,10,0.19111843,0.007141345,-0.016917415533372095
1431,66,15,179,3.4399922,0.18926474,-0.026881402748774628
1432,67,15,56,1.0696977,0.05857033,-0.029723133950866065
1433,68,15,178,3.4122553,0.24349946,-0.02634192829829964
1434,69,15,239,4.5548654,0.3717736,-0.02916832785289853
1435,70,15,478,8.926182,0.79997885,-0.03409829898468915
1438,73,15,5,0.08162498,0.0025747612,-0.0306301043200408
1439,74,15,5,0.07938396,0.002361312,-0.031284036085516685
1440,75,15,1,0.015433089,0.0004186064,-0.0319699927551877
1445,80,15,5,0.06779174,0.0016237313,-0.0319699927551877
1446,81,15,22,0.2911081,0.007351804,-0.03196189755951762
1482,26,16,10,0.178518,0.0063099475,-0.0258146595922322
1483,27,16,167,3.1158738,0.16189027,-0.02567245138000443
1484,28,16,120,2.3156521,0.12801714,-0.025769516890862817
1485,29,16,225,4.4983387,0.30147755,-0.02583059265574786
1486,30,16,337,6.8971095,0.497551,-0.025844529409268884
1487,31,16,74,1.5147294,0.07788228,-0.028247132916741278
1488,32,16,44,0.9074934,0.039970547,-0.03261940460410422
1489,33,16,109,2.2862313,0.10723344,-0.03567952146306849
1490,34,16,100,2.1298542,0.0988596,-0.03568980284007227
1491,35,16,53,1.1431726,0.049075507,-0.028646059609898446
1492,36,16,24,0.52436525,0.021212552,-0.007063657407129736
1493,37,16,26,0.57667655,0.023355635,-0.013142030544368176
1494,38,16,10,0.22660863,0.010393665,-0.008369215704751068
1495,39,16,333,7.7753625,0.5224979,-0.02046346826365078
1496,40,16,144,3.3746572,0.19394219,-0.0025433710444406803
1497,41,16,24,0.5598533,0.024646133,-0.007631184160057667
1498,42,16,11,0.25731337,0.010194125,-0.03000616401097125
1499,43,16,5,0.11795071,0.0045937565,-0.0394549399996957
1500,44,16,22,0.5263106,0.022360913,-0.038974864610598806
1501,45,16,123,2.993698,0.1490997,-0.011191325916556208
1502,46,16,48,1.1829848,0.057475533,-0.005287510525628899
1503,47,16,49,1.2328131,0.06857856,-0.033244481375693476
1504,48,16,363,9.39644,0.71522397,-0.032530091763398404
1505,49,16,82,2.1381912,0.14869873,-0.0270409688765547
1506,50,16,263,6.9339743,0.5443778,-0.04489550049368511
1507,51,16,137,3.6119878,0.2773914,-0.04056896697312053
1508,52,16,158,4.12696,0.3057308,-0.04655300606738608
1509,53,16,161,4.146332,0.29753464,-0.0387828822679883
1510,54,16,225,5.709669,0.4226174,-0.032175175483248754
1511,55,16,281,6.9747977,0.5103809,-0.0206783559319467
1512,56,16,189,4.5341854,0.2794849,-0.021155509208207565
1513,57,16,83,1.9210091,0.09474365,-0.0222293325018049
1521,65,16,11,0.21821958,0.008926654,-0.01625652348218057
1522,66,16,274,5.4890018,0.35559165,-0.02499800404134225
1523,67,16,139,2.7781234,0.19132885,-0.02764651193523924
1524,68,16,637,12.872036,1.3119786,-0.032826918060205754
1525,69,16,561,11.131888,1.1204075,-0.03365101831374361
1526,70,16,235,4.454131,0.33363295,-0.032574911316530904
1527,71,16,41,0.7351932,0.034091882,-0.03286511545931481
1528,72,16,1,0.017188577,0.0005817878,-0.0319699927551877
1529,73,16,1,0.016651994,0.00050131074,-0.0319699927551877
1530,74,16,1,0.016193127,0.00046008735,-0.0319699927551877
1535,79,16,5,0.0711725,0.0018427871,-0.0319699927551877
1536,80,16,16,0.22259118,0.0062250127,-0.031865944149303854
1537,81,16,37,0.5028576,0.015299396,-0.03013195433028537
1573,26,17,45,0.8260952,0.031688396,-0.0258215641245848
1574,27,17,142,2.7238657,0.14175808,-0.0258215641245848
1575,28,17,106,2.1049929,0.11689005,-0.0258215641245848
1576,29,17,206,4.2371745,0.2790543,-0.0258215641245848
1577,30,17,239,5.0288467,0.3406115,-0.0258215641245848
1578,31,17,77,1.6268361,0.08491638,-0.025925828450988266
1579,32,17,57,1.2152425,0.055802956,-0.027719277386368375
1580,33,17,87,1.8846773,0.08808646,-0.029472911664019663
1581,34,17,83,1.8266749,0.08487503,-0.030533055335977874
1582,35,17,79,1.763058,0.07927712,-0.03215493343537064
1583,36,17,7,0.15791716,0.0062841163,-0.030032343026468122
1585,38,17,5,0.116353646,0.0047521456,-0.005207181750669276
1586,39,17,45,1.0699086,0.051528607,-0.00732916140515592
1587,40,17,68,1.6389983,0.08152725,-0.0019266846935761
1588,41,17,54,1.3119888,0.061960395,-0.0019266846935761
1589,42,17,60,1.4712902,0.06851648,-0.0116023846889991
1590,43,17,13,0.32197574,0.014385032,-0.03910262306357803
1591,44,17,33,0.8300374,0.040012944,-0.03766942509386489
1592,45,17,119,3.04468,0.16365317,-0.0054719885596545784
1593,46,17,19,0.49252632,0.0253525,-0.0019266846935761
1594,47,17,11,0.29143563,0.016939558,-0.0035245713964738275
1595,48,17,228,6.2273235,0.4776394,-0.025382824936231316
1596,49,17,298,8.327404,0.7351854,-0.03128631076405468
1597,50,17,394,11.1860075,1.0980921,-0.06829679476079739
1598,51,17,739,21.211613,2.3852184,-0.06980817120293344
1599,52,17,310,8.761992,0.8575138,-0.07228995988135489
1600,53,17,120,3.2967358,0.2692991,-0.06050765010638221
1601,54,17,212,5.677684,0.4426108,-0.026913701357229772
1602,55,17,178,4.628241,0.3303263,-0.021684270583103116
1603,56,17,73,1.8312298,0.10891516,-0.024936708623111384
1604,57,17,73,1.7712345,0.09317197,-0.022835936345292438
1605,58,17,73,1.7160757,0.08100961,-0.023054540791155355
1606,59,17,4,0.090997666,0.0034997752,-0.023501142642536176
1611,64,17,1,0.020599708,0.00071366073,-0.0162541047158912
1612,65,17,12,0.24580759,0.010188632,-0.0162541047158912
1613,66,17,111,2.2722883,0.123868056,-0.020461442642033263
1614,67,17,205,4.169083,0.26214525,-0.03038464467179749
1615,68,17,45,0.89998686,0.05332978,-0.032340583894515385
1616,69,17,5,0.09746057,0.0052577252,-0.0319699927551877
1617,70,17,2,0.037654214,0.0017171601,-0.0319699927551877
1618,71,17,1,0.018140316,0.0006800108,-0.0319699927551877
1619,72,17,1,0.01754378,0.00057281717,-0.0319699927551877
1622,75,17,1,0.016168963,0.00046682355,-0.0319699927551877
1623,76,17,1,0.01576337,0.00044923014,-0.0319699927551877
1624,77,17,5,0.07684854,0.0021964607,-0.0319699927551877
1625,78,17,1,0.014977336,0.00042121534,-0.0319699927551877
1626,79,17,13,0.19000588,0.0055980445,-0.03159113333897227
1627,80,17,22,0.31422582,0.009941771,-0.030391017347238855
1628,81,17,38,0.53119075,0.018993532,-0.029937984740011275
1629,82,17,73,0.99528056,0.03904781,-0.029548684805908047
1630,83,17,63,0.8287626,0.027881594,-0.029142568651711116
1664,26,18,56,1.0531393,0.04099809,-0.025866278194088096
1665,27,18,102,1.9988978,0.096722424,-0.0258215641245848
1666,28,18,79,1.6019351,0.08223433,-0.0258215641245848
1667,29,18,133,2.78752,0.1617678,-0.0258215641245848
1668,30,18,154,3.30352,0.1943864,-0.0258215641245848
1669,31,18,81,1.7571337,0.08828312,-0.03126845347849601
1670,32,18,54,1.1852604,0.053236943,-0.03127157972024509
1671,33,18,38,0.8468661,0.03647082,-0.03475491694232584
1672,34,18,40,0.9073541,0.03967356,-0.025936662407037955
1673,35,18,68,1.5708982,0.07215103,-0.02835242528146093
1674,36,18,73,1.7108941,0.0770251,-0.029313657638769527
1675,37,18,5,0.11850695,0.0047847037,-0.030391965872863573
1677,39,18,39,0.9555774,0.042543348,-0.004821788634341016
1678,40,18,114,2.845613,0.14315541,-0.0019266846935761
1679,41,18,84,2.1279395,0.109362714,-0.0019266846935761
1680,42,18,139,3.575328,0.19567879,-0.0019266846935761
1681,43,18,88,2.2935865,0.123669624,-0.013662601730093543
1682,44,18,168,4.4580865,0.26480073,-0.02130332775495143
1683,45,18,51,1.3720646,0.07821276,-0.0019266846935761
1684,46,18,7,0.19166288,0.0112687815,-0.0019266846935761
1685,47,18,202,5.6746483,0.40533817,-0.0020343028849861867
1686,48,18,123,3.5371993,0.27671346,-0.02512234647558859
1687,49,18,565,16.759151,1.7201117,-0.03240481970711141
1688,50,18,327,9.772514,0.9700733,-0.05157017507433101
1689,51,18,224,6.7399445,0.6890909,-0.06855707517377412
1690,52,18,900,27.36904,3.470418,-0.0724007281502647
1691,53,18,463,13.622682,1.4278105,-0.04701573094632233
1692,54,18,216,6.0882635,0.502791,-0.025746768064712756
1693,55,18,197,5.358261,0.3901986,-0.026890121746118642
1694,56,18,93,2.4404454,0.15109798,-0.025620871399987012
1695,57,18,72,1.8300995,0.10328618,-0.023954797575584462
1696,58,18,138,3.4023387,0.18363029,-0.02239918724110335
1697,59,18,22,0.52345544,0.022451218,-0.02321747775345872
1702,64,18,5,0.106831916,0.004012887,-0.0162541047158912
1703,65,18,117,2.4800606,0.11697384,-0.021259674007030736
1704,66,18,60,1.2522528,0.05805496,-0.028318588823514488
1706,68,18,3,0.060059447,0.002482505,-0.0319699927551877
1707,69,18,4,0.0781305,0.0030795133,-0.0319699927551877
1708,70,18,1,0.019002665,0.0007007931,-0.0319699927551877
1709,71,18,1,0.018466236,0.000637039,-0.0319699927551877
1711,73,18,4,0.070001,0.0022702003,-0.0319699927551877
1712,74,18,4,0.068273135,0.0022018205,-0.0319699927551877
1713,75,18,13,0.21662068,0.007139984,-0.03310674994151023
1714,76,18,5,0.0813133,0.0026845722,-0.031954564226807314
1715,77,18,19,0.30151322,0.010350115,-0.030799432048404848
1716,78,18,12,0.18527304,0.006178157,-0.03148882566373681
1717,79,18,24,0.3606186,0.01206905,-0.02651946485294874
1718,80,18,14,0.20519826,0.007023559,-0.023447347337113372
1719,81,18,51,0.7338827,0.030991798,-0.029126920377803598
1720,82,18,119,1.6752591,0.08473599,-0.0290079164060323
1755,26,19,45,0.86459744,0.03257626,-0.03481225627661827
1756,27,19,105,2.0992346,0.09650997,-0.03447052081018156
1757,28,19,82,1.6964998,0.08262801,-0.03210543745615204
1758,29,19,129,2.7578077,0.14853062,-0.027434699188469955
1759,30,19,88,1.9281197,0.10164797,-0.02750374692324434
1760,31,19,34,0.7573985,0.035812218,-0.03984741144704046
1761,32,19,17,0.38423586,0.016492866,-0.040394154049902
1762,33,19,13,0.29880267,0.012433576,-0.040394154049902
1763,34,19,33,0.7741076,0.034079015,-0.034307241539884625
1764,35,19,86,2.0625427,0.101238064,-0.02928516500977214
1765,36,19,86,2.098563,0.10430118,-0.0292846386339196
1766,37,19,46,1.1368209,0.052660346,-0.033497022672520256
1767,38,19,18,0.45100427,0.020165153,-0.032462181662028466
1768,39,19,1,0.025437025,0.0011400215,-0.02907425589798665
1769,40,19,23,0.59473807,0.028086381,-0.01960388984759763
1770,41,19,105,2.7665737,0.14644735,-0.005066782221472147
1771,42,19,135,3.6239855,0.20815854,-0.0019266846935761
1772,43,19,61,1.6645422,0.096066825,-0.002356892525992917
1773,44,19,190,5.2962503,0.3485217,-0.011107320345634287
1774,45,19,174,4.939608,0.33687383,-0.0019266846935761
1775,46,19,284,8.263375,0.63973,-0.0019266846935761
1776,47,19,263,7.847939,0.6703889,-0.0055722826713009085
1777,48,19,81,2.4535828,0.20532693,-0.025507188043121867
1778,49,19,453,14.030769,1.4137263,-0.04825751702642281
1779,50,19,363,11.303664,1.1197287,-0.05436172167300992
1780,51,19,335,10.506715,1.0841289,-0.0702261867543969
1781,52,19,728,23.088676,2.8393593,-0.07060651144378666
1782,53,19,464,14.300381,1.5327113,-0.05685959043971579
1783,54,19,106,3.1149855,0.24886718,-0.028555340367296532
1784,55,19,142,4.0274086,0.28904447,-0.0285714497002412
1785,56,19,111,3.048901,0.20019892,-0.025369405166851915
1786,57,19,163,4.3457665,0.27574176,-0.0239588699115634
1787,58,19,83,2.136144,0.11622506,-0.02600812101474448
1788,59,19,9,0.22357054,0.010023377,-0.023719695147619114
1789,60,19,7,0.16889937,0.006907553,-0.02407670111692648
1793,64,19,7,0.15515614,0.0061417683,-0.0162541047158912
1794,65,19,106,2.3185427,0.10807802,-0.027046735087216067
1795,66,19,2,0.04276527,0.0017640524,-0.03211154065990669
1796,67,19,1,0.020895563,0.00081639626,-0.0319699927551877
1797,68,19,1,0.020412287,0.00077299995,-0.0319699927551877
1798,69,19,10,0.19928612,0.0074566454,-0.0319699927551877
1799,70,19,6,0.11658408,0.004228499,-0.0319699927551877
1800,71,19,4,0.07575672,0.0026728518,-0.0319699927551877
1801,72,19,5,0.092392445,0.003253138,-0.03195429529365169
1802,73,19,19,0.3430751,0.012557088,-0.03190804410695155
1803,74,19,13,0.22933184,0.008492985,-0.0321017032516256
1804,75,19,17,0.293241,0.011245633,-0.03333292568270819
1805,76,19,18,0.30396453,0.012444806,-0.03222660602484173
1806,77,19,35,0.57821244,0.026222447,-0.0298675722951838
1807,78,19,30,0.47962713,0.019811494,-0.02718266198307816
1808,79,19,12,0.18539311,0.006752916,-0.013454420230868378
1809,80,19,4,0.0601102,0.0021792296,-0.02211457764446162
1810,81,19,74,1.0942824,0.052965816,-0.025984832702446635
1811,82,19,310,4.5087395,0.3070747,-0.030750178928492206
1846,26,20,54,1.0598403,0.039484672,-0.037337748455335926
1847,27,20,23,0.4677461,0.018397,-0.037031561124249435
1848,28,20,61,1.2853712,0.05660595,-0.0352037268934327
1849,29,20,65,1.4181446,0.06904086,-0.03495849193014195
1850,30,20,128,2.8860812,0.15850943,-0.031113281356022197
1851,31,20,128,2.9565346,0.16197672,-0.036800304628859686
1852,32,20,28,0.6566815,0.031053254,-0.0420347151513241
1853,33,20,22,0.5247467,0.02350631,-0.040394154049902
1854,34,20,40,0.97402865,0.045581583,-0.040394154049902
1855,35,20,128,3.1933079,0.17132722,-0.0316820035796691
1856,36,20,145,3.6902108,0.20662248,-0.029556848709587583
1857,37,20,91,2.3507466,0.1257683,-0.03280234774022575
1858,38,20,138,3.625413,0.20085199,-0.0356897654860746
1859,39,20,140,3.732769,0.20670034,-0.03535925985063018
1860,40,20,42,1.1320051,0.057309207,-0.031680642331024515
1861,41,20,23,0.6289882,0.03190548,-0.028785558614162057
1862,42,20,144,4.020913,0.2346182,-0.008900402142439973
1863,43,20,212,6.0458274,0.39029092,-0.015263095687722222
1864,44,20,233,6.782987,0.47169614,-0.016103630086210543
1865,45,20,168,4.9739723,0.34476545,-0.005958300934428997
1866,46,20,156,4.7451644,0.37146655,-0.02343008884670769
1867,47,20,749,23.752964,2.6020527,-0.024903543175240742
1868,48,20,514,16.510431,1.7525873,-0.039838592860553995
1869,49,20,384,12.35971,1.2287477,-0.040902698413711774
1870,50,20,178,5.716779,0.51805437,-0.044788922836551684
1871,51,20,281,9.11413,0.90179217,-0.060944878947543135
1872,52,20,523,17.117126,1.9442655,-0.06761682907448402
1873,53,20,449,14.37618,1.516706,-0.05611191487531543
1874,54,20,118,3.6166039,0.2952943,-0.0285714497002412
1875,55,20,170,5.0402417,0.37915757,-0.0285714497002412
1876,56,20,125,3.597104,0.2527622,-0.025131911687310764
1877,57,20,178,4.9723077,0.3372634,-0.024816322386176936
1878,58,20,17,0.4567147,0.024786074,-0.03340117257114632
1879,59,20,7,0.18186131,0.008699336,-0.026492100238804606
1880,60,20,40,1.0120076,0.047317814,-0.028971164888657107
1881,61,20,2,0.04932459,0.0021525843,-0.02353805743044966
1882,62,20,2,0.04816155,0.0020286033,-0.017594314130293748
1883,63,20,4,0.09415402,0.0038951095,-0.01723779539453471
1884,64,20,10,0.2305025,0.009645214,-0.02608717770149049
1885,65,20,18,0.40680045,0.017629933,-0.031724574032868234
1886,66,20,16,0.35375592,0.01523184,-0.031580296342969646
1887,67,20,28,0.6047245,0.025807617,-0.03274426885024721
1888,68,20,2,0.042079274,0.0016688318,-0.0313151348500542
1889,69,20,5,0.10257492,0.003950867,-0.031059860349977576
1890,70,20,7,0.14013298,0.0053462004,-0.03090433034932026
1893,73,20,16,0.29952094,0.012501773,-0.043394716803490614
1894,74,20,17,0.31171823,0.013764104,-0.04716773383342955
1897,77,20,251,4.383794,0.32698193,-0.025103119408757354
1898,78,20,40,0.6661518,0.036297448,-0.021958604599379157
1899,79,20,7,0.11135789,0.0045925183,-0.020163302789815263
1900,80,20,2,0.03082626,0.0012053294,-0.018602830177242607
1901,81,20,5,0.07543956,0.00339544,-0.0185712654274715
1902,82,20,91,1.3412687,0.07463473,-0.024234601863983893
1903,83,20,1,0.0139645,0.00051832985,-0.0185273392517668
1937,26,21,88,1.7677337,0.069385536,-0.052024960137705495
