tile_id,x,y,people,pvhe
6947,11,68,46,-0.0089208748462834
6948,12,68,18,-0.0089208748462834
6949,13,68,1,-0.008477808100568777
6950,14,68,5,-0.0037960841236760858
6952,16,68,1,-0.0129014442001909
6953,17,68,7,0.0015644292721510031
6954,18,68,10,0.0031530211197335
6955,19,68,7,0.003759969924537943
6956,20,68,17,0.0055951926217427
6957,21,68,37,0.0028823708242693893
6958,22,68,5,-0.009989679481311714
6962,26,68,111,-0.0419211559967151
6963,27,68,1592,-0.05986055989276437
6964,28,68,1399,-0.06543474556943882
6965,29,68,674,-0.05699387253591111
6968,32,68,688,-0.05557575388805294
6969,33,68,1290,-0.06360486958639824
6970,34,68,3196,-0.063628875346545
6971,35,68,1605,-0.054334134505607895
6972,36,68,1887,-0.06327141942428917
6973,37,68,6,-0.06417456117022405
6974,38,68,5,-0.05965474999995428
6975,39,68,5,-0.05058699407035544
6977,41,68,84,-0.0368774250594899
6978,42,68,10,-0.03737940083601174
6979,43,68,4,-0.040599316976151434
6980,44,68,61,-0.04760400048861077
6981,45,68,2046,-0.08220572495978845
6982,46,68,4216,-0.053134017582885266
6983,47,68,3050,-0.05946662750692457
6984,48,68,1295,-0.05765553670736124
6985,49,68,2484,-0.05923725080354951
6986,50,68,88,-0.05256819569794675
6987,51,68,1144,-0.052803091866959175
6988,52,68,375,-0.06111498612971227
6989,53,68,23,-0.033435684727905195
6992,56,68,1,-0.031477485546811776
6993,57,68,1,-0.043186111874235336
6994,58,68,5,-0.0439268303221209
6995,59,68,119,-0.03792738399471907
6996,60,68,192,-0.024208385520223863
6997,61,68,50,-0.0162233560065123
7040,2,69,1,-0.0089208748462834
7042,4,69,5,-0.0089208748462834
7043,5,69,20,-0.0089208748462834
7044,6,69,5,-0.0089208748462834
7045,7,69,7,-0.0089208748462834
7046,8,69,4,-0.0089208748462834
7047,9,69,16,-0.0089208748462834
7048,10,69,3,-0.0089208748462834
7049,11,69,20,-0.0089208748462834
7051,13,69,10,-0.0089208748462834
7052,14,69,7,-0.0089208748462834
7055,17,69,7,-0.004883890648956545
7056,18,69,56,0.0031530211197335
7057,19,69,1,0.0032002804788932356
7059,21,69,35,0.003309849485103521
7060,22,69,1,-0.023247776880855043
7065,27,69,5,-0.04159069206629466
7066,28,69,357,-0.04664333201781156
7067,29,69,325,-0.03950356789611867
7069,31,69,121,-0.04765733394673101
7070,32,69,1477,-0.0629321151185007
7071,33,69,3044,-0.06022860897101881
7072,34,69,2289,-0.05568824053778811
7073,35,69,562,-0.07013641746364906
7074,36,69,22,-0.06429264928209147
7075,37,69,4,-0.05730891817986285
7077,39,69,8,-0.03967660225724162
7078,40,69,5,-0.0368774250594899
7079,41,69,84,-0.0368774250594899
7080,42,69,18,-0.03768424172466051
7081,43,69,2,-0.04368429298104827
7082,44,69,498,-0.04354730847581769
7083,45,69,1298,-0.05684066203001112
7084,46,69,2473,-0.05292889396408369
7085,47,69,65,-0.06393503989000386
7086,48,69,624,-0.06421540296945968
7087,49,69,1107,-0.056579890743240824
7089,51,69,976,-0.048004060709405334
7090,52,69,833,-0.04497212164567356
7091,53,69,23,-0.033452464932609616
7092,54,69,7,-0.03190612085334469
7097,59,69,4,-0.0439268303221209
7098,60,69,40,-0.04255647849994851
7099,61,69,11,-0.018786924176750895
7142,2,70,7,-0.0089208748462834
7143,3,70,22,-0.0089208748462834
7144,4,70,23,-0.0089208748462834
7145,5,70,17,-0.0089208748462834
7146,6,70,37,-0.0089208748462834
7147,7,70,5,-0.0089208748462834
7151,11,70,22,-0.0089208748462834
7153,13,70,5,-0.0089208748462834
7158,18,70,13,-0.0001823000520754614
7161,21,70,51,0.002403600025333667
7162,22,70,1,-0.031935818867273494
7168,28,70,207,-0.0446836107360517
7169,29,70,258,-0.04589520976081283
7170,30,70,17,-0.046773363590031584
7171,31,70,866,-0.050690292953218294
7172,32,70,919,-0.0815994952899826
7173,33,70,2480,-0.06124430461440954
7174,34,70,2022,-0.05400601253511805
7175,35,70,79,-0.0515304796351563
7176,36,70,15,-0.04158365111942617
7177,37,70,17,-0.03837488392044414
7178,38,70,17,-0.03688287409038911
7179,39,70,21,-0.0368774250594899
7180,40,70,40,-0.0368774250594899
7181,41,70,130,-0.0368774250594899
7182,42,70,23,-0.0368774250594899
7183,43,70,1,-0.03770417881692371
7184,44,70,940,-0.04241046918363572
7185,45,70,4037,-0.0435434066674065
7186,46,70,2473,-0.051066888078437206
7187,47,70,84,-0.0640633339613136
7188,48,70,83,-0.062413632096153054
7189,49,70,972,-0.061076818602176175
7190,50,70,91,-0.04669295074005598
7191,51,70,87,-0.042296368778582054
7192,52,70,297,-0.0401970978091532
7193,53,70,407,-0.03580871357536225
7194,54,70,475,-0.033470871665404765
7195,55,70,2,-0.03151602690388756
7196,56,70,1,-0.029025577818034404
7197,57,70,20,-0.0289707459860696
7198,58,70,1,-0.03019308659083689
7244,2,71,6,-0.0089208748462834
7245,3,71,5,-0.0089208748462834
7246,4,71,10,-0.0089208748462834
7247,5,71,4,-0.0089208748462834
7248,6,71,18,-0.0089208748462834
7249,7,71,18,-0.0089208748462834
7250,8,71,22,-0.0089208748462834
7253,11,71,7,-0.0089208748462834
7254,12,71,2,-0.0089208748462834
7255,13,71,1,-0.0089208748462834
7257,15,71,4,-0.0089208748462834
7259,17,71,10,-0.0320362597872478
7262,20,71,27,0.0031072922460645136
7263,21,71,53,-0.0037817228558197887
7268,26,71,30,-0.0412324605595959
7270,28,71,491,-0.04605121825330576
7271,29,71,597,-0.048436293535108935
7272,30,71,420,-0.04444336420061128
7273,31,71,467,-0.04408913530989988
7274,32,71,50,-0.053423250197123046
7275,33,71,268,-0.03947148004222158
7276,34,71,11,-0.019854696510514115
7277,35,71,10,-0.03902252128330072
7278,36,71,11,-0.038455792819726685
7279,37,71,23,-0.03957722450869015
7280,38,71,28,-0.03775138413377997
7281,39,71,23,-0.03710039798994304
7282,40,71,12,-0.03687519736352823
7283,41,71,41,-0.03674009324181768
7284,42,71,77,-0.03693899145706907
7285,43,71,15,-0.0368774250594899
7286,44,71,45,-0.04068983246774131
7287,45,71,1454,-0.04962693467321673
7288,46,71,2515,-0.056653636645970715
7289,47,71,816,-0.060142247918971554
7290,48,71,54,-0.05976355100234547
7291,49,71,26,-0.04555710705934301
7292,50,71,50,-0.0401066939924378
7293,51,71,137,-0.0401066939924378
7294,52,71,157,-0.04386579336333075
7295,53,71,1692,-0.04448949211685664
7296,54,71,454,-0.03338434300744796
7298,56,71,1,-0.031058098597667637
7299,57,71,4,-0.0289707459860696
7300,58,71,1,-0.0289707459860696
7346,2,72,13,-0.0089208748462834
7347,3,72,10,-0.0089208748462834
7348,4,72,1,-0.008989592593194914
7349,5,72,14,-0.0089208748462834
7350,6,72,20,-0.0089208748462834
7351,7,72,32,-0.0089208748462834
7352,8,72,40,-0.0089208748462834
7353,9,72,6,-0.0089208748462834
7355,11,72,2,-0.0089208748462834
7361,17,72,6,-0.0320362597872478
7364,20,72,52,-0.01920032496698533
7365,21,72,299,0.001673072415635728
7366,22,72,18,-0.033034215375598974
7369,25,72,50,-0.0412324605595959
7370,26,72,41,-0.0412324605595959
7371,27,72,258,-0.04154566358917702
7372,28,72,1087,-0.0463177443597612
7373,29,72,888,-0.045591307153571035
7374,30,72,144,-0.04110056188213473
7375,31,72,33,-0.0435512692951118
7378,34,72,33,-0.03691341333326542
7379,35,72,22,-0.03907528421493025
7380,36,72,10,-0.03348736928278725
7381,37,72,30,-0.03426611368262304
7382,38,72,5,-0.036955231604737966
7385,41,72,28,-0.03374111935748383
7386,42,72,412,-0.03782535926987059
7387,43,72,279,-0.038826889959546855
7388,44,72,278,-0.04407950507375362
7389,45,72,3376,-0.047013207885507106
7390,46,72,415,-0.05702153154273549
7391,47,72,16,-0.04534694985871353
7392,48,72,6,-0.03847107772406374
7393,49,72,17,-0.039554728031378474
7394,50,72,365,-0.04009981689912424
7395,51,72,95,-0.04013859756829406
7396,52,72,248,-0.04370979704736919
7397,53,72,895,-0.03898534523594058
7398,54,72,27,-0.0294910485082942
7399,55,72,12,-0.0289707459860696
7400,56,72,4,-0.028971434151768918
7448,2,73,5,-0.009728271390118158
7449,3,73,1,-0.019873116280682203
7451,5,73,1,-0.0089208748462834
7452,6,73,1,-0.0089208748462834
7453,7,73,1,-0.0089208748462834
7454,8,73,2,-0.0089208748462834
7457,11,73,10,-0.0089208748462834
7458,12,73,1,-0.0089208748462834
7464,18,73,10,-0.0320362597872478
7465,19,73,4,-0.0320362597872478
7466,20,73,1,-0.0320362597872478
7467,21,73,29,-0.013856167925675018
7468,22,73,10,-0.030423149076533252
7471,25,73,79,-0.040785614541509585
7472,26,73,148,-0.04246843545290061
7473,27,73,1754,-0.051891775739926815
7474,28,73,455,-0.04764254271457164
7475,29,73,133,-0.04338529126232464
7476,30,73,114,-0.03686284373000339
7477,31,73,93,-0.0435512692951118
7478,32,73,5,-0.0435512692951118
7479,33,73,1,-0.03890019070824598
7480,34,73,51,-0.031558308779769575
7481,35,73,7,-0.03870085026981259
7482,36,73,4,-0.033362543524036226
7485,39,73,33,-0.041263781615997176
7486,40,73,1058,-0.03527740202261982
7487,41,73,1331,-0.03702850385748174
7488,42,73,987,-0.04085493948612566
7489,43,73,38,-0.05606471232437339
7490,44,73,393,-0.05424421693348235
7491,45,73,942,-0.05020692096422993
7492,46,73,93,-0.04093759891601946
7493,47,73,5,-0.03556500059779806
7494,48,73,3,-0.0355083224050449
7498,52,73,161,-0.043809030282815666
7499,53,73,115,-0.040665747089090314
7500,54,73,9,-0.0294597939290318
7501,55,73,1,-0.0289707459860696
7502,56,73,1,-0.0289707459860696
7503,57,73,1,-0.0289707459860696
7504,58,73,13,-0.0289707459860696
7505,59,73,9,-0.0289707459860696
7506,60,73,6,-0.0289707459860696
7508,62,73,83,-0.0162233560065123
7509,63,73,1,-0.0162233560065123
7550,2,74,1,-0.019208419595247266
7551,3,74,21,-0.0241070938364125
7552,4,74,3,-0.015575082814676301
7559,11,74,1,-0.0089208748462834
7560,12,74,10,-0.009759296526021468
7565,17,74,1,-0.0320362597872478
7566,18,74,10,-0.0320362597872478
7567,19,74,28,-0.0320362597872478
7568,20,74,33,-0.0320362597872478
7570,22,74,12,-0.03356768218026092
7572,24,74,202,-0.039081084504213354
7573,25,74,287,-0.04517755443909293
7574,26,74,150,-0.05878106442356692
7575,27,74,851,-0.05826962473064115
7576,28,74,140,-0.05779724924132919
7577,29,74,40,-0.05254230432340888
7578,30,74,40,-0.04513439447700436
7579,31,74,54,-0.04283368588807226
7580,32,74,7,-0.03516723956065406
7581,33,74,45,-0.030286125169487452
7582,34,74,96,-0.03134675899760028
7583,35,74,65,-0.031144985078379955
7584,36,74,2,-0.03166420619041112
7586,38,74,2,-0.0687074192645981
7587,39,74,767,-0.0706086040715041
7588,40,74,2156,-0.05742676250785796
7589,41,74,2212,-0.05066308255405183
7590,42,74,1207,-0.04691315970009386
7591,43,74,28,-0.049964663126498214
7592,44,74,29,-0.044289903970752
7593,45,74,39,-0.04643559426982944
7594,46,74,212,-0.050540943445328265
7595,47,74,107,-0.03698722344057945
7596,48,74,4,-0.03552271645977394
7598,50,74,1,-0.03582959484052592
7600,52,74,6,-0.04030627874546407
7601,53,74,54,-0.04310868821002595
7602,54,74,22,-0.03981118389801933
7606,58,74,1,-0.0289707459860696
7607,59,74,11,-0.0289707459860696
7608,60,74,18,-0.0289707459860696
7609,61,74,9,-0.025516927517950733
7610,62,74,82,-0.0162233560065123
7652,2,75,1,-0.021481547507778625
7653,3,75,5,-0.0241070938364125
7662,12,75,28,-0.020546544533797027
7663,13,75,9,-0.013002568954184938
7668,18,75,1,-0.0320362597872478
7669,19,75,4,-0.0320362597872478
7670,20,75,5,-0.0320362597872478
7671,21,75,5,-0.0320362597872478
7672,22,75,5,-0.03237883732112754
7673,23,75,12,-0.03749102211797091
7674,24,75,40,-0.034540924406084944
7675,25,75,230,-0.04712131140064177
7676,26,75,69,-0.05549272690057167
7677,27,75,2,-0.05811901371989428
7678,28,75,5,-0.05988624640461179
7679,29,75,16,-0.060842772484789275
7680,30,75,4,-0.04596242945840698
7681,31,75,56,-0.03238715037511024
7682,32,75,82,-0.0302760891920977
7683,33,75,72,-0.0302760891920977
7684,34,75,37,-0.0302760891920977
7685,35,75,42,-0.02964356527195763
7686,36,75,36,-0.028444369928474707
7687,37,75,7,-0.050627362122761616
7688,38,75,2,-0.05663466401991159
7689,39,75,449,-0.05499417810335577
7690,40,75,1865,-0.037857008730163996
7691,41,75,1249,-0.029454546889034053
7692,42,75,1208,-0.03574790347079334
7693,43,75,26,-0.029412563363550394
7696,46,75,144,-0.04411610159459979
7697,47,75,51,-0.03581777084742034
7698,48,75,24,-0.03554951590169946
7703,53,75,1,-0.04018263969901081
7704,54,75,54,-0.04247242845983953
7705,55,75,18,-0.040118600078328244
7709,59,75,5,-0.0289707459860696
7754,2,76,1,-0.023019863364029756
7755,3,76,6,-0.0241070938364125
7756,4,76,10,-0.02323235096003014
7757,5,76,4,-0.023364813806986455
7762,10,76,1,-0.010613921173199698
7763,11,76,18,-0.022268540929488653
7764,12,76,2,-0.0241070938364125
7765,13,76,22,-0.0241070938364125
7768,16,76,5,-0.0320362597872478
7769,17,76,41,-0.0320362597872478
7770,18,76,2,-0.0320362597872478
7771,19,76,7,-0.0320362597872478
7772,20,76,88,-0.0320362597872478
7773,21,76,35,-0.0320362597872478
7774,22,76,9,-0.0320362597872478
7775,23,76,23,-0.034247320036334586
7776,24,76,591,-0.03206644400505133
7778,26,76,2,-0.047755660264447324
7779,27,76,5,-0.0541802922688112
7781,29,76,5,-0.048591826023046104
7782,30,76,5,-0.0311441051985056
7783,31,76,65,-0.03118285637098488
7784,32,76,105,-0.0302760891920977
7785,33,76,10,-0.0302760891920977
7786,34,76,17,-0.0301182076231715
7787,35,76,22,-0.027103802367995963
7788,36,76,26,-0.028683933615764233
7789,37,76,64,-0.0322654343561234
7790,38,76,13,-0.0322654343561234
7791,39,76,50,-0.02972671652126787
7792,40,76,1502,-0.026191093641268676
7793,41,76,595,-0.03124384855467007
7794,42,76,184,-0.02744982677288426
7795,43,76,70,-0.0266412227252722
7798,46,76,329,-0.03544422027707757
7799,47,76,815,-0.037445165833326854
7800,48,76,45,-0.03563939340550386
7802,50,76,2,-0.039548895469684084
7803,51,76,1,-0.03872132238803057
7806,54,76,4,-0.040811546238388736
7807,55,76,1,-0.04061532005413415
7855,1,77,2,-0.009607512243580845
7856,2,77,245,-0.011282690222446922
7857,3,77,110,-0.020831669889977554
7858,4,77,2,-0.0241070938364125
7861,7,77,1,-0.02277293494441035
7862,8,77,1,-0.01299642800521198
7864,10,77,17,-0.023356023943008602
7865,11,77,5,-0.0241070938364125
7866,12,77,18,-0.0241070938364125
7867,13,77,7,-0.0241070938364125
7870,16,77,18,-0.0320362597872478
7871,17,77,100,-0.0320362597872478
7872,18,77,46,-0.0320362597872478
7873,19,77,22,-0.0320362597872478
7874,20,77,110,-0.0320362597872478
7875,21,77,141,-0.0320362597872478
7876,22,77,111,-0.03246018418155096
7877,23,77,498,-0.033203877103098585
7878,24,77,403,-0.037295300385002166
7881,27,77,12,-0.04153150295701429
7884,30,77,1,-0.037125288325404474
7885,31,77,4,-0.03738846855738019
7886,32,77,5,-0.03315653482448068
7887,33,77,33,-0.03079820862968042
7888,34,77,51,-0.030058493527105636
7889,35,77,16,-0.027054922077384677
7890,36,77,28,-0.02798781705521249
7891,37,77,32,-0.029346390924040695
7892,38,77,308,-0.027808447916054232
7893,39,77,686,-0.022933452536570028
7894,40,77,1581,-0.021407315486792745
7895,41,77,17,-0.025084676434889822
7896,42,77,27,-0.0266412227252722
7897,43,77,58,-0.0266412227252722
7898,44,77,70,-0.03136335291812577
7900,46,77,477,-0.028394230655522736
7901,47,77,2049,-0.04494340678683128
7902,48,77,163,-0.03915059299511742
7908,54,77,1,-0.0401066939924378
7909,55,77,4,-0.0401066939924378
7957,1,78,35,-0.0095945499411584
7958,2,78,335,-0.0095945499411584
7959,3,78,149,-0.01617218739322333
7960,4,78,7,-0.0241070938364125
7961,5,78,1,-0.023559896485520423
7967,11,78,7,-0.0241070938364125
7968,12,78,23,-0.0241070938364125
7969,13,78,5,-0.0241070938364125
7971,15,78,1,-0.02476780096152716
7972,16,78,45,-0.0320362597872478
7973,17,78,102,-0.0320362597872478
7974,18,78,1,-0.0320362597872478
7975,19,78,1,-0.0320362597872478
7976,20,78,7,-0.0320362597872478
7977,21,78,433,-0.030621014209418103
7978,22,78,1686,-0.035452815494408846
7979,23,78,1430,-0.03860496181577987
7980,24,78,1214,-0.032461304457759715
7982,26,78,4,-0.036280857889702554
7988,32,78,2,-0.027429315076476547
7989,33,78,45,-0.02913684616471593
7990,34,78,16,-0.027605914320801374
7991,35,78,23,-0.0269023663790881
7992,36,78,12,-0.0269023663790881
7993,37,78,7,-0.0269023663790881
7994,38,78,22,-0.021968476871445427
7995,39,78,333,-0.020434734759172245
7996,40,78,265,-0.021082265549241967
7997,41,78,1,-0.026398391387636312
7998,42,78,46,-0.0266412227252722
7999,43,78,30,-0.0266412227252722
8000,44,78,64,-0.0266412227252722
8002,46,78,139,-0.030850649072388752
8003,47,78,84,-0.03265621624705911
8059,1,79,109,-0.0095945499411584
8060,2,79,162,-0.0095945499411584
8061,3,79,276,-0.011562250200852057
8062,4,79,224,-0.021417332527448187
8063,5,79,16,-0.0241070938364125
8064,6,79,16,-0.0241070938364125
8069,11,79,5,-0.0241070938364125
8070,12,79,13,-0.0241070938364125
8072,14,79,8,-0.0241070938364125
8073,15,79,14,-0.02479978209592203
8074,16,79,51,-0.032013367113882515
8075,17,79,58,-0.0320362597872478
8076,18,79,12,-0.0320362597872478
8077,19,79,33,-0.031601278991378164
8078,20,79,41,-0.033043018317703295
8079,21,79,253,-0.032682876705235606
8080,22,79,1330,-0.029176038962588906
8081,23,79,978,-0.04136403747891051
8082,24,79,1040,-0.03489804036439666
8083,25,79,18,-0.03579322352046988
8084,26,79,38,-0.0357927388171566
8089,31,79,40,-0.0269023663790881
8090,32,79,14,-0.0269023663790881
8091,33,79,21,-0.027020646839831974
8092,34,79,12,-0.0269023663790881
8093,35,79,11,-0.0269023663790881
8094,36,79,13,-0.0269023663790881
8095,37,79,23,-0.024948810350963236
8096,38,79,225,-0.021001350951786676
8097,39,79,73,-0.021971859273865583
8098,40,79,28,-0.02349682818598469
8099,41,79,16,-0.0266412227252722
8100,42,79,44,-0.0266412227252722
8101,43,79,40,-0.0266412227252722
8102,44,79,61,-0.0266412227252722
8103,45,79,15,-0.0266412227252722
8104,46,79,24,-0.02957895995101606
8105,47,79,14,-0.028079423248214535
8106,48,79,4,-0.022829180244769365
8107,49,79,5,-0.0221796931117235
8118,60,79,7,-0.0221796931117235
8164,4,80,23,-0.0241070938364125
8165,5,80,37,-0.0241070938364125
8166,6,80,11,-0.0241070938364125
8167,7,80,4,-0.0241070938364125
8168,8,80,10,-0.0241070938364125
8169,9,80,5,-0.0241070938364125
8172,12,80,9,-0.0241070938364125
8173,13,80,7,-0.0241070938364125
8174,14,80,5,-0.0241070938364125
8175,15,80,10,-0.0241070938364125
8176,16,80,24,-0.028658493981945754
8177,17,80,14,-0.0320362597872478
8178,18,80,17,-0.032000863000052865
8179,19,80,6,-0.027606092572205997
8180,20,80,1,-0.04252917339995155
8182,22,80,802,-0.044109006871222683
8183,23,80,1181,-0.036143060490482555
8184,24,80,388,-0.04096493752732777
8185,25,80,191,-0.0353412913637616
8186,26,80,100,-0.0357927388171566
8188,28,80,4,-0.0132881122076949
8190,30,80,6,-0.03402986890520811
8191,31,80,118,-0.0269023663790881
8192,32,80,12,-0.0269023663790881
8193,33,80,7,-0.0269023663790881
8194,34,80,7,-0.0269023663790881
8195,35,80,12,-0.0269023663790881
8196,36,80,13,-0.026883918940686567
8197,37,80,239,-0.014493055415183045
8198,38,80,577,-0.016134282416948212
8199,39,80,18,-0.01959324891339687
8200,40,80,14,-0.021760089352886366
8201,41,80,11,-0.0266412227252722
8202,42,80,18,-0.0266412227252722
8203,43,80,11,-0.0266412227252722
8204,44,80,49,-0.026660123100327303
8205,45,80,26,-0.026709428757497447
8208,48,80,1,-0.024646039050002164
8209,49,80,5,-0.0221796931117235
8210,50,80,1,-0.02796109258477703
8219,59,80,5,-0.0221796931117235
8220,60,80,8,-0.0221796931117235
8221,61,80,1,-0.0221796931117235
8266,4,81,58,-0.0241070938364125
8267,5,81,50,-0.0241070938364125
8268,6,81,7,-0.0241070938364125
8269,7,81,10,-0.0241070938364125
8270,8,81,5,-0.0241070938364125
8271,9,81,15,-0.0241070938364125
8274,12,81,1,-0.0241070938364125
8275,13,81,12,-0.0241070938364125
8276,14,81,10,-0.0241070938364125
8277,15,81,48,-0.0241070938364125
8278,16,81,36,-0.025629598444623224
8279,17,81,22,-0.0320362597872478
8280,18,81,6,-0.03200706864321438
8281,19,81,7,-0.026225631030755696
8282,20,81,5,-0.025552356961150744
8284,22,81,1,-0.04734832754472859
8285,23,81,404,-0.032032662411082366
8286,24,81,79,-0.03265439193237987
8287,25,81,1,-0.01549619216751179
8289,27,81,1,-0.014789969297811099
8290,28,81,10,-0.0132881122076949
8291,29,81,2,-0.02196594682974129
8293,31,81,1,-0.0269023663790881
8294,32,81,13,-0.0269023663790881
8295,33,81,10,-0.0269023663790881
8296,34,81,26,-0.0269023663790881
8297,35,81,179,-0.024887636194317796
8298,36,81,665,-0.01964598109187451
8299,37,81,975,0.000441729515639565
8300,38,81,371,0.0009793831685692574
8301,39,81,17,-0.008108927091653902
8302,40,81,10,-0.023015417393957363
8303,41,81,5,-0.0266412227252722
8304,42,81,5,-0.025930681666680267
8306,44,81,100,-0.026770638693715487
8310,48,81,1,-0.025094588807975757
8321,59,81,1,-0.0221796931117235
8322,60,81,2,-0.0221796931117235
8368,4,82,42,-0.0241070938364125
8369,5,82,35,-0.0241070938364125
8370,6,82,5,-0.0241070938364125
8371,7,82,6,-0.0241070938364125
8372,8,82,16,-0.024292127809129795
8373,9,82,13,-0.025999982041397904
8374,10,82,12,-0.025749988065836893
8375,11,82,2,-0.02410620308556981
8376,12,82,1,-0.0241070938364125
8377,13,82,12,-0.0241070938364125
8378,14,82,10,-0.0241070938364125
8379,15,82,27,-0.0241070938364125
8380,16,82,23,-0.02609131462726306
8381,17,82,17,-0.0320362597872478
8382,18,82,2,-0.028202875017776435
8385,21,82,1139,-0.01333226051357674
8386,22,82,1658,-0.016478247660034067
8387,23,82,46,-0.027172408726004404
8388,24,82,17,-0.0263325865272872
8389,25,82,13,-0.015473185278296461
8392,28,82,10,-0.0132881122076949
8393,29,82,4,-0.02341617408907303
8395,31,82,12,-0.0269023663790881
8396,32,82,15,-0.0269023663790881
8397,33,82,16,-0.0269023663790881
8398,34,82,103,-0.0269023663790881
8399,35,82,242,-0.02574690836115715
8400,36,82,63,-0.0248240677020755
8401,37,82,224,-0.022197636447393723
8402,38,82,191,-0.004394782434167322
8403,39,82,41,-0.0022663867671129
8404,40,82,18,-0.02214329644254717
8405,41,82,15,-0.016559552408947725
8406,42,82,10,-0.007908371374797125
8408,44,82,74,-0.026771902794397076
8409,45,82,1,-0.027649487692938242
8415,51,82,2,-0.03125581016841818
8423,59,82,5,-0.0221796931117235
8424,60,82,22,-0.0221796931117235
8470,4,83,46,-0.0241070938364125
8471,5,83,107,-0.02457771606747939
8472,6,83,11,-0.02788251953778137
8473,7,83,22,-0.0318188315574342
8474,8,83,10,-0.03405644136249969
8475,9,83,5,-0.0344632806811099
8476,10,83,13,-0.02951727377825119
8477,11,83,230,-0.0231746568785218
8478,12,83,180,-0.02650324920997739
8479,13,83,27,-0.024604376091264268
8480,14,83,23,-0.0241070938364125
8481,15,83,31,-0.0241070938364125
8482,16,83,12,-0.029214656860359383
8483,17,83,6,-0.0320362597872478
8484,18,83,2,-0.026622759076928702
8487,21,83,1056,-0.017536555233411293
8488,22,83,6,-0.019738211364119927
8489,23,83,64,-0.023927699581307357
8490,24,83,15,-0.0263325865272872
8491,25,83,23,-0.022292158932175864
8493,27,83,2,-0.0132881122076949
8497,31,83,17,-0.0269023663790881
8498,32,83,5,-0.0269023663790881
8499,33,83,28,-0.0269023663790881
8500,34,83,60,-0.0269023663790881
8501,35,83,69,-0.02640914002057167
8503,37,83,108,-0.02569743536707104
8504,38,83,456,-0.016314387944393563
8505,39,83,761,-0.002799634982738124
8506,40,83,58,-0.023762500657654763
8507,41,83,13,-0.0070465357103758385
8510,44,83,4,-0.0268643552514467
8517,51,83,5,-0.022349247758813213
8518,52,83,12,-0.0221796931117235
8525,59,83,5,-0.0221796931117235
8526,60,83,23,-0.0221796931117235
8572,4,84,10,-0.030013156858141026
8573,5,84,18,-0.033773964122353055
8577,9,84,5,-0.0344632806811099
8578,10,84,10,-0.024373885430800865
8579,11,84,251,-0.019188568335401862
8580,12,84,554,-0.022860358867708222
8581,13,84,17,-0.02061138175371084
8582,14,84,10,-0.0241070938364125
8583,15,84,1,-0.0241070938364125
8584,16,84,1,-0.030314448902797934
8586,18,84,2,-0.02810677166112364
8589,21,84,167,-0.019350911374321784
8590,22,84,5,-0.0197590977657001
8591,23,84,58,-0.023954738106965905
8592,24,84,18,-0.0263325865272872
8593,25,84,16,-0.02522741521914365
8594,26,84,5,-0.01341779324310862
8598,30,84,6,-0.0269023663790881
8599,31,84,12,-0.0269023663790881
8601,33,84,27,-0.0269023663790881
8602,34,84,51,-0.0269023663790881
8603,35,84,28,-0.015572488802526435
8605,37,84,532,-0.011195355206076018
8606,38,84,645,-0.010702888009189743
8607,39,84,17,-0.0022663867671129
8608,40,84,22,-0.017636892153806292
8609,41,84,18,-0.009113927688774167
8613,45,84,1,-0.0268643552514467
8620,52,84,4,-0.0221796931117235
8621,53,84,41,-0.0221796931117235
8625,57,84,1,-0.0221796931117235
8626,58,84,1,-0.0221796931117235
8627,59,84,1,-0.0221796931117235
8678,8,85,1,-0.0344632806811099
8679,9,85,10,-0.0344632806811099
8680,10,85,14,-0.023438861001913697
8688,18,85,5,-0.02636529168863855
8692,22,85,10,-0.0197590977657001
8693,23,85,42,-0.024496287360063075
8694,24,85,13,-0.0263325865272872
8695,25,85,11,-0.0263325865272872
8699,29,85,5,-0.0269023663790881
8700,30,85,10,-0.0269023663790881
8701,31,85,10,-0.0269023663790881
8704,34,85,14,-0.0269023663790881
8705,35,85,5,-0.01692188581921687
8707,37,85,267,-0.009295337420414329
8708,38,85,287,-0.006806426618725602
8710,40,85,2,-0.006812648583281674
8711,41,85,20,-0.011443194298973211
8715,45,85,1,-0.0268643552514467
8716,46,85,1,-0.02713977887024837
8722,52,85,9,-0.0221796931117235
8723,53,85,4,-0.0221796931117235
8724,54,85,5,-0.0221796931117235
8727,57,85,5,-0.0221796931117235
8776,4,86,1,-0.02549791193621361
8777,5,86,1,-0.02445271652568891
8778,6,86,5,-0.020536649666705882
8781,9,86,4,-0.02092887573249755
8782,10,86,9,-0.019840517206768885
8786,14,86,1,-0.023557442097908925
8789,17,86,5,-0.03176580016323196
8791,19,86,5,-0.0197590977657001
8792,20,86,6,-0.0197590977657001
8793,21,86,10,-0.0197590977657001
8794,22,86,11,-0.0197590977657001
8795,23,86,18,-0.02505263419660298
8796,24,86,30,-0.0263325865272872
8797,25,86,5,-0.0263325865272872
8801,29,86,8,-0.0269023663790881
8802,30,86,7,-0.0269023663790881
8803,31,86,5,-0.0269023663790881
8809,37,86,5,-0.007038808326575852
8810,38,86,3,-0.011878351743461961
8812,40,86,22,-0.02380744963481802
8813,41,86,68,-0.011388709666113927
8814,42,86,13,-0.010239716080174198
8818,46,86,5,-0.0268643552514467
8819,47,86,2,-0.0268643552514467
8820,48,86,1,-0.02681571727652391
