tile_id,x,y,people,pvhe
1572,42,15,6,0.022438617683555054
1573,43,15,30,0.026270106053715873
1574,44,15,541,0.02014226550158532
1575,45,15,59,0.02249618332791329
1576,46,15,169,0.0258924492908362
1577,47,15,91,0.0258924492908362
1579,49,15,6,0.06087783397134541
1584,54,15,4,0.038619264039695796
1585,55,15,11,0.0313733481261807
1586,56,15,68,0.0313733481261807
1587,57,15,27,0.0313733481261807
1588,58,15,23,0.0313733481261807
1589,59,15,1,0.0313733481261807
1637,5,16,376,0.030714106830547323
1638,6,16,1765,0.015894131338763065
1639,7,16,2159,0.007794071624399721
1640,8,16,4140,0.0054745463223614885
1641,9,16,4572,0.002504597878451159
1642,10,16,162,0.009240811149112437
1643,11,16,647,0.00831564726138443
1644,12,16,32,-0.0007793514930337663
1648,16,16,18,0.027897913078655124
1649,17,16,168,0.02575958320536092
1650,18,16,896,0.02611075395207289
1651,19,16,536,0.022043558726139598
1652,20,16,911,0.020212735949028938
1653,21,16,733,0.022500377965966004
1654,22,16,337,0.025663579778433733
1655,23,16,953,0.020277489351587435
1656,24,16,404,0.030268491099789026
1664,32,16,1,0.025567027473166495
1668,36,16,4,0.02887460055767731
1669,37,16,1,0.01558831355907882
1670,38,16,6,0.008246087769065734
1671,39,16,18,0.0050397271176835
1672,40,16,38,0.0050397271176835
1673,41,16,69,0.007087816916278853
1674,42,16,28,0.02827551515546348
1676,44,16,57,0.027381151807151366
1677,45,16,6,0.025415771887207207
1680,48,16,5,0.049693935696386915
1681,49,16,7,0.0649768284209872
1683,51,16,6,0.0649768284209872
1684,52,16,50,0.0649768284209872
1685,53,16,22,0.0649768284209872
1686,54,16,23,0.04276036225468502
1687,55,16,5,0.0313733481261807
1688,56,16,18,0.0313733481261807
1689,57,16,50,0.0313733481261807
1690,58,16,9,0.0313733481261807
1737,3,17,670,0.03663505363811001
1738,4,17,4141,0.02206500847771178
1739,5,17,5708,0.016188892086441142
1740,6,17,5661,0.013110256507993651
1741,7,17,3779,0.009437549737748182
1742,8,17,5643,-0.004524298992103582
1743,9,17,4026,0.007531358935484507
1744,10,17,2868,-0.0005951002037349927
1745,11,17,426,-0.015290697398849761
1746,12,17,12,0.016579774236160496
1747,13,17,7,0.030869904941320917
1750,16,17,93,0.03166498574729859
1751,17,17,10,0.029667102418853283
1752,18,17,267,0.019514417197242853
1753,19,17,597,0.016165578807699046
1754,20,17,837,0.02395621748716527
1755,21,17,816,0.026437041996844407
1756,22,17,454,0.0263619175363376
1757,23,17,733,0.02357981035855468
1758,24,17,870,0.029794545397371267
1766,32,17,10,0.026998215194338107
1770,36,17,5,0.027985511844918598
1771,37,17,11,0.008604344708108874
1772,38,17,26,0.0050397271176835
1773,39,17,5,0.0050397271176835
1774,40,17,31,0.0050397271176835
1775,41,17,2,0.009228392618432061
1778,44,17,7,0.029523319563775446
1780,46,17,6,0.03173193315734451
1782,48,17,16,0.0649768284209872
1783,49,17,10,0.0649768284209872
1784,50,17,1,0.0649768284209872
1785,51,17,163,0.0649768284209872
1786,52,17,225,0.0649768284209872
1787,53,17,40,0.06165437601566595
1788,54,17,4,0.032694023716930205
1789,55,17,5,0.032323086742245405
1790,56,17,22,0.0313733481261807
1791,57,17,11,0.0313733481261807
1792,58,17,45,0.0313733481261807
1793,59,17,33,0.0313733481261807
1836,0,18,138,0.0408149351245157
1837,1,18,240,0.0408149351245157
1838,2,18,100,0.036641943539101204
1839,3,18,2837,0.031004018806384568
1840,4,18,2779,0.025001141029237298
1841,5,18,6697,0.014881315459146786
1842,6,18,3455,0.005075527095685756
1843,7,18,4660,0.007275673817913663
1844,8,18,5857,0.003432369541190054
1845,9,18,1325,0.01261165164551316
1846,10,18,104,0.019506242007725112
1847,11,18,6,0.032067397434065996
1848,12,18,13,0.048138230468760604
1849,13,18,2,0.05007605367603371
1851,15,18,40,0.031174658630875374
1852,16,18,207,0.032517032847185434
1853,17,18,252,0.0325170922930601
1854,18,18,480,0.02972738162827404
1855,19,18,828,0.016980500150776023
1856,20,18,917,0.032844755548401064
1857,21,18,1185,0.029040975471906583
1858,22,18,1251,0.029191770359831195
1859,23,18,584,0.019297300693373664
1860,24,18,683,0.02272640933529313
1868,32,18,8,0.026160681666815247
1872,36,18,15,0.015952251879916935
1873,37,18,60,0.005798522176192456
1874,38,18,143,0.00529267067168866
1875,39,18,5,0.0050397271176835
1876,40,18,11,0.0050397271176835
1877,41,18,1,0.012233551820203293
1878,42,18,189,0.0322750138986165
1879,43,18,142,0.0322750138986165
1880,44,18,88,0.0322750138986165
1881,45,18,1,0.0322750138986165
1882,46,18,5,0.03418242832913824
1884,48,18,20,0.0649768284209872
1885,49,18,1,0.0649768284209872
1886,50,18,6,0.0649768284209872
1887,51,18,133,0.0649768284209872
1888,52,18,225,0.0649768284209872
1889,53,18,12,0.06344673853150594
1894,58,18,63,0.0313733481261807
1895,59,18,4,0.0313733481261807
1939,1,19,24,0.0408149351245157
1940,2,19,37,0.040790721744184195
1941,3,19,59,0.02935509677945309
1942,4,19,410,0.028091042959677803
1943,5,19,63,0.025354384115447503
1944,6,19,4,0.022829961940418374
1945,7,19,5,0.021146401144976786
1946,8,19,323,0.0197627377245357
1947,9,19,12,0.0465281676622905
1948,10,19,11,0.0481382267305831
1949,11,19,14,0.0481382267305831
1950,12,19,6,0.04975360476834664
1951,13,19,12,0.05864559172430839
1952,14,19,93,0.0279638894894342
1953,15,19,165,0.017627922435852404
1954,16,19,191,0.017897881088269126
1955,17,19,637,0.0005938361680354921
1956,18,19,821,-0.007413025690264801
1957,19,19,316,0.011416713686653977
1958,20,19,668,0.01669947573392741
1959,21,19,1028,0.017532678468985027
1960,22,19,1040,0.05456225322501218
1961,23,19,228,0.017695284264936696
1962,24,19,220,0.023108074061528046
1970,32,19,14,0.035192669656451944
1971,33,19,28,0.01569090682206486
1972,34,19,1,0.015682388204037
1974,36,19,10,0.014590644224330443
1975,37,19,69,0.00877051455345234
1976,38,19,46,0.0050397271176835
1977,39,19,55,0.0050397271176835
1978,40,19,68,0.0050397271176835
1979,41,19,45,0.006435125893503048
1980,42,19,347,0.03214542726787976
1981,43,19,316,0.0322750138986165
1982,44,19,55,0.03198317521136709
1983,45,19,5,0.035881237174630584
1984,46,19,4,0.04782456642614382
1985,47,19,46,0.0649768284209872
1986,48,19,33,0.0649768284209872
1991,53,19,1,0.0649768284209872
2045,5,20,1,0.03816599949007525
2046,6,20,1,0.026835027690884024
2048,8,20,5,0.01329537878683534
2049,9,20,51,0.03194150067844945
2050,10,20,22,0.0481382267305831
2051,11,20,22,0.0481382267305831
2052,12,20,95,0.05371411304182758
2053,13,20,329,0.046908014405125556
2054,14,20,230,0.03706498656848622
2055,15,20,144,0.01713520680449632
2056,16,20,439,0.0142259157130229
2057,17,20,566,0.004558642860854774
2058,18,20,642,-0.009809395387560055
2059,19,20,518,0.009589640397752924
2060,20,20,527,0.014474670385810807
2061,21,20,975,0.015475160668825266
2062,22,20,1275,0.019510080922051764
2063,23,20,801,0.016407602218727543
2064,24,20,447,0.018988760534437533
2072,32,20,7,0.0447654368937612
2073,33,20,105,0.022772610074052377
2074,34,20,1,0.015682388204037
2076,36,20,16,0.015247137422279143
2077,37,20,35,0.014487577978294157
2078,38,20,79,0.010867099303969285
2079,39,20,11,0.011035919242714078
2080,40,20,27,0.01349860629581248
2081,41,20,2,0.016429789166883493
2082,42,20,5,0.03218388260604214
2083,43,20,298,0.03207112867936645
2084,44,20,35,0.026656439730332587
2085,45,20,2,0.05522716212688609
2087,47,20,10,0.0649768284209872
2088,48,20,30,0.0649768284209872
2089,49,20,6,0.0649768284209872
2090,50,20,4,0.0649768284209872
2093,53,20,10,0.05019723309489054
2094,54,20,7,0.032821592243463024
2095,55,20,1,0.03214410039699267
2096,56,20,1,0.0313733481261807
2152,10,21,10,0.028771858978066396
2153,11,21,106,0.0481107467351795
2154,12,21,481,0.04899404137854574
2155,13,21,284,0.029010083537891425
2156,14,21,242,0.027925854889609386
2157,15,21,133,0.03145762083543188
2158,16,21,111,0.02610394504999981
2159,17,21,45,0.018051904972349493
2160,18,21,18,0.006155061073748218
2161,19,21,1076,-0.014152514136891772
2162,20,21,461,0.004468313321155305
2163,21,21,477,0.008108551680971736
2164,22,21,247,0.015466907685690943
2165,23,21,607,0.01629004318756379
2166,24,21,128,0.0167924462251821
2167,25,21,11,0.0167924462251821
2174,32,21,14,0.042447737541766804
2175,33,21,70,0.01689757106573035
2176,34,21,1,0.015682388204037
2179,37,21,6,0.015682388204037
2180,38,21,15,0.015682388204037
2181,39,21,14,0.015682388204037
2182,40,21,23,0.015682388204037
2183,41,21,1,0.02229814097058648
2184,42,21,5,0.0322750138986165
2185,43,21,174,0.026855107116145104
2186,44,21,5,0.024531207851731893
2189,47,21,29,0.0649768284209872
2190,48,21,15,0.0649768284209872
2191,49,21,23,0.0649768284209872
2192,50,21,7,0.0649768284209872
2194,52,21,1,0.0649768284209872
2195,53,21,10,0.04661840590978676
2196,54,21,8,0.0313733481261807
2197,55,21,4,0.0313733481261807
2199,57,21,10,0.0313733481261807
2253,9,22,5,0.0020887259211851868
2254,10,22,111,-0.003983928038241532
2255,11,22,244,0.02807242148596454
2256,12,22,329,0.03553710082723539
2257,13,22,395,0.04090194592277606
2258,14,22,139,0.033453590458421306
2259,15,22,6,0.035884426207345346
2262,18,22,53,0.02393849490022272
2263,19,22,1080,-0.005287640775808217
2264,20,22,1018,-0.009927380478410214
2265,21,22,925,0.0006489986804390171
2266,22,22,365,0.00528977063203578
2267,23,22,123,0.015418150754429386
2268,24,22,63,0.0167924462251821
2276,32,22,6,0.044215476352572496
2277,33,22,31,0.021325897657258383
2278,34,22,1,0.015682388204037
2281,37,22,1,0.015214442810088413
2283,39,22,409,0.015682388204037
2284,40,22,33,0.015682388204037
2285,41,22,5,0.02400803146143049
2286,42,22,4,0.0322750138986165
2287,43,22,13,0.022177785846589988
2290,46,22,5,0.05519396700978399
2291,47,22,23,0.063970053992811
2292,48,22,44,0.037991016606858004
2293,49,22,52,0.030499589026484294
2294,50,22,12,0.02862004569186854
2296,52,22,5,0.03926015364239609
2297,53,22,29,0.03368135714871362
2298,54,22,33,0.0313733481261807
2299,55,22,17,0.03039927057816034
2300,56,22,38,0.03716456245483261
2301,57,22,54,0.03296355594443873
2302,58,22,41,0.0313733481261807
2303,59,22,4,0.0313733481261807
2354,8,23,1,0.0313969465796102
2355,9,23,7,0.009032985334789946
2356,10,23,532,-0.006618753259731178
2357,11,23,1220,0.014805227975145491
2358,12,23,376,0.04605461192660272
2359,13,23,816,0.04470257786306268
2360,14,23,30,0.037588494173215484
2361,15,23,23,0.03471171920645751
2362,16,23,33,0.0327575166849006
2364,18,23,225,0.02251267533644801
2365,19,23,648,0.01563377043644002
2366,20,23,1197,0.004622348570555586
2367,21,23,460,0.00415086259715032
2368,22,23,270,-0.0001997607666516812
2378,32,23,5,0.047484159914757976
2379,33,23,23,0.027221292660574506
2380,34,23,1,0.015682388204037
2381,35,23,1,0.015682388204037
2382,36,23,4,0.015682388204037
2383,37,23,509,0.013798228605985292
2384,38,23,594,0.012377883771158286
2385,39,23,228,0.013732995990937812
2386,40,23,1061,0.027344499411366834
2387,41,23,184,0.027597740879060202
2388,42,23,6,0.0322750138986165
2389,43,23,13,0.02266044064503293
2390,44,23,10,0.013985456170467604
2391,45,23,6,0.02158734767780503
2392,46,23,10,0.022641496537459532
2393,47,23,40,0.024470842295184453
2394,48,23,33,0.02151490998160671
2395,49,23,10,0.0231770666868782
2396,50,23,15,0.0231770666868782
2397,51,23,34,0.0231770666868782
2398,52,23,566,0.0231770666868782
2399,53,23,196,0.024078756808050262
2400,54,23,14,0.02446262694760169
2401,55,23,7,0.023584386429904677
2402,56,23,24,0.05729185342010622
2403,57,23,11,0.0649768284209872
2455,7,24,1,0.0313969465796102
2457,9,24,1,0.008245237702457036
2458,10,24,242,-0.00922606139774778
2459,11,24,1391,0.006835435885007558
2460,12,24,885,0.01990432856307813
2461,13,24,201,0.032622115736008435
2462,14,24,114,0.038584910674618646
2463,15,24,37,0.032842271108427884
2464,16,24,287,0.0327575166849006
2465,17,24,276,0.0327575166849006
2466,18,24,816,0.02226384718418635
2467,19,24,1330,0.018797263422155996
2468,20,24,948,0.0017136789604974725
2469,21,24,1316,-0.004214518386211999
2470,22,24,908,0.002470566311623307
2471,23,24,700,-0.01287345857247959
2481,33,24,10,0.014171832071784927
2484,36,24,13,0.015731316522565205
2485,37,24,26,0.01497599184417582
2486,38,24,235,0.01318475090572124
2487,39,24,830,0.010922277004146053
2488,40,24,1032,0.015532632371102492
2489,41,24,140,0.029265818550551395
2490,42,24,5,0.027799618384937833
2491,43,24,11,0.00907965665064131
2492,44,24,5,0.007938735768170523
2493,45,24,49,0.011096886320660844
2494,46,24,169,0.018599622078394808
2495,47,24,102,0.01836045153851013
2496,48,24,6,0.020889573475691973
2497,49,24,7,0.01997581295577628
2498,50,24,13,0.0231770666868782
2499,51,24,28,0.0231770666868782
2500,52,24,158,0.02321560947722694
2501,53,24,166,0.0517577036163313
2503,55,24,6,0.061306334748219365
2504,56,24,16,0.0649768284209872
2505,57,24,31,0.0649768284209872
2557,7,25,5,0.0313969465796102
2558,8,25,7,0.0313969465796102
2559,9,25,5,0.03070928745477175
2560,10,25,6,0.006525486424787828
2561,11,25,734,0.013437783928215532
2562,12,25,1142,0.020920085091821916
2563,13,25,51,0.028967795458199098
2564,14,25,116,0.030941307890810264
2565,15,25,23,0.03610178548944493
2566,16,25,45,0.03308147057198689
2567,17,25,379,0.03297188597127484
2568,18,25,2177,0.027970764467986887
2569,19,25,1199,0.020493573844851842
2570,20,25,2330,0.008664958065309838
2571,21,25,1123,0.0017418166121308575
2572,22,25,1900,-0.0010196496902899529
2573,23,25,715,-0.0106913305170669
2574,24,25,83,-0.014048799985768684
2575,25,25,1,-0.0006791317807958801
2582,32,25,11,0.055265772176717305
2583,33,25,907,0.007276451645816794
2584,34,25,34,-0.004674247922587722
2588,38,25,5,0.01778870033633922
2589,39,25,816,0.017224777036616706
2590,40,25,862,0.01176490431417569
2591,41,25,79,0.012345009796132195
2592,42,25,5,0.0063366214319659905
2593,43,25,17,0.0056497362958618
2594,44,25,191,0.0037291392273455025
2595,45,25,100,0.01512201595244454
2596,46,25,74,0.020612513332669488
2597,47,25,1,0.0174620238449196
2598,48,25,5,0.015838889209497
2601,51,25,69,0.022298392621071732
2602,52,25,7,0.023043788953101527
2603,53,25,17,0.03623003983863103
2604,54,25,16,0.05493868412628223
2605,55,25,1,0.06497362183722942
2606,56,25,28,0.06434205385332989
2607,57,25,5,0.047110299863955166
2608,58,25,7,0.04678103176301421
2659,7,26,5,0.0313969465796102
2660,8,26,2,0.0313969465796102
2661,9,26,2,0.0313969465796102
2662,10,26,5,0.03128737961343785
2663,11,26,284,0.019822336262903726
2664,12,26,645,0.027054087579436045
2666,14,26,1,0.034502042350741634
2667,15,26,58,0.03745719820531779
2668,16,26,438,0.03686877182653638
2669,17,26,984,0.02531529919717134
2670,18,26,2070,0.009813563945282029
2671,19,26,2529,0.01748122623648498
2672,20,26,2099,0.0134099924600781
2673,21,26,1658,0.011094860362540036
2674,22,26,1421,0.007807318833761433
2675,23,26,1217,-0.007327902545753449
2676,24,26,498,-0.008942435263142154
2678,26,26,5,0.00012348131915702713
2682,30,26,1,0.03510819833066555
2683,31,26,11,0.039920871758825756
2684,32,26,949,-0.006929209922665247
2685,33,26,2832,0.002904369801106339
2686,34,26,812,0.0006183597384134963
2690,38,26,1,0.017977316097526
2692,40,26,17,0.015607697839984537
2693,41,26,365,0.00880589658519182
2694,42,26,60,0.0056497362958618
2695,43,26,24,0.005421280288705811
2696,44,26,100,0.004418150248481152
2697,45,26,161,0.014917590747315952
2698,46,26,70,0.0208886634616782
2700,48,26,5,0.01590159097949388
2701,49,26,1,0.016882889407224586
2702,50,26,72,0.01797551832616933
2703,51,26,298,0.017017093563058285
2704,52,26,4,0.017838867741910194
2705,53,26,5,0.02647958370096707
2706,54,26,17,0.0215829921601116
2707,55,26,30,0.031473958564474755
2764,10,27,6,0.0313969465796102
2765,11,27,9,0.0313969465796102
2767,13,27,57,0.0313969465796102
2768,14,27,256,0.03146166879758835
2769,15,27,1063,0.030367390413063397
2770,16,27,1799,0.025490854694034656
2771,17,27,1998,0.028096105348922148
2772,18,27,1664,0.0019083315152176553
2773,19,27,1502,0.01534231261532866
2774,20,27,1431,0.007948682964563225
2775,21,27,2070,0.005902733991546631
2776,22,27,678,0.014701682940313631
2777,23,27,1288,0.009820989375021292
2778,24,27,65,-0.002268339228193932
2779,25,27,7,-0.005852885948152242
2780,26,27,28,-0.004812337876187827
2781,27,27,5,-0.0018972817416013507
2783,29,27,3,0.010947087023838077
2784,30,27,17,0.03214791916575647
2785,31,27,138,-0.008070045928683359
2786,32,27,1933,-0.0043173136978203125
2787,33,27,2832,-0.0005680241001418847
2788,34,27,1500,0.016462469907136346
2792,38,27,17,0.01881671418377111
2793,39,27,73,0.01827558906745997
2794,40,27,7,0.018586344490500367
2795,41,27,243,0.011719626054039367
2796,42,27,107,0.0056497362958618
2797,43,27,125,0.003902920244324564
2798,44,27,58,0.002682729568242261
2799,45,27,38,0.008930063654104942
2800,46,27,59,0.020998726009008574
2801,47,27,279,0.020317670189661012
2802,48,27,106,0.020712264438477575
2804,50,27,161,0.019542830006776972
2806,52,27,4,0.026732511310363038
2807,53,27,9,0.028409182348448223
2808,54,27,14,0.02497734577209315
2809,55,27,5,0.028366337945104528
2812,58,27,1,0.0287823399656433
2865,9,28,5,0.0313969465796102
2866,10,28,5,0.0313969465796102
2867,11,28,4,0.0313969465796102
2869,13,28,220,0.029135617174517903
2870,14,28,902,0.028038887081873288
2871,15,28,981,0.027427663226397857
2872,16,28,1886,0.03113624002808769
2873,17,28,849,0.015159692108203351
2874,18,28,820,0.003483262421600395
2875,19,28,1481,0.02489600322620388
2876,20,28,1441,0.014653285920731346
2877,21,28,1617,0.006726622975436702
2878,22,28,1625,0.01908627513377879
2879,23,28,1219,0.017810100490697305
2880,24,28,917,0.011622057405922879
2881,25,28,890,-8.125716034377726e-06
2882,26,28,1236,-0.00380049604597944
2883,27,28,5,-0.00485116180538421
2884,28,28,5,-0.0069475144716594096
2885,29,28,1,-0.009548522508543867
2887,31,28,260,-0.0102618573495631
2888,32,28,1466,-0.0027580064287445554
2889,33,28,2364,-0.000893548701184864
2890,34,28,1223,-0.005543265646829552
2891,35,28,86,0.014220169911440119
2892,36,28,1,0.019101063562982613
2893,37,28,412,0.01694969299009551
2894,38,28,420,0.014973555037647569
2895,39,28,333,0.017876769023458014
2896,40,28,82,0.017572777288555476
2897,41,28,105,0.005853088980539591
2898,42,28,116,0.005173147595735385
2899,43,28,72,0.00322301212716396
2900,44,28,45,0.0038828850807819245
2901,45,28,140,0.012042146010484572
2902,46,28,304,0.022057223720714437
2903,47,28,623,0.02376152655474554
2904,48,28,20,0.02175636161223824
2905,49,28,368,0.020566026357382423
2908,52,28,10,0.0287823399656433
2909,53,28,7,0.0287823399656433
2910,54,28,46,0.0287823399656433
2912,56,28,1,0.0287823399656433
2913,57,28,1,0.0287823399656433
2914,58,28,5,0.028691515325585278
2968,10,29,6,0.03135960682706059
2969,11,29,2,0.02880277824748656
2971,13,29,31,0.0265444509113893
2972,14,29,360,0.02769856045665493
2973,15,29,1484,0.025547390095671564
2974,16,29,1137,0.026387517483209638
2975,17,29,1399,0.0050010662102633495
2976,18,29,1494,0.009121175125043911
2977,19,29,854,0.02020640622141974
2978,20,29,1481,0.007120168885323305
2979,21,29,1214,0.0024081764320900353
2980,22,29,1188,0.009518394518672478
2981,23,29,1277,0.01231652438609761
2982,24,29,1451,0.011597830874997382
2983,25,29,2394,0.003428613091351879
2984,26,29,1311,-0.00129450491698574
2985,27,29,373,-0.001497450607949154
2986,28,29,2409,-0.0004650739202024523
2987,29,29,851,-0.003957720399927651
2988,30,29,22,-0.003822658139469298
2989,31,29,375,-0.004361536106711564
2990,32,29,1877,-0.007588305789762988
2991,33,29,963,-0.0010031636064455336
2992,34,29,2756,0.00651992474408003
2993,35,29,1086,0.004648148513127384
2994,36,29,12,0.019278202222832268
2995,37,29,336,0.0182453209673013
2996,38,29,408,0.014373886004301114
2997,39,29,614,0.015517302165525916
2998,40,29,195,0.011287426054012223
2999,41,29,1002,0.005819337978486709
3000,42,29,1,0.0018391854539528674
3002,44,29,5,0.00043098315436111104
3003,45,29,186,0.005026543660227987
3004,46,29,605,0.021775883668335286
3005,47,29,632,0.022133477208219003
3006,48,29,371,0.021537979785727662
3007,49,29,418,0.02028509798694925
3008,50,29,18,0.021117840015487607
3009,51,29,18,0.02570829156886712
3010,52,29,6,0.0287823399656433
3011,53,29,2,0.0287823399656433
3012,54,29,18,0.0287823399656433
3013,55,29,5,0.0287823399656433
3015,57,29,1,0.0287823399656433
3016,58,29,11,0.019582101780136446
3017,59,29,5,0.0104027070253321
3074,14,30,1,0.028153508398850276
3075,15,30,270,0.026919542052254757
3076,16,30,69,0.023814110927921812
3077,17,30,184,0.017691185304938253
3078,18,30,48,0.021594206331903405
3079,19,30,291,0.0230706781972953
3080,20,30,733,0.012948018829994355
3081,21,30,81,-0.0013513952970734143
3082,22,30,368,0.007168032338095351
3083,23,30,1247,0.030120815749176043
3084,24,30,252,0.03420770385812233
3085,25,30,111,0.012175359148125498
3087,27,30,748,0.0006532155957751176
3088,28,30,1572,-0.008051605175629646
3090,30,30,242,-0.0019651252753440204
3091,31,30,68,0.00745950956587637
3092,32,30,549,0.004816668314768319
3093,33,30,591,-0.0014275620160699729
3094,34,30,881,-0.00046978150103534923
3095,35,30,1154,0.0033550733480456315
3096,36,30,212,0.017994584989537248
3097,37,30,352,0.01574640474131595
3098,38,30,213,0.017689892858513915
3099,39,30,100,0.0178688131031028
3100,40,30,1445,0.012571661247140788
3101,41,30,3074,0.009605321538710966
3103,43,30,4,0.005207948385863624
3104,44,30,4,0.00916500664439453
3105,45,30,18,0.014559253720053605
3106,46,30,96,0.02194661472175787
3107,47,30,290,0.021737923132169892
3108,48,30,446,0.02168674077509102
