tile_id,x,y,people,pvhe
1266,42,12,54,-0.0310309277934781
1267,43,12,69,-0.0310309277934781
1268,44,12,10,-0.0310309277934781
1269,45,12,1,-0.0310309277934781
1270,46,12,10,-0.026875631055443536
1271,47,12,1,-0.020268928312248052
1276,52,12,5,-0.0201166848954364
1277,53,12,5,-0.0201166848954364
1278,54,12,7,-0.0201166848954364
1279,55,12,3,-0.018896341055554166
1280,56,12,18,-0.0116293203445984
1281,57,12,12,-0.0116293203445984
1282,58,12,20,-0.0116293203445984
1283,59,12,61,-0.0116293203445984
1284,60,12,109,-0.0116293203445984
1337,11,13,12,-0.044947242277312685
1338,12,13,202,-0.0459560147935833
1339,13,13,121,-0.0459560147935833
1340,14,13,5,-0.0459560147935833
1345,19,13,11,-0.03267324317873894
1346,20,13,6,-0.02966254235360158
1361,35,13,5,-0.017393798848191415
1362,36,13,5,-0.03154383922407483
1366,40,13,84,-0.0310309277934781
1367,41,13,46,-0.0310309277934781
1368,42,13,22,-0.0310309277934781
1369,43,13,30,-0.0310309277934781
1370,44,13,91,-0.0310309277934781
1371,45,13,38,-0.0310309277934781
1372,46,13,6,-0.023615137901594217
1375,49,13,1,-0.0201166848954364
1378,52,13,2,-0.0201166848954364
1379,53,13,7,-0.0201166848954364
1380,54,13,1,-0.019951983671186342
1381,55,13,5,-0.019672739770674838
1382,56,13,5,-0.018173964720015888
1383,57,13,22,-0.01547732920832258
1384,58,13,135,-0.011719454343908975
1385,59,13,128,-0.0116293203445984
1386,60,13,7,-0.0116293203445984
1437,9,14,156,-0.04139900954120854
1438,10,14,201,-0.04138630729987312
1439,11,14,756,-0.044676901326281916
1440,12,14,175,-0.0459560147935833
1446,18,14,13,-0.03476430880513275
1447,19,14,108,-0.026467272935998064
1448,20,14,252,-0.027805330404000468
1449,21,14,35,-0.030388024194701362
1450,22,14,6,-0.03258613356765072
1451,23,14,63,-0.019935937835925
1462,34,14,2,-0.0137347050513849
1463,35,14,2,-0.0137347050513849
1464,36,14,6,-0.025052150558682387
1468,40,14,29,-0.0310309277934781
1469,41,14,4,-0.0310309277934781
1471,43,14,105,-0.0310309277934781
1472,44,14,123,-0.0310309277934781
1473,45,14,146,-0.030405033957749326
1474,46,14,323,-0.02138040150320157
1475,47,14,537,-0.0201166848954364
1477,49,14,2,-0.019934865783481533
1481,53,14,5,-0.019549928507165002
1482,54,14,1,-0.01950002901364606
1483,55,14,39,-0.0193705505132243
1484,56,14,100,-0.0193705505132243
1485,57,14,86,-0.0193705505132243
1486,58,14,197,-0.017636388763337018
1487,59,14,65,-0.0116293203445984
1488,60,14,1,-0.0116293203445984
1537,7,15,1,-0.04167910053903231
1538,8,15,503,-0.05309882351904503
1539,9,15,2565,-0.05965662947808276
1540,10,15,600,-0.039765771570891714
1541,11,15,50,-0.044255709801540734
1545,15,15,1,-0.02599526757357312
1547,17,15,45,-0.03535252292502745
1548,18,15,184,-0.025951321152586193
1549,19,15,123,-0.025942243883580404
1550,20,15,403,-0.027604468666954804
1551,21,15,281,-0.031423058761777804
1552,22,15,166,-0.03283255372609844
1553,23,15,509,-0.0278065527710429
1554,24,15,7,-0.019355856353251676
1563,33,15,1,-0.01898702997097588
1564,34,15,1,-0.02316025431937835
1566,36,15,5,-0.018676824765626317
1569,39,15,2,-0.03346883406021415
1570,40,15,7,-0.03725226901302457
1571,41,15,10,-0.037472031401922255
1572,42,15,6,-0.027183101631452856
1573,43,15,30,-0.02277654891627385
1574,44,15,541,-0.029828151210907875
1575,45,15,59,-0.025571506055388108
1576,46,15,169,-0.0201166848954364
1577,47,15,91,-0.0201166848954364
1579,49,15,6,-0.0036497697865374356
1584,54,15,4,-0.015564661915483093
1585,55,15,11,-0.0193705505132243
1586,56,15,68,-0.0193705505132243
1587,57,15,27,-0.0193705505132243
1588,58,15,23,-0.0193705505132243
1589,59,15,1,-0.0193705505132243
1637,5,16,376,-0.01678813979985347
1638,6,16,1765,-0.03254914692874016
1639,7,16,2159,-0.0483674220950411
1640,8,16,4140,-0.050178083926558016
1641,9,16,4572,-0.049396420816587544
1642,10,16,162,-0.03820445761541996
1643,11,16,647,-0.03963178253192315
1644,12,16,32,-0.05193544691665119
1648,16,16,18,-0.025315256254359094
1649,17,16,168,-0.027038069240224123
1650,18,16,896,-0.027218329107309883
1651,19,16,536,-0.028614105824174212
1652,20,16,911,-0.02970651378998488
1653,21,16,733,-0.029228238951959473
1654,22,16,337,-0.0268072185250931
1655,23,16,953,-0.030652119942945442
1656,24,16,404,-0.022315902165172555
1664,32,16,1,-0.020044441341857934
1668,36,16,4,-0.01618018484544225
1669,37,16,1,-0.03172049064737326
1670,38,16,6,-0.04249022772911242
1671,39,16,18,-0.0471720951933481
1672,40,16,38,-0.0471720951933481
1673,41,16,69,-0.0448179120896324
1674,42,16,28,-0.02046364733252828
1676,44,16,57,-0.019712447579257303
1677,45,16,6,-0.02088228747667491
1680,48,16,5,-0.008913805187666048
1681,49,16,7,-0.0017204557529632
1683,51,16,6,-0.0017204557529632
1684,52,16,50,-0.0017204557529632
1685,53,16,22,-0.0017204557529632
1686,54,16,23,-0.013389566500815459
1687,55,16,5,-0.0193705505132243
1688,56,16,18,-0.0193705505132243
1689,57,16,50,-0.0193705505132243
1690,58,16,9,-0.0193705505132243
1737,3,17,670,-0.014412470600569903
1738,4,17,4141,-0.028772003492194026
1739,5,17,5708,-0.03285865695742039
1740,6,17,5661,-0.038296359752859374
1741,7,17,3779,-0.04053860128532633
1742,8,17,5643,-0.05679076650253358
1743,9,17,4026,-0.044052285597441336
1744,10,17,2868,-0.05259644978569121
1745,11,17,426,-0.06855131206364934
1746,12,17,12,-0.0344409136076747
1747,13,17,7,-0.02179256581787543
1750,16,17,93,-0.02152906199048855
1751,17,17,10,-0.02286621784048508
1752,18,17,267,-0.030780745066982303
1753,19,17,597,-0.0336522736159782
1754,20,17,837,-0.03126829165919076
1755,21,17,816,-0.02816701266365386
1756,22,17,454,-0.0262925052518023
1757,23,17,733,-0.028451646482405994
1758,24,17,870,-0.02276577481453954
1766,32,17,10,-0.02506172408660631
1770,36,17,5,-0.01741969483460947
1771,37,17,11,-0.04195063147677519
1772,38,17,26,-0.0471720951933481
1773,39,17,5,-0.0471720951933481
1774,40,17,31,-0.0471720951933481
1775,41,17,2,-0.04235742078027205
1778,44,17,7,-0.017698817900890066
1780,46,17,6,-0.016547097944907586
1782,48,17,16,-0.0017204557529632
1783,49,17,10,-0.0017204557529632
1784,50,17,1,-0.0017204557529632
1785,51,17,163,-0.0017204557529632
1786,52,17,225,-0.0017204557529632
1787,53,17,40,-0.0034655607026859436
1788,54,17,4,-0.0186768708967146
1789,55,17,5,-0.018871704071606998
1790,56,17,22,-0.0193705505132243
1791,57,17,11,-0.0193705505132243
1792,58,17,45,-0.0193705505132243
1793,59,17,33,-0.0193705505132243
1836,0,18,138,-0.0071366650674855
1837,1,18,240,-0.0071366650674855
1838,2,18,100,-0.011160599172959444
1839,3,18,2837,-0.01914667209951918
1840,4,18,2779,-0.023764445099610895
1841,5,18,6697,-0.03640958122944709
1842,6,18,3455,-0.04642082496645037
1843,7,18,4660,-0.04477949914904354
1844,8,18,5857,-0.04700097061062582
1845,9,18,1325,-0.03939211661954565
1846,10,18,104,-0.03131486894491778
1847,11,18,6,-0.0177462959110276
1848,12,18,13,-0.00041048760122054423
1849,13,18,2,-0.014051938281615078
1851,15,18,40,-0.022021861031926566
1852,16,18,207,-0.020672685315454974
1853,17,18,252,-0.0206726301667482
1854,18,18,480,-0.02284603752316327
1855,19,18,828,-0.034533892102404075
1856,20,18,917,-0.02173506917600348
1857,21,18,1185,-0.026131477946910942
1858,22,18,1251,-0.02380624226489371
1859,23,18,584,-0.03354856614549606
1860,24,18,683,-0.029216196684497597
1868,32,18,8,-0.025952963743778028
1872,36,18,15,-0.032127120223401306
1873,37,18,60,-0.04606060966486914
1874,38,18,143,-0.046801582633143476
1875,39,18,5,-0.0471720951933481
1876,40,18,11,-0.0471720951933481
1877,41,18,1,-0.038903131314235145
1878,42,18,189,-0.0158664112294431
1879,43,18,142,-0.0158664112294431
1880,44,18,88,-0.0158664112294431
1881,45,18,1,-0.0158664112294431
1882,46,18,5,-0.015041313295171051
1884,48,18,20,-0.0017204557529632
1885,49,18,1,-0.0017204557529632
1886,50,18,6,-0.0017204557529632
1887,51,18,133,-0.0017204557529632
1888,52,18,225,-0.0017204557529632
1889,53,18,12,-0.0025241293993871275
1894,58,18,63,-0.0193705505132243
1895,59,18,4,-0.0193705505132243
1939,1,19,24,-0.0071366650674855
1940,2,19,37,-0.00716741964425634
1941,3,19,59,-0.021691528994076587
1942,4,19,410,-0.022156856175213145
1943,5,19,63,-0.026675655433625725
1944,6,19,4,-0.029403147118660454
1945,7,19,5,-0.031101875527629837
1946,8,19,323,-0.03107126522227561
1947,9,19,12,-0.0021730999399647245
1948,10,19,11,-0.0004104837484634
1949,11,19,14,-0.0004104837484634
1950,12,19,6,-0.0020753750684019486
1951,13,19,12,-0.011635240400963682
1952,14,19,93,-0.025560480196469212
1953,15,19,165,-0.03448550561397564
1954,16,19,191,-0.03440843336923019
1955,17,19,637,-0.05283506129667791
1956,18,19,821,-0.06276508214134312
1957,19,19,316,-0.04122202062217832
1958,20,19,668,-0.03713658020237605
1959,21,19,1028,-0.037052690201503896
1960,22,19,1040,-0.0009103851364172931
1961,23,19,228,-0.036111544961429744
1962,24,19,220,-0.030411579001631175
1970,32,19,14,-0.021100301594858137
1971,33,19,28,-0.03157811295291437
1972,34,19,1,-0.0315826897941715
1974,36,19,10,-0.03318188001113513
1975,37,19,69,-0.04170722533397324
1976,38,19,46,-0.0471720951933481
1977,39,19,55,-0.0471720951933481
1978,40,19,68,-0.0471720951933481
1979,41,19,45,-0.0455681497885944
1980,42,19,347,-0.016015364979789944
1981,43,19,316,-0.0158664112294431
1982,44,19,55,-0.01606075227624146
1983,45,19,5,-0.014306452718093728
1984,46,19,4,-0.00914007873241563
1985,47,19,46,-0.0017204557529632
1986,48,19,33,-0.0017204557529632
1991,53,19,1,-0.0017204557529632
2045,5,20,1,-0.010501205384246756
2046,6,20,1,-0.024893216632385966
2048,8,20,5,-0.0385898333562074
2049,9,20,51,-0.017425522400175676
2050,10,20,22,-0.0004104837484634
2051,11,20,22,-0.0004104837484634
2052,12,20,95,-0.006157277689903606
2053,13,20,329,-0.01421638107565721
2054,14,20,230,-0.018239074594275668
2055,15,20,144,-0.035946683040624386
2056,16,20,439,-0.0376415912509681
2057,17,20,566,-0.04732223340837942
2058,18,20,642,-0.06260471295615842
2059,19,20,518,-0.043882983988576145
2060,20,20,527,-0.04023562937603119
2061,21,20,975,-0.03834478821596583
2062,22,20,1275,-0.03411259613304005
2063,23,20,801,-0.03733345346296438
2064,24,20,447,-0.03455808269749584
2072,32,20,7,-0.0159570922276389
2073,33,20,105,-0.027773290209545658
2074,34,20,1,-0.0315826897941715
2076,36,20,16,-0.032220246588668344
2077,37,20,35,-0.03333285179153798
2078,38,20,79,-0.03863614100982336
2079,39,20,11,-0.03838885300138238
2080,40,20,27,-0.034781500805296545
2081,41,20,2,-0.03178176611566824
2082,42,20,5,-0.01597116237333605
2083,43,20,298,-0.01600218235461235
2084,44,20,35,-0.019607928831752556
2085,45,20,2,-0.006214063042306762
2087,47,20,10,-0.0017204557529632
2088,48,20,30,-0.0017204557529632
2089,49,20,6,-0.0017204557529632
2090,50,20,4,-0.0017204557529632
2093,53,20,10,-0.009483379585118613
2094,54,20,7,-0.018609866034064133
2095,55,20,1,-0.018965715939627464
2096,56,20,1,-0.0193705505132243
2152,10,21,10,-0.020725274991848633
2153,11,21,106,-0.0004348383743507173
2154,12,21,481,-0.011750956835781558
2155,13,21,284,-0.01813670329599152
2156,14,21,242,-0.01837419028224224
2157,15,21,133,-0.020605694856345672
2158,16,21,111,-0.025442059319619778
2159,17,21,45,-0.03371204394863504
2160,18,21,18,-0.04569536477770252
2161,19,21,1076,-0.06635447177523016
2162,20,21,461,-0.049800554631396404
2163,21,21,477,-0.04604955270447752
2164,22,21,247,-0.038816030988846235
2165,23,21,607,-0.037740584826978396
2166,24,21,128,-0.0367561576929989
2167,25,21,11,-0.0367561576929989
2174,32,21,14,-0.017202334352728544
2175,33,21,70,-0.030929802314280972
2176,34,21,1,-0.0315826897941715
2179,37,21,6,-0.0315826897941715
2180,38,21,15,-0.0315826897941715
2181,39,21,14,-0.0315826897941715
2182,40,21,23,-0.0315826897941715
2183,41,21,1,-0.025316351041744217
2184,42,21,5,-0.0158664112294431
2185,43,21,174,-0.022366926443871234
2186,44,21,5,-0.02214475872596523
2189,47,21,29,-0.0017204557529632
2190,48,21,15,-0.0017204557529632
2191,49,21,23,-0.0017204557529632
2192,50,21,7,-0.0017204557529632
2194,52,21,1,-0.0017204557529632
2195,53,21,10,-0.011363144371191757
2196,54,21,8,-0.0193705505132243
2197,55,21,4,-0.0193705505132243
2199,57,21,10,-0.0193705505132243
2253,9,22,5,-0.048707654931210355
2254,10,22,111,-0.05538064799969681
2255,11,22,244,-0.021207983251022338
2256,12,22,329,-0.011578451669403403
2257,13,22,395,-0.008325811179522014
2258,14,22,139,-0.015773085267286192
2259,15,22,6,-0.015516107306668556
2262,18,22,53,-0.027511795394797936
2263,19,22,1080,-0.0583177680663029
2264,20,22,1018,-0.06348318268327383
2265,21,22,925,-0.0534977717831841
2266,22,22,365,-0.049185875189962466
2267,23,22,123,-0.03817430161110598
2268,24,22,63,-0.0367561576929989
2276,32,22,6,-0.016202384768534688
2277,33,22,31,-0.02855057275170624
2278,34,22,1,-0.0315826897941715
2281,37,22,1,-0.032511749796944794
2283,39,22,409,-0.0315826897941715
2284,40,22,33,-0.0315826897941715
2285,41,22,5,-0.023696769200754246
2286,42,22,4,-0.0158664112294431
2287,43,22,13,-0.02831711084305404
2290,46,22,5,-0.0063250513534270116
2291,47,22,23,-0.002426635131672389
2292,48,22,44,-0.020696762351526444
2293,49,22,52,-0.02605750577596588
2294,50,22,12,-0.027384251796189234
2296,52,22,5,-0.01987353330509611
2297,53,22,29,-0.02016897986460989
2298,54,22,33,-0.0193705505132243
2299,55,22,17,-0.020779543068960588
2300,56,22,38,-0.016814952703713727
2301,57,22,54,-0.01853530016312589
2302,58,22,41,-0.0193705505132243
2303,59,22,4,-0.0193705505132243
2354,8,23,1,-0.0179455984534822
2355,9,23,7,-0.041418925166037894
2356,10,23,532,-0.0582747736154688
2357,11,23,1220,-0.03517009952230839
2358,12,23,376,-0.0023332955256678565
2359,13,23,816,-0.004779290198276155
2360,14,23,30,-0.013825632216092225
2361,15,23,23,-0.016675928579213573
2362,16,23,33,-0.018608395475669
2364,18,23,225,-0.028722135644561924
2365,19,23,648,-0.035706197083387375
2366,20,23,1197,-0.04848800528961697
2367,21,23,460,-0.05033676034992882
2368,22,23,270,-0.05467751706350055
2378,32,23,5,-0.0078063321586538436
2379,33,23,23,-0.025383123877953436
2380,34,23,1,-0.0315826897941715
2381,35,23,1,-0.0315826897941715
2382,36,23,4,-0.0315826897941715
2383,37,23,509,-0.03863578002606275
2384,38,23,594,-0.04078201843396085
2385,39,23,228,-0.03707802959702054
2386,40,23,1061,-0.02093204356125549
2387,41,23,184,-0.02142447868591208
2388,42,23,6,-0.0158664112294431
2389,43,23,13,-0.027719383960830398
2390,44,23,10,-0.03767476179196962
2391,45,23,6,-0.026963786467937952
2392,46,23,10,-0.028319368420731718
2393,47,23,40,-0.030781294050302666
2394,48,23,33,-0.03207329785675169
2395,49,23,10,-0.0312263822754562
2396,50,23,15,-0.0312263822754562
2397,51,23,34,-0.0312263822754562
2398,52,23,566,-0.0312263822754562
2399,53,23,196,-0.029922097343630796
2400,54,23,14,-0.029366833370965958
2401,55,23,7,-0.030873063191904037
2402,56,23,24,-0.007145183031208858
2403,57,23,11,-0.0017204557529632
2455,7,24,1,-0.0179455984534822
2457,9,24,1,-0.042245749060891284
2458,10,24,242,-0.06196313520003459
2459,11,24,1391,-0.04426473404869682
2460,12,24,885,-0.029897829038478256
2461,13,24,201,-0.016989867347318055
2462,14,24,114,-0.012108400760097622
2463,15,24,37,-0.01852458373354508
2464,16,24,287,-0.018608395475669
2465,17,24,276,-0.018608395475669
2466,18,24,816,-0.030041286105453653
2467,19,24,1330,-0.032201677568312034
2468,20,24,948,-0.05136624251292952
2469,21,24,1316,-0.05861570206504558
2470,22,24,908,-0.05190604978134677
2471,23,24,700,-0.0673181545948914
2481,33,24,10,-0.036347117475091284
2484,36,24,13,-0.03162283134985832
2485,37,24,26,-0.03423122462640932
2486,38,24,235,-0.039819562070216856
2487,39,24,830,-0.04103598190049328
2488,40,24,1032,-0.03702151546335515
2489,41,24,140,-0.0206011741977132
2490,42,24,5,-0.021327740512040626
2491,43,24,11,-0.04421506247811604
2492,44,24,5,-0.045661438642490226
2493,45,24,49,-0.04068713930712789
2494,46,24,169,-0.03331617809304673
2495,47,24,102,-0.0333809582996022
2496,48,24,6,-0.03226362092534952
2497,49,24,7,-0.03267795558801358
2498,50,24,13,-0.0312263822754562
2499,51,24,28,-0.0312263822754562
2500,52,24,158,-0.031199175404105217
2501,53,24,166,-0.01105166983162057
2503,55,24,6,-0.004311411110528989
2504,56,24,16,-0.0017204557529632
2505,57,24,31,-0.0017204557529632
2557,7,25,5,-0.0179455984534822
2558,8,25,7,-0.0179455984534822
2559,9,25,5,-0.01866736894518978
2560,10,25,6,-0.04565282471701657
2561,11,25,734,-0.0379770840434844
2562,12,25,1142,-0.028544974523699845
2563,13,25,51,-0.02067969298734718
2564,14,25,116,-0.01815710896124013
2565,15,25,23,-0.014112101769820884
2566,16,25,45,-0.018185254600673016
2567,17,25,379,-0.018250000799437605
2568,18,25,2177,-0.024492858180305537
2569,19,25,1199,-0.0296019183526266
2570,20,25,2330,-0.04286116352446089
2571,21,25,1123,-0.05110862880126359
2572,22,25,1900,-0.05378200339827078
2573,23,25,715,-0.06425386062618942
2574,24,25,83,-0.0680525649369663
2575,25,25,1,-0.05415121263771822
2582,32,25,11,0.01709070105252315
2583,33,25,907,-0.04134078042991965
2584,34,25,34,-0.055364545915227714
2588,38,25,5,-0.03324548661821804
2589,39,25,816,-0.03395466023350181
2590,40,25,862,-0.040998061857709676
2591,41,25,79,-0.040225785710942916
2592,42,25,5,-0.04751899968351926
2593,43,25,17,-0.0483572047710659
2594,44,25,191,-0.04856945101530909
2595,45,25,100,-0.036932192065853686
2596,46,25,74,-0.0322956671145747
2597,47,25,1,-0.03378598516423518
2598,48,25,5,-0.0345537981830074
2601,51,25,69,-0.031624807371214515
2602,52,25,7,-0.028802994691497122
2603,53,25,17,-0.018856599873394796
2604,54,25,16,-0.00782976327026905
2605,55,25,1,-0.0017224073095140106
2606,56,25,28,-0.0020181664510186127
2607,57,25,5,-0.010099897777824655
2608,58,25,7,-0.010254325256764603
2659,7,26,5,-0.0179455984534822
2660,8,26,2,-0.0179455984534822
2661,9,26,2,-0.0179455984534822
2662,10,26,5,-0.018068495764218068
2663,11,26,284,-0.030930462795269245
2664,12,26,645,-0.02237110460574325
2666,14,26,1,-0.013596686061723571
2667,15,26,58,-0.009663948614510852
2668,16,26,438,-0.01205655000325242
2669,17,26,984,-0.025501207327082345
2670,18,26,2070,-0.0411603197664906
2671,19,26,2529,-0.03276922243778645
2672,20,26,2099,-0.0378312996787355
2673,21,26,1658,-0.04080962440049783
2674,22,26,1421,-0.04279731806622967
2675,23,26,1217,-0.05987893862622988
2676,24,26,498,-0.062070237745966254
2678,26,26,5,-0.05215722514795294
2682,30,26,1,-0.009945581688831712
2683,31,26,11,-0.000989884253324082
2684,32,26,949,-0.059070507389346716
2685,33,26,2832,-0.04967398934880376
2686,34,26,812,-0.05169749532628032
2690,38,26,1,-0.0329351566957111
2692,40,26,17,-0.035704253614864345
2693,41,26,365,-0.04429063084393762
2694,42,26,60,-0.0483572047710659
2695,43,26,24,-0.04838932811874887
2696,44,26,100,-0.04651020989498387
2697,45,26,161,-0.03850961769874829
2698,46,26,70,-0.0321650361369828
2700,48,26,5,-0.03449965304988493
2701,49,26,1,-0.03338632515783385
2702,50,26,72,-0.03359840717405425
2703,51,26,298,-0.03408043612223668
2704,52,26,4,-0.032103466177026925
2705,53,26,5,-0.021713465815672142
2706,54,26,17,-0.0281303460962558
2707,55,26,30,-0.021689636670573227
2764,10,27,6,-0.0179455984534822
2765,11,27,9,-0.0179455984534822
2767,13,27,57,-0.0179455984534822
2768,14,27,256,-0.01779774742662773
2769,15,27,1063,-0.016112605842076244
2770,16,27,1799,-0.0227801358786625
2771,17,27,1998,-0.0226956964836356
2772,18,27,1664,-0.048999457646758865
2773,19,27,1502,-0.03628666943451736
2774,20,27,1431,-0.04471162168219127
2775,21,27,2070,-0.04580415883534472
2776,22,27,678,-0.035416337796027354
2777,23,27,1288,-0.04043297658001318
2778,24,27,65,-0.05425594922633886
2779,25,27,7,-0.05859946377792264
2780,26,27,28,-0.05781198044176946
2781,27,27,5,-0.0531770833052584
2783,29,27,3,-0.03546459243647715
2784,30,27,17,-0.01016724332774645
2785,31,27,138,-0.057657794109017634
2786,32,27,1933,-0.05532861158458009
2787,33,27,2832,-0.05187548740263896
2788,34,27,1500,-0.035546486047365655
2792,38,27,17,-0.03394373396110902
2793,39,27,73,-0.033293546047900156
2794,40,27,7,-0.031899440625846584
2795,41,27,243,-0.04053641838242919
2796,42,27,107,-0.0483572047710659
2797,43,27,125,-0.04860282571165868
2798,44,27,58,-0.04877439751585531
2799,45,27,38,-0.04487168291104829
2800,46,27,59,-0.03199822852413852
2801,47,27,279,-0.03120929322550231
2802,48,27,106,-0.029698291092616562
2804,50,27,161,-0.03269097155922837
2806,52,27,4,-0.021207159475540777
2807,53,27,9,-0.019184767351209355
2808,54,27,14,-0.02368211704216423
2809,55,27,5,-0.019240914041137577
2812,58,27,1,-0.0186957521382087
2865,9,28,5,-0.0179455984534822
2866,10,28,5,-0.0179455984534822
2867,11,28,4,-0.0179455984534822
2869,13,28,220,-0.018291933055431787
2870,14,28,902,-0.01850366614764828
2871,15,28,981,-0.019974807633925982
2872,16,28,1886,-0.01835402310709534
2873,17,28,849,-0.03522190986101086
2874,18,28,820,-0.04646880230870483
2875,19,28,1481,-0.02441564601722191
2876,20,28,1441,-0.0348358282248966
2877,21,28,1617,-0.04300873949233991
2878,22,28,1625,-0.029498873231026814
2879,23,28,1219,-0.031237402922092965
2880,24,28,917,-0.037287287885755235
2881,25,28,890,-0.05132653021637711
2882,26,28,1236,-0.05634827535643987
2883,27,28,5,-0.05778751810482954
2884,28,28,5,-0.057337512872483856
2885,29,28,1,-0.05949979393534025
2887,31,28,260,-0.0602306663826554
2888,32,28,1466,-0.05222603471489826
2889,33,28,2364,-0.05187716965617872
2890,34,28,1223,-0.06041435783648514
2891,35,28,86,-0.03883189023704496
2892,36,28,1,-0.03431538857115692
2893,37,28,412,-0.035170365026876066
2894,38,28,420,-0.035583357691144485
2895,39,28,333,-0.03471890460557177
2896,40,28,82,-0.03371592766853368
2897,41,28,105,-0.0480611434626986
2898,42,28,116,-0.048424218218015805
2899,43,28,72,-0.04869842803401351
2900,44,28,45,-0.04860564286902906
2901,45,28,140,-0.040536248052553805
2902,46,28,304,-0.030465643151737373
2903,47,28,623,-0.02803952562298143
2904,48,28,20,-0.028089516138182807
2905,49,28,368,-0.032236940647048004
2908,52,28,10,-0.0186957521382087
2909,53,28,7,-0.0186957521382087
2910,54,28,46,-0.0186957521382087
2912,56,28,1,-0.0186957521382087
2913,57,28,1,-0.0186957521382087
2914,58,28,5,-0.018745061444092038
2968,10,29,6,-0.017951317234791566
2969,11,29,2,-0.018342909103877952
2971,13,29,31,-0.0186887839230254
2972,14,29,360,-0.01912807456862877
2973,15,29,1484,-0.023173467472147782
2974,16,29,1137,-0.023397638233819476
2975,17,29,1399,-0.04226627147265306
2976,18,29,1494,-0.039280973771830104
2977,19,29,854,-0.027370140288605047
2978,20,29,1481,-0.04335929897419351
2979,21,29,1214,-0.04896136935841061
2980,22,29,1188,-0.042196955960707605
2981,23,29,1277,-0.04006376851398544
2982,24,29,1451,-0.0379412385562726
2983,25,29,2394,-0.04719019489281514
2984,26,29,1311,-0.052722130553528535
2985,27,29,373,-0.05313530761533992
2986,28,29,2409,-0.052662013160974956
2987,29,29,851,-0.05519779148492169
2988,30,29,22,-0.053655381811166636
2989,31,29,375,-0.05423028713382369
2990,32,29,1877,-0.05864654717226308
2991,33,29,963,-0.05189598027495077
2992,34,29,2756,-0.044837543123570314
2993,35,29,1086,-0.04797987772232242
2994,36,29,12,-0.03451833185448336
2995,37,29,336,-0.03486866197776684
2996,38,29,408,-0.035240803709897434
2997,39,29,614,-0.034641884108371636
2998,40,29,195,-0.039288458449737385
2999,41,29,1002,-0.04462284388275324
3000,42,29,1,-0.048439762732420046
3002,44,29,5,-0.049091017042947
3003,45,29,186,-0.045014463656614344
3004,46,29,605,-0.030960136922953407
3005,47,29,632,-0.029059837075272408
3006,48,29,371,-0.02834446760345183
3007,49,29,418,-0.033371353340265204
3008,50,29,18,-0.03296284233978381
3009,51,29,18,-0.024417942241415913
3010,52,29,6,-0.0186957521382087
