tile_id,x,y,people,hc1,hc2,pvhe
783,43,10,5,0.10331,0.0041401954,-0.043002441248248854
796,56,10,1,0.017342133,0.00037227935,-0.0699540208913151
851,37,11,79,1.6294762,0.06433697,-0.05252991159813711
852,38,11,141,3.0039282,0.14940089,-0.05588453689378192
853,39,11,49,1.0822765,0.06610412,-0.0569097160517651
854,40,11,824,19.111444,1.8657383,-0.04825087108158232
855,41,11,1009,23.608822,2.4413025,-0.051768389788862806
857,43,11,1,0.021630922,0.0009841847,-0.04492864841328469
865,51,11,1,0.019169303,0.00047788286,-0.0460081008410079
866,52,11,7,0.13262923,0.003273752,-0.0460081008410079
867,53,11,5,0.09354974,0.0022576957,-0.061448919754304374
916,28,12,1,0.017776355,0.0003896731,-0.0366085642715557
917,29,12,5,0.09060053,0.0020599621,-0.0366085642715557
921,33,12,2,0.03913321,0.0010404274,-0.0366085642715557
922,34,12,5,0.09982977,0.0028339054,-0.03749214724416015
925,37,12,5,0.10704311,0.004266593,-0.050883629913585374
926,38,12,427,9.470867,0.5480342,-0.05686071680960879
927,39,12,272,6.229396,0.41227338,-0.058837937682014486
928,40,12,895,21.392138,2.0442975,-0.06048464884524645
929,41,12,1154,28.004313,2.9591057,-0.05448332304267055
930,42,12,340,8.014678,0.6197949,-0.057159258562844345
931,43,12,330,7.541298,0.47245958,-0.05296761115142813
932,44,12,5,0.110226795,0.004636946,-0.053602495051939036
933,45,12,5,0.107517734,0.0036670542,-0.0484892067495097
948,60,12,6,0.105272114,0.0026410588,-0.0699540208913151
949,61,12,6,0.10422557,0.0031523532,-0.0699540208913151
950,62,12,353,6.0751643,0.25928533,-0.0699540208913151
951,63,12,1,0.016682642,0.00045819575,-0.0699540208913151
990,28,13,5,0.091864124,0.002125585,-0.0366085642715557
991,29,13,1,0.018746136,0.00044640404,-0.0366085642715557
993,31,13,1,0.019517893,0.0005001306,-0.0366085642715557
994,32,13,4,0.07968612,0.002143191,-0.0366085642715557
995,33,13,1,0.020338409,0.0005762459,-0.0366085642715557
996,34,13,10,0.20781352,0.006386899,-0.04808011473822756
997,35,13,58,1.2331674,0.04311931,-0.05685928706067707
998,36,13,127,2.7615964,0.10897615,-0.057264585387230886
1000,38,13,29,0.65917516,0.029691052,-0.05349501566718511
1001,39,13,61,1.4257473,0.07644016,-0.05477477453853516
1002,40,13,306,7.3953867,0.53090215,-0.05975579850491821
1003,41,13,566,13.992305,1.2201289,-0.05767237308907007
1004,42,13,732,18.022848,1.5783316,-0.052426398484856515
1005,43,13,686,16.471737,1.2512785,-0.058263211288231066
1007,45,13,4,0.08959833,0.003226105,-0.05217664457553829
1009,47,13,5,0.1085912,0.0033683511,-0.0484892067495097
1010,48,13,16,0.34375,0.010499932,-0.0484892067495097
1022,60,13,3,0.054543857,0.0015009805,-0.0699540208913151
1023,61,13,235,4.242034,0.1655631,-0.0699540208913151
1024,62,13,340,6.050883,0.2686658,-0.0699540208913151
1025,63,13,28,0.48243138,0.0142606525,-0.0699540208913151
1064,28,14,2,0.0380218,0.00092974264,-0.0366085642715557
1065,29,14,1,0.019418968,0.0004888797,-0.0366085642715557
1066,30,14,1,0.019838788,0.0005183187,-0.0366085642715557
1067,31,14,1,0.020272065,0.0005529127,-0.0366085642715557
1069,33,14,1,0.021185445,0.0006445781,-0.04070560753421529
1070,34,14,4,0.086679794,0.002846414,-0.0633074847523069
1071,35,14,11,0.24389164,0.008862091,-0.0699095328552757
1072,36,14,130,2.9462163,0.12222333,-0.06661647950703475
1073,37,14,1,0.023020072,0.000904256,-0.05767748875430666
1074,38,14,5,0.11727623,0.0048674806,-0.052948994416716876
1075,39,14,12,0.2879028,0.0135565335,-0.05255443790712727
1076,40,14,54,1.3306528,0.0774097,-0.06121376372971265
1077,41,14,662,16.759647,1.33961,-0.05633379228012268
1078,42,14,522,13.218145,1.0477502,-0.05730580410406571
1079,43,14,314,7.7779293,0.51930094,-0.06141096115747421
1083,47,14,1,0.022648986,0.00074387423,-0.0484892067495097
1084,48,14,1,0.022436209,0.00073226553,-0.0484892067495097
1087,51,14,7,0.15271406,0.005047658,-0.046102092665518096
1097,61,14,33,0.61121684,0.018718129,-0.06748082665795872
1098,62,14,13,0.23620181,0.0072097844,-0.06774529113703923
1138,28,15,33,0.65014696,0.01735389,-0.0366085642715557
1140,30,15,5,0.10306,0.0028898101,-0.0366085642715557
1141,31,15,1,0.021097118,0.00061912445,-0.0366085642715557
1144,34,15,1,0.022702789,0.00083270966,-0.0702329040219353
1145,35,15,7,0.16287288,0.0066876207,-0.0702329040219353
1146,36,15,17,0.4034445,0.01770321,-0.0701551329009299
1147,37,15,6,0.14421369,0.0060550882,-0.0702329040219353
1148,38,15,7,0.17084599,0.0073554176,-0.06803266710132012
1149,39,15,74,1.8438054,0.09003623,-0.062240779916545266
1150,40,15,93,2.3727531,0.13585952,-0.0620026241820914
1151,41,15,142,3.7030146,0.2559315,-0.05473305266914316
1152,42,15,290,7.576072,0.5429884,-0.05763222358524565
1153,43,15,380,9.76306,0.645068,-0.06339470990614014
1159,49,15,48,1.1249589,0.045083825,-0.032442900376325405
1160,50,15,102,2.3822865,0.10568208,-0.015296864048441317
1161,51,15,12,0.27675796,0.011458492,-0.04603618388677153
1214,30,16,10,0.21453403,0.0065043415,-0.0366085642715557
1215,31,16,6,0.13204667,0.004238775,-0.0366085642715557
1219,35,16,184,4.5555043,0.2606771,-0.06886235182667659
1220,36,16,418,10.537521,0.64630526,-0.06803611706106358
1221,37,16,11,0.27797183,0.013450134,-0.0702329040219353
1222,38,16,17,0.43417364,0.020344367,-0.060986877102676966
1223,39,16,56,1.4588106,0.07638276,-0.0514923494640525
1224,40,16,125,3.3475733,0.21778974,-0.05305260438084629
1225,41,16,1094,30.22588,2.8016472,-0.04467928718163264
1226,42,16,449,12.322044,0.99894744,-0.05618852236694466
1227,43,16,386,10.3496895,0.70400554,-0.06255681458432788
1233,49,16,98,2.4284606,0.119622044,-0.027346748949167894
1234,50,16,427,10.653136,0.67779446,0.0039003094267049997
1235,51,16,270,6.6568227,0.40086374,-0.021922942418280664
1236,52,16,207,5.000112,0.27253938,-0.002369866516677281
1241,57,16,1,0.021519963,0.0006775657,-0.05119950150379647
1242,58,16,4,0.084344566,0.0026029092,-0.026483441126350267
1243,59,16,8,0.16522078,0.0050066723,0.004468850142216731
1248,64,16,1,0.018577974,0.000575102,-0.01440055856863
1249,65,16,2,0.03631282,0.0012211476,-0.01440055856863
1288,30,17,7,0.15661176,0.005166408,-0.0366085642715557
1289,31,17,10,0.23019493,0.008217454,-0.0366085642715557
1292,34,17,81,2.0712824,0.12564497,-0.04255041887912931
1293,35,17,934,24.824871,2.09192,-0.05420045177047295
1294,36,17,375,10.033657,0.7265874,-0.053955110938633914
1295,37,17,54,1.4397992,0.08187313,-0.053284572311943584
1296,38,17,27,0.724601,0.038310744,-0.04120350762397483
1297,39,17,128,3.5057075,0.21045007,-0.07301959428603809
1298,40,17,345,9.7380295,0.7396595,-0.06298430189640587
1299,41,17,767,22.250727,2.1194425,-0.06036430049691251
1300,42,17,917,26.528105,2.4805589,-0.057668092091522766
1301,43,17,152,4.262681,0.28780773,-0.0605431949928286
1307,49,17,183,4.7947526,0.28095177,-0.05445946938393912
1308,50,17,805,21.426168,1.756019,-0.05492820677894899
1309,51,17,531,13.965882,1.0816274,-0.0580545222416727
1310,52,17,693,17.839165,1.3175408,-0.06456380762353174
1311,53,17,372,9.26725,0.53913265,-0.01084157476008361
1316,58,17,13,0.2870281,0.009917602,-0.015890065720912522
1317,59,17,17,0.36670312,0.012277232,-0.006109065287144477
1322,64,17,1,0.019438036,0.0007617232,-0.01440055856863
1323,65,17,688,13.168757,0.78432435,-0.01440055856863
1324,66,17,56,1.0227444,0.037956495,-0.05842521245155672
1362,30,18,39,0.9121034,0.033698883,-0.0366085642715557
1363,31,18,28,0.6765074,0.027884932,-0.0366085642715557
1364,32,18,17,0.4256395,0.020191895,-0.0366085642715557
1365,33,18,1,0.026103973,0.001545161,-0.037807382526172675
1366,34,18,885,24.309933,2.1721847,-0.04934371651509232
1367,35,18,588,16.529924,1.482112,-0.04925010914520371
1368,36,18,726,20.560217,1.7631539,-0.04425536155881321
1369,37,18,356,10.048753,0.7209626,-0.043580408906888406
1370,38,18,98,2.7693024,0.17109753,-0.03995430491065632
1371,39,18,244,7.030354,0.48613903,-0.06782645241659281
1372,40,18,677,20.126188,1.7720973,-0.06406880146209912
1373,41,18,1191,36.225952,3.7319713,-0.05616597101221921
1374,42,18,673,20.36622,1.8884101,-0.06021643596791905
1375,43,18,171,5.068181,0.38700342,-0.0620026241820914
1376,44,18,1,0.028872896,0.0018335632,-0.0620026241820914
1379,47,18,1,0.027208231,0.0012337952,-0.05945039927017332
1380,48,18,40,1.0891489,0.054700006,-0.0655198724772587
1381,49,18,133,3.6694863,0.23540983,-0.06573787603982054
1382,50,18,881,24.75051,2.2303133,-0.05259039408449003
1383,51,18,570,15.755102,1.2922906,-0.05926097893004065
1384,52,18,267,7.152503,0.4700435,-0.060242291357972974
1385,53,18,29,0.7535899,0.039301854,0.0064854826361992884
1386,54,18,108,2.74509,0.13297342,0.0067611925384966
1389,57,18,12,0.28641272,0.012105453,-0.015429843099338494
1390,58,18,16,0.37159532,0.014694473,-0.010744832814426616
1391,59,18,5,0.11295499,0.0041701533,-0.00771751130936664
1395,63,18,1,0.0210073,0.0010607766,-0.03773361032847669
1396,64,18,17,0.34661296,0.016619496,-0.022856654521188288
1397,65,18,183,3.6052408,0.17524451,-0.04638886894096878
1398,66,18,56,1.0535953,0.038782354,-0.08085703110485161
1432,26,19,98,2.1395483,0.074645974,-0.0630972155441279
1437,31,19,86,2.1866314,0.10695672,-0.0366085642715557
1438,32,19,302,8.033063,0.52087605,-0.040076617036034996
1439,33,19,595,16.522005,1.3224268,-0.052598993166815315
1440,34,19,1407,40.86471,4.2809405,-0.04937187669496475
1441,35,19,986,29.050117,2.8353145,-0.04210393709631014
1442,36,19,565,16.673792,1.4203435,-0.04580652776936065
1443,37,19,721,21.35073,1.7454264,-0.04315392056003533
1444,38,19,221,6.548654,0.4599061,-0.041677849546067375
1445,39,19,381,11.468155,0.85558736,-0.04865901318653489
1446,40,19,711,21.997952,1.9567279,-0.048533824662059154
1447,41,19,262,8.240734,0.7378171,-0.054316124627120835
1448,42,19,304,9.647279,0.9008797,-0.05536425218194839
1449,43,19,1196,38.11373,4.095494,-0.06206096270466135
1450,44,19,1131,35.282917,3.517874,-0.06639782428610787
1451,45,19,314,9.380718,0.65934855,-0.06457078683259838
1453,47,19,10,0.28579053,0.014584407,-0.05999322706570426
1454,48,19,65,1.862617,0.107619606,-0.061390901455580786
1455,49,19,364,10.595432,0.8062876,-0.06466496910313319
1456,50,19,1181,34.820282,3.4264066,-0.057578203017626235
1457,51,19,688,19.814344,1.6514857,-0.0537875604670144
1458,52,19,33,0.91687196,0.0540427,-0.025717428016866904
1460,54,19,48,1.2893742,0.06878116,0.006717237383929563
1461,55,19,39,1.0390278,0.0603034,0.005325515429561515
1462,56,19,216,5.683675,0.36406568,-0.004087354881902144
1463,57,19,22,0.5627907,0.03266886,-0.010261262978054908
1464,58,19,11,0.2705784,0.0129215885,-0.00855773991250404
1467,61,19,1,0.022656107,0.0009920463,-0.017344307908748722
1468,62,19,186,4.2053823,0.26017803,-0.05647017676919758
1469,63,19,1428,32.535515,3.3187711,-0.05918620656138488
1470,64,19,393,8.51349,0.62647426,-0.06845144062624384
1489,9,20,1,0.014143212,0.0002454259,-0.0271457836726165
1505,25,20,125,2.7663686,0.10673816,-0.0383757771723488
1506,26,20,30,0.6831229,0.025471617,-0.062031074604827666
1508,28,20,10,0.24081443,0.009157845,-0.0669135638956753
1509,29,20,5,0.12403854,0.004960472,-0.04644246102834984
1511,31,20,12,0.3203055,0.01717599,-0.04619408636696647
1512,32,20,960,26.988268,2.207862,-0.03657689179691045
1513,33,20,121,3.4876637,0.25357577,-0.04733408456153325
1514,34,20,293,8.6872635,0.68741566,-0.056427026795920494
1515,35,20,284,8.569271,0.68260866,-0.05144907856601172
1516,36,20,197,5.9792075,0.44284034,-0.04555648531054016
1517,37,20,220,6.714296,0.48342523,-0.04157155774152829
1518,38,20,593,18.254011,1.3717399,-0.026465497703372216
1519,39,20,45,1.3971215,0.095534205,-0.03326053139282025
1520,40,20,517,16.55777,1.431805,-0.0584212650535714
1521,41,20,1146,37.994907,4.1406813,-0.059850331408724956
1522,42,20,1444,48.763767,5.857853,-0.06055648114443411
1523,43,20,1252,42.18076,5.00333,-0.050483889476143504
1524,44,20,1237,40.70776,4.4350667,-0.0631212535631972
1525,45,20,286,8.966949,0.6740063,-0.06323743171252516
1527,47,20,201,6.038944,0.36463055,-0.062035718358265164
1528,48,20,295,8.897937,0.6147629,-0.05923630949658208
1529,49,20,986,30.140028,2.7005255,-0.059948918339961896
1530,50,20,825,25.09333,2.2562425,-0.05585348875465654
1531,51,20,265,7.851588,0.5615644,-0.047862325171748564
1532,52,20,1,0.028928794,0.0016806029,-0.01471181599881554
1534,54,20,4,0.11483624,0.0075870203,-0.0069472343380769155
1535,55,20,635,18.378721,1.6058617,-0.005904481776361888
1536,56,20,849,24.375837,2.3589256,-0.006828689410330332
1537,57,20,1186,33.109867,3.23787,-0.015530173376785285
1538,58,20,2,0.052490994,0.0032380742,-0.017536519093127412
1540,60,20,1,0.024197556,0.001120261,-0.020212070002205335
1541,61,20,84,1.9938955,0.10316325,-0.04569405112429092
1542,62,20,230,5.444986,0.3790753,-0.06462596893760511
1543,63,20,1086,25.81399,2.678114,-0.059341729874919216
1544,64,20,895,20.326288,1.8610321,-0.06427827331236888
1564,10,21,5,0.07399844,0.0013996722,-0.02800923163910893
1579,25,21,179,4.146363,0.18953058,-0.04286394625199689
1582,28,21,33,0.8359095,0.037214287,-0.05373262370437744
1583,29,21,42,1.0967914,0.05143185,-0.04343743717354939
1584,30,21,16,0.43111196,0.021326996,-0.04174278236417694
1586,32,21,464,13.571537,1.034498,-0.048354954352813964
1587,33,21,375,11.284218,0.8805866,-0.04182631542969364
1588,34,21,202,6.2288494,0.4964762,-0.04323606487557089
1589,35,21,539,17.008064,1.5057161,-0.05159137861853772
1590,36,21,293,9.294005,0.75796396,-0.05094057625364193
1591,37,21,54,1.7131708,0.12625837,-0.053014104902367944
1592,38,21,37,1.1724089,0.07804783,-0.040804422186732955
1593,39,21,2,0.0638779,0.0041231476,-0.0261850246505497
1594,40,21,380,12.526653,1.0330136,-0.04495546535482084
1595,41,21,1244,42.79327,4.8030677,-0.06544932449502491
1596,42,21,1206,42.312634,5.0913935,-0.07009541731496864
1597,43,21,953,33.34432,3.8894808,-0.06454658589341615
1598,44,21,858,29.297295,3.0752492,-0.06286915921115213
1601,47,21,152,4.783052,0.3171036,-0.06284723998852013
1602,48,21,197,6.211198,0.45701155,-0.060759313008165144
1603,49,21,393,12.392989,0.99728286,-0.06016775525276227
1604,50,21,391,12.166763,0.9247894,-0.054716009784873676
1605,51,21,116,3.540797,0.22969759,-0.05270856459472311
1606,52,21,119,3.6093519,0.23448996,-0.0471180907461637
1607,53,21,223,6.8232303,0.51741046,-0.03081532378794314
1608,54,21,582,18.135225,1.756009,-0.007828652775912503
1609,55,21,1114,35.000584,4.008463,-0.025677563855869643
1610,56,21,728,22.482958,2.5058522,-0.02067044553817718
1611,57,21,838,24.983438,2.6544118,-0.018784363641885935
1612,58,21,312,8.741264,0.6992389,-0.018367435241173746
1614,60,21,225,5.7047386,0.3211222,-0.043002407940219284
1615,61,21,91,2.2516532,0.1301386,-0.054930875919012204
1616,62,21,360,8.867849,0.69312865,-0.07080156066318333
1617,63,21,889,21.611898,2.077405,-0.05913920902160503
1618,64,21,682,15.775945,1.3022294,-0.050297594758112595
1633,5,22,5,0.06596949,0.0010985658,-0.0271457836726165
1634,6,22,5,0.067770995,0.0011803083,-0.0271457836726165
1635,7,22,1,0.013924667,0.00024923612,-0.0271457836726165
1637,9,22,1,0.0147038195,0.00028226114,-0.0271457836726165
1638,10,22,5,0.07555158,0.0015074946,-0.02845217855970382
1653,25,22,388,9.437917,0.5335582,-0.044095926816008435
1654,26,22,167,4.204698,0.22982071,-0.04918736058021228
1655,27,22,143,3.7336473,0.21820803,-0.057627890370630847
1656,28,22,7,0.18816139,0.01059124,-0.01917657634356598
1657,29,22,69,1.9134077,0.11367374,-0.0059248103645360645
1658,30,22,91,2.6055524,0.16709363,-0.0330107004596397
1659,31,22,40,1.1795369,0.078284845,-0.06250314133178042
1660,32,22,532,16.304535,1.342535,-0.06356352407720262
1661,33,22,560,17.690327,1.5737909,-0.05550773829712354
1662,34,22,986,32.096077,3.2522054,-0.05454970242114919
1663,35,22,1686,56.268024,6.4715157,-0.056771214044342745
1664,36,22,1137,38.088165,4.023997,-0.06397037549257002
1665,37,22,1645,55.308205,5.929974,-0.0606700478151192
1666,38,22,312,10.299683,0.794015,-0.05467631434723655
1667,39,22,4,0.13183728,0.008678404,-0.04090432893025708
1668,40,22,63,2.1294932,0.16329929,-0.044836413278917076
1669,41,22,983,34.611427,3.650921,-0.06624967577984041
1670,42,22,1168,42.13822,4.9850426,-0.07243994710595804
1671,43,22,1675,61.051464,7.913306,-0.06996387330888901
1672,44,22,1451,51.729424,6.0921392,-0.06178817634409761
1673,45,22,349,11.892636,1.0115666,-0.07329174405223972
1674,46,22,294,9.762904,0.732626,-0.06975871388230075
1675,47,22,504,16.654707,1.3489721,-0.062181041102085124
1676,48,22,1172,38.94109,3.7605314,-0.061279753069137105
1677,49,22,907,29.817232,2.7431636,-0.05994280405878112
1678,50,22,220,7.0460343,0.50481,-0.0527078677083719
1679,51,22,5,0.15776198,0.009928205,-0.0527078677083719
1680,52,22,335,10.664727,0.7986603,-0.04995323109689607
1681,53,22,698,22.828442,2.2627008,-0.05164736724997611
1682,54,22,1985,67.04234,9.080901,-0.04577420938815614
1683,55,22,1561,52.502956,7.082085,-0.038643732868218636
1684,56,22,1797,59.552505,8.291239,-0.014480756984115568
1685,57,22,1261,40.131546,5.073869,-0.03126740813651437
1686,58,22,998,29.796856,3.1078491,-0.03454944324139399
1687,59,22,38,1.0493045,0.06927196,-0.04978987665589742
1688,60,22,138,3.6236267,0.20649117,-0.04914223729868656
1689,61,22,12,0.30648348,0.018211257,-0.05485682004915453
1690,62,22,1477,37.71886,3.6955218,-0.06692353875075696
1691,63,22,611,15.00097,1.2388042,-0.06679662824254225
1692,64,22,134,3.105601,0.18580559,-0.04655974394476188
1697,69,22,366,6.961039,0.36753786,-0.02384808447208574
1698,70,22,156,2.8366609,0.119264476,-0.029344364988388327
1707,5,23,1,0.01339148,0.00022975945,-0.0271457836726165
1708,6,23,5,0.06890361,0.001267359,-0.0271457836726165
1709,7,23,4,0.05672481,0.0010930405,-0.0271457836726165
1710,8,23,5,0.07295337,0.0014531767,-0.0271457836726165
1711,9,23,5,0.075061,0.0015474763,-0.0271457836726165
1712,10,23,4,0.06176813,0.0013078318,-0.028607883101921434
1725,23,23,4,0.0923278,0.0036848215,-0.0608323592265918
1726,24,23,600,14.618471,0.8811286,-0.05721293315045786
1727,25,23,156,3.9565399,0.22739093,-0.05047384733575075
1728,26,23,79,2.0922709,0.12999716,-0.046715928955400665
1729,27,23,1114,31.118465,2.726104,-0.04550913737595213
1730,28,23,646,18.588161,1.5220112,-0.015834852526873836
1731,29,23,597,17.721361,1.4879079,-0.02179593324525052
1732,30,23,1323,40.69243,4.0016527,-0.04480752019243312
1733,31,23,616,19.254581,1.6620594,-0.06746192385062674
1734,32,23,889,28.542591,2.6531017,-0.06765136021061952
1735,33,23,867,28.500095,2.7330935,-0.06107520772421483
1736,34,23,835,28.005495,2.7520328,-0.062190882175069837
1737,35,23,565,19.160332,1.8093413,-0.06058200022802754
1738,36,23,360,12.263895,1.0923343,-0.05948930139431852
1739,37,23,885,30.327337,2.825927,-0.062032162468057504
1740,38,23,494,16.797203,1.331902,-0.06772368874656019
1741,39,23,191,6.5063286,0.4693596,-0.06429629757822806
1742,40,23,659,22.997686,1.9754871,-0.06489429709974763
1743,41,23,972,34.94576,3.554564,-0.06389161940099607
1744,42,23,729,26.72965,2.885179,-0.0692356114493026
1745,43,23,1832,68.32452,8.750991,-0.0672169381309403
1746,44,23,1146,41.855324,4.73484,-0.07095108885422574
1747,45,23,637,22.44216,2.0431247,-0.0750475717304368
1748,46,23,581,20.011139,1.662047,-0.07196013473838433
1749,47,23,606,20.681637,1.7311476,-0.06607472118003578
1750,48,23,856,29.187048,2.6633756,-0.06379728265256054
1751,49,23,1107,37.413296,3.44711,-0.06577709734906523
1752,50,23,239,7.8751783,0.5551998,-0.061304544696233414
1753,51,23,105,3.4266653,0.22249638,-0.042572723030201834
1754,52,23,209,6.915653,0.53040373,-0.04310124802423685
1755,53,23,950,32.562553,3.5417843,-0.05785184847008239
1756,54,23,2056,72.37164,10.009171,-0.04997486619498973
1757,55,23,537,18.554737,2.2068684,-0.05319789370443742
1758,56,23,1517,52.10657,7.1192245,-0.05500625276521058
1759,57,23,1697,56.492386,7.752476,-0.05464734888151094
1760,58,23,1157,36.00523,4.0294666,-0.05990905068422139
1761,59,23,73,2.085906,0.14427222,-0.06257879658592533
1762,60,23,40,1.0780678,0.058821302,-0.050256385445878335
1763,61,23,1,0.025982166,0.001361219,-0.05675289919673896
1764,62,23,29,0.7363969,0.04399532,-0.03869028820311461
1765,63,23,7,0.1717641,0.009933202,-0.0445466047461988
1769,67,23,5,0.10288098,0.0038671421,-0.039512766796339055
1770,68,23,202,4.0614595,0.20162788,-0.034871148016469164
1771,69,23,675,13.306104,0.9165459,-0.029768984456730336
1772,70,23,237,4.430717,0.22011612,-0.026352457925673
1782,6,24,12,0.16817601,0.0033167459,-0.0271457836726165
1783,7,24,22,0.31800058,0.006798688,-0.0271457836726165
1785,9,24,5,0.076728016,0.001708201,-0.0271457836726165
1786,10,24,1,0.015804688,0.00036013877,-0.028657866562386853
1799,23,24,17,0.40492144,0.016232625,-0.0608323592265918
1800,24,24,33,0.826517,0.040990867,-0.0608323592265918
1801,25,24,240,6.3364983,0.39127672,-0.05881783245937041
1802,26,24,335,9.309308,0.6684886,-0.043473531253153765
1803,27,24,214,6.228003,0.4889771,-0.04953899477803194
1804,28,24,256,7.7175136,0.62655205,-0.037112941832665496
1805,29,24,467,14.517024,1.2425327,-0.053183042711905305
1806,30,24,632,20.189505,1.8212442,-0.0618287121090977
1807,31,24,114,3.6897216,0.29426658,-0.06653700779111188
1808,32,24,418,13.792738,1.1490442,-0.06656598136744313
1809,33,24,404,13.555425,1.1338851,-0.06306957193358735
1810,34,24,710,24.274475,2.1800222,-0.07996873430140079
1811,35,24,531,18.346535,1.608363,-0.06789460932611381
1812,36,24,670,23.275871,2.0020316,-0.05825628986525809
1813,37,24,102,3.5315094,0.2612411,-0.07311727215297283
1814,38,24,45,1.5588541,0.108514726,-0.0657407955963888
1815,39,24,321,11.216824,0.8180707,-0.0714233693298869
1816,40,24,376,13.382277,1.0705885,-0.0764572434688495
1817,41,24,622,22.72221,2.1189713,-0.06841646928001616
1818,42,24,594,22.13207,2.2493818,-0.07857162289195745
1819,43,24,939,35.311222,3.9067194,-0.08019838952701538
1820,44,24,818,30.225178,3.0686848,-0.08439230936721957
1821,45,24,233,8.34211,0.68178236,-0.07327592399929643
1822,46,24,370,12.986964,0.9909043,-0.06401237526725595
1823,47,24,222,7.6955757,0.55798393,-0.06250000934302556
1824,48,24,205,7.051118,0.5056596,-0.06335566955556601
1825,49,24,119,4.0532613,0.27745396,-0.06551257973155152
1827,51,24,69,2.324084,0.15146565,-0.058760707330677175
1828,52,24,88,3.0137782,0.23498532,-0.04903993658472153
1829,53,24,1071,37.87535,4.1372185,-0.07113201842168485
1830,54,24,1237,44.356422,5.474466,-0.05832068120572467
1831,55,24,561,19.798443,2.2516637,-0.0575424398764473
1832,56,24,1558,54.632477,7.220306,-0.058933016988374734
1833,57,24,1413,47.95579,6.2359557,-0.0566879003200416
1834,58,24,705,22.321257,2.2682896,-0.05933587479399274
1835,59,24,45,1.3144351,0.08768626,-0.04917253724299303
1836,60,24,18,0.49611875,0.026474304,-0.04982766355482744
1837,61,24,5,0.13258018,0.006731131,-0.053594851670677096
1838,62,24,18,0.46579498,0.026565267,-0.0343619609571531
1839,63,24,463,11.718293,0.8253827,-0.03708080946166363
1843,67,24,12,0.2528701,0.01016367,-0.042512208429476464
1844,68,24,96,1.9684457,0.09539242,-0.03470118849340677
1845,69,24,521,10.440623,0.6854122,-0.03495520660820769
1846,70,24,82,1.5537634,0.069818385,-0.026651067283004277
1857,7,25,21,0.30942848,0.007073293,-0.0271457836726165
1858,8,25,1,0.015224248,0.0003596522,-0.0271457836726165
1859,9,25,7,0.11007407,0.0027502293,-0.0271457836726165
1860,10,25,5,0.08109933,0.0020789634,-0.02851375196090114
1873,23,25,18,0.44215405,0.018085726,-0.04929020480993063
1874,24,25,45,1.1624795,0.057388205,-0.06319533593757698
1875,25,25,375,10.294764,0.697056,-0.057929783732984734
1876,26,25,559,16.313095,1.3770183,-0.049760963691065335
1877,27,25,820,25.299486,2.5254781,-0.04617156331631957
1878,28,25,830,26.560287,2.71872,-0.0276815285558785
1879,29,25,345,11.228741,1.0100647,-0.04459266783267156
1880,30,25,608,20.206696,1.8384213,-0.0647194279586478
1881,31,25,772,26.093412,2.3723085,-0.07038293661258353
1882,32,25,572,19.515547,1.6511601,-0.06696953865123398
1883,33,25,83,2.8462083,0.21099137,-0.07872411914128985
1884,34,25,331,11.522626,0.9082586,-0.08252263978852942
1885,35,25,649,22.942986,1.9607502,-0.07698739984579672
1886,36,25,417,14.836923,1.2216741,-0.08086556696902977
1887,37,25,119,4.243966,0.3268722,-0.07981554081651643
1888,38,25,489,17.515526,1.3855731,-0.08395129763378062
1889,39,25,135,4.83115,0.34192753,-0.08680632194569249
1890,40,25,98,3.5488002,0.25872198,-0.08800609744606275
1891,41,25,739,27.571402,2.5637648,-0.08570009938031378
1892,42,25,1387,53.265358,6.0963044,-0.08586957429424717
1893,43,25,1342,51.598686,5.919485,-0.07696980677269177
1894,44,25,885,33.20944,3.254533,-0.07544969881992121
1895,45,25,436,15.8982,1.2837335,-0.07672755274757982
1896,46,25,179,6.3946147,0.4517516,-0.0677991479356452
1897,47,25,317,11.225147,0.79171443,-0.06578280857598964
1898,48,25,186,6.551404,0.45716953,-0.06333516969447342
1899,49,25,55,1.9223752,0.12692107,-0.06675775513543317
1900,50,25,1,0.034802277,0.0022615988,-0.06684216621628365
1901,51,25,68,2.3800423,0.1704914,-0.06947797474385668
1902,52,25,763,27.191236,2.471612,-0.07071232218554788
1903,53,25,812,29.461487,3.1222908,-0.07779980503405799
1904,54,25,1581,57.95121,7.1470385,-0.07148662129708488
1905,55,25,1125,40.54167,4.737076,-0.06692295291343614
1906,56,25,1093,38.569794,4.551412,-0.05458304341230124
1907,57,25,1695,57.965145,7.1420608,-0.05320191016816975
1908,58,25,835,26.73738,2.5844207,-0.04890327926945465
1909,59,25,56,1.6639495,0.10766619,-0.04796444609649946
1910,60,25,52,1.463615,0.079002,-0.053088481043830404
1911,61,25,18,0.48891717,0.026227264,-0.052270928176882024
1912,62,25,427,11.437816,0.8290944,-0.041795659038923544
1913,63,25,1257,33.274376,3.2384784,-0.03427535658881184
1914,64,25,282,7.084527,0.52454585,-0.046097267145284906
1915,65,25,51,1.21275,0.07104644,-0.043898867392064576
1916,66,25,11,0.24889535,0.012668475,-0.04649309303219762
1917,67,25,94,2.030428,0.09419974,-0.04660044364763789
1918,68,25,106,2.205292,0.10529076,-0.04208629681722552
1919,69,25,683,13.819427,0.8904612,-0.02364136853961014
1920,70,25,125,2.3901737,0.10243728,-0.0354464010705582
