tile_id,i,j,x,y,people,hc1,hc2,pvhe
199,51,2,51,2,40,0.5766925,0.013273699,-0.0509193277991023
200,52,2,52,2,11,0.15699206,0.0032077464,-0.0509193277991023
272,50,3,50,3,27,0.4050376,0.010141629,-0.0509193277991023
273,51,3,51,3,152,2.2780898,0.07304749,-0.0509193277991023
274,52,3,52,3,31,0.45805442,0.01141137,-0.0509193277991023
346,50,4,50,4,91,1.4137791,0.04218646,-0.049234838494547906
347,51,4,51,4,263,4.0878468,0.15988149,-0.0509193277991023
348,52,4,52,4,79,1.2076759,0.035547078,-0.0509193277991023
413,43,5,43,5,37,0.6212687,0.01957091,-0.0446887471141599
414,44,5,44,5,33,0.5487352,0.0153879095,-0.046884678773685406
419,49,5,49,5,2,0.032006495,0.0007242158,-0.04786937297480712
420,50,5,50,5,33,0.5276945,0.014590643,-0.045466926431906966
421,51,5,51,5,164,2.6174078,0.090556554,-0.05088524862736801
422,52,5,52,5,91,1.4317822,0.041907206,-0.0509193277991023
480,36,6,36,6,22,0.36585662,0.008893259,-0.0653465263640764
482,38,6,38,6,22,0.37878746,0.011459288,-0.0508225823927178
483,39,6,39,6,30,0.52735656,0.019470835,-0.0508225823927178
486,42,6,42,6,42,0.7455843,0.028997527,-0.04497127665411038
487,43,6,43,6,383,6.77913,0.32243094,-0.0446887471141599
488,44,6,44,6,77,1.3372473,0.045400612,-0.05749972562276544
493,49,6,49,6,4,0.06605924,0.001527745,-0.05696291137587564
494,50,6,50,6,74,1.2181723,0.03349905,-0.05200515324468066
495,51,6,51,6,63,1.0296154,0.028988255,-0.05091457636915044
496,52,6,52,6,30,0.48402473,0.012092144,-0.0509193277991023
554,36,7,36,7,10,0.172659,0.0044619353,-0.06475424041464069
555,37,7,37,7,1,0.017606707,0.0005048352,-0.052779950282590984
557,39,7,39,7,137,2.566075,0.13973904,-0.0508225823927178
558,40,7,40,7,821,15.979662,1.3801389,-0.04475693976252967
559,41,7,41,7,491,9.483198,0.7018071,-0.045447555822086386
561,43,7,43,7,134,2.461876,0.10195706,-0.0506563535085895
562,44,7,44,7,28,0.50432056,0.016300432,-0.056767112124115664
567,49,7,49,7,1,0.017042074,0.0003933379,-0.06670858273421804
568,50,7,50,7,49,0.8299826,0.021168737,-0.05097562845668789
569,51,7,51,7,16,0.26839122,0.0065128487,-0.0509193277991023
570,52,7,52,7,6,0.09944972,0.0022361244,-0.0509193277991023
628,36,8,36,8,22,0.394517,0.011024318,-0.05201277340692009
629,37,8,37,8,40,0.73384655,0.023731072,-0.0508225823927178
630,38,8,38,8,12,0.22672468,0.009093431,-0.0508225823927178
631,39,8,39,8,324,6.4192176,0.43427235,-0.04704300854629727
632,40,8,40,8,1097,22.83872,2.4539406,-0.031571214494702717
633,41,8,41,8,897,18.518944,1.7902911,-0.04305115697311338
634,42,8,42,8,2,0.039286777,0.00201369,-0.05021848201236173
641,49,8,49,8,2,0.03520341,0.0008144693,-0.06724534498426488
642,50,8,50,8,5,0.08724934,0.00204084,-0.0509193277991023
643,51,8,51,8,10,0.17276664,0.0039829975,-0.0509193277991023
702,36,9,36,9,7,0.13023268,0.0037422152,-0.053783593820613596
703,37,9,37,9,23,0.43844467,0.014627386,-0.05083620043540617
