tile_id,i,j,x,y,people,hc1,hc2,pvhe
1293,35,17,35,17,934,24.824871,2.09192,0.0009173343119087789
1294,36,17,36,17,375,10.033657,0.7265874,-0.0003287395386269024
1295,37,17,37,17,54,1.4397992,0.08187313,0.001995975088703113
1296,38,17,38,17,27,0.724601,0.038310744,0.013469370536599126
1297,39,17,39,17,128,3.5057075,0.21045007,-0.016478259280589654
1298,40,17,40,17,345,9.7380295,0.7396595,-0.008838730944409448
1299,41,17,41,17,767,22.250727,2.1194425,-0.00397416931344509
1300,42,17,42,17,917,26.528105,2.4805589,-0.004616563316214373
1301,43,17,43,17,152,4.262681,0.28780773,-0.008610205544797418
1307,49,17,49,17,183,4.7947526,0.28095177,0.0004078982809202574
1308,50,17,50,17,805,21.426168,1.756019,-0.000791103996064698
1309,51,17,51,17,531,13.965882,1.0816274,-0.00365492648668924
1310,52,17,52,17,693,17.839165,1.3175408,-0.008806714574979294
1311,53,17,53,17,372,9.26725,0.53913265,0.044160370483526154
1316,58,17,58,17,13,0.2870281,0.009917602,0.040356046254784096
1317,59,17,59,17,17,0.36670312,0.012277232,0.04564487660721709
1322,64,17,64,17,1,0.019438036,0.0007617232,0.0371817461012592
1323,65,17,65,17,688,13.168757,0.78432435,0.0371817461012592
1324,66,17,66,17,56,1.0227444,0.037956495,0.00013684161552902918
1362,30,18,30,18,39,0.9121034,0.033698883,0.0173204623525184
1363,31,18,31,18,28,0.6765074,0.027884932,0.0173204623525184
1364,32,18,32,18,17,0.4256395,0.020191895,0.0173204623525184
1365,33,18,33,18,1,0.026103973,0.001545161,0.01645153928698518
1366,34,18,34,18,885,24.309933,2.1721847,0.005142899220266985
1367,35,18,35,18,588,16.529924,1.482112,0.003557714427411414
1368,36,18,36,18,726,20.560217,1.7631539,0.009599079295536687
1369,37,18,37,18,356,10.048753,0.7209626,0.011597199726250606
1370,38,18,38,18,98,2.7693024,0.17109753,0.014660339416167777
1371,39,18,39,18,244,7.030354,0.48613903,-0.011584419202268707
1372,40,18,40,18,677,20.126188,1.7720973,-0.009186203680965933
1373,41,18,41,18,1191,36.225952,3.7319713,-0.004529576103866305
1374,42,18,42,18,673,20.36622,1.8884101,-0.007017803469802899
1375,43,18,43,18,171,5.068181,0.38700342,-0.0098477872334429
1376,44,18,44,18,1,0.028872896,0.0018335632,-0.0098477872334429
1379,47,18,47,18,1,0.027208231,0.0012337952,-0.006263882088379722
1380,48,18,48,18,40,1.0891489,0.054700006,-0.009604091069154688
1381,49,18,49,18,133,3.6694863,0.23540983,-0.009652384620233198
1382,50,18,50,18,881,24.75051,2.2303133,0.0014029306209144428
1383,51,18,51,18,570,15.755102,1.2922906,-0.004863472103354003
1384,52,18,52,18,267,7.152503,0.4700435,-0.004280085569949726
1385,53,18,53,18,29,0.7535899,0.039301854,0.0614567349425977
1386,54,18,54,18,108,2.74509,0.13297342,0.0617221330599349
1389,57,18,57,18,12,0.28641272,0.012105453,0.04115156921942763
1390,58,18,58,18,16,0.37159532,0.014694473,0.04217692764091828
1391,59,18,59,18,5,0.11295499,0.0041701533,0.04360988718970517
1395,63,18,63,18,1,0.0210073,0.0010607766,0.014473575803177829
1396,64,18,64,18,17,0.34661296,0.016619496,0.028952112492934664
1397,65,18,65,18,183,3.6052408,0.17524451,0.010264921143261283
1398,66,18,66,18,56,1.0535953,0.038782354,-0.018738595353546036
1432,26,19,26,19,98,2.1395483,0.074645974,-0.010351854785655826
1437,31,19,31,19,86,2.1866314,0.10695672,0.0173204623525184
1438,32,19,32,19,302,8.033063,0.52087605,0.014806712789543326
1439,33,19,33,19,595,16.522005,1.3224268,0.00560667758815043
1440,34,19,34,19,1407,40.86471,4.2809405,0.007903312670651747
1441,35,19,35,19,986,29.050117,2.8353145,0.013187043758304429
1442,36,19,36,19,565,16.673792,1.4203435,0.0062069586085533365
1443,37,19,37,19,721,21.35073,1.7454264,0.011176634661630207
1444,38,19,38,19,221,6.548654,0.4599061,0.012911798718361307
1445,39,19,39,19,381,11.468155,0.85558736,0.005101848295919806
1446,40,19,40,19,711,21.997952,1.9567279,0.004836399066979953
1447,41,19,41,19,262,8.240734,0.7378171,-0.0036521407850620075
1448,42,19,42,19,304,9.647279,0.9008797,-0.0024910146310673973
1449,43,19,43,19,1196,38.11373,4.095494,-0.006262303386177906
1450,44,19,44,19,1131,35.282917,3.517874,-0.011681532595002729
1451,45,19,45,19,314,9.380718,0.65934855,-0.010754387927020628
1453,47,19,47,19,10,0.28579053,0.014584407,-0.006726864228890233
1454,48,19,48,19,65,1.862617,0.107619606,-0.006356046784979805
1455,49,19,49,19,364,10.595432,0.8062876,-0.008808122622041097
1456,50,19,50,19,1181,34.820282,3.4264066,-0.00264029552844955
1457,51,19,51,19,688,19.814344,1.6514857,-0.0006753158199026333
1458,52,19,52,19,33,0.91687196,0.0540427,0.026886294494697167
1460,54,19,54,19,48,1.2893742,0.06878116,0.0616730674574392
1461,55,19,55,19,39,1.0390278,0.0603034,0.05996157466900141
1462,56,19,56,19,216,5.683675,0.36406568,0.048066915711778534
1463,57,19,57,19,22,0.5627907,0.03266886,0.043529445694841545
1464,58,19,58,19,11,0.2705784,0.0129215885,0.043212171387793416
1467,61,19,61,19,1,0.022656107,0.0009920463,0.03737157960808826
1468,62,19,62,19,186,4.2053823,0.26017803,-0.0037366441241978325
1469,63,19,63,19,1428,32.535515,3.3187711,-0.004812053872838373
1470,64,19,64,19,393,8.51349,0.62647426,-0.011641160147948597
1489,9,20,9,20,1,0.014143212,0.0002454259,0.0257723158670554
1505,25,20,25,20,125,2.7663686,0.10673816,0.01235086450322704
1506,26,20,26,20,30,0.6831229,0.025471617,-0.009372773467517416
1508,28,20,28,20,10,0.24081443,0.009157845,-0.0138565653138538
1509,29,20,29,20,5,0.12403854,0.004960472,0.007203594672018446
1511,31,20,31,20,12,0.3203055,0.01717599,0.010382357093666668
1512,32,20,32,20,960,26.988268,2.207862,0.017304939667097816
1513,33,20,33,20,121,3.4876637,0.25357577,0.00931751804118874
1514,34,20,34,20,293,8.6872635,0.68741566,-0.0006326617856947843
1515,35,20,35,20,284,8.569271,0.68260866,0.0019972363518390196
1516,36,20,36,20,197,5.9792075,0.44284034,0.007004422388584062
1517,37,20,37,20,220,6.714296,0.48342523,0.01409983837495341
1518,38,20,38,20,593,18.254011,1.3717399,0.026049561339070507
1519,39,20,39,20,45,1.3971215,0.095534205,0.019507031424091062
1520,40,20,40,20,517,16.55777,1.431805,-0.004039089267113915
1521,41,20,41,20,1146,37.994907,4.1406813,-0.0062509356895757845
1522,42,20,42,20,1444,48.763767,5.857853,-0.006306737659186331
1523,43,20,43,20,1252,42.18076,5.00333,0.0028434629313324002
1524,44,20,44,20,1237,40.70776,4.4350667,-0.008680927584624295
1525,45,20,45,20,286,8.966949,0.6740063,-0.00987314844019065
1527,47,20,47,20,201,6.038944,0.36463055,-0.007564369429462786
1528,48,20,48,20,295,8.897937,0.6147629,-0.004621797775787086
1529,49,20,49,20,986,30.140028,2.7005255,-0.005637459987242658
1530,50,20,50,20,825,25.09333,2.2562425,0.00047613462322613137
1531,51,20,51,20,265,7.851588,0.5615644,0.005096369993313364
1532,52,20,52,20,1,0.028928794,0.0016806029,0.03803820837966449
1534,54,20,54,20,4,0.11483624,0.0075870203,0.04636725745946091
1535,55,20,55,20,635,18.378721,1.6058617,0.04698451506869363
1536,56,20,56,20,849,24.375837,2.3589256,0.04463763187295051
1537,57,20,57,20,1186,33.109867,3.23787,0.03807872597316453
1538,58,20,58,20,2,0.052490994,0.0032380742,0.03896213473267828
1540,60,20,60,20,1,0.024197556,0.001120261,0.03635657133675432
1541,61,20,61,20,84,1.9938955,0.10316325,0.008854514226760207
1542,62,20,62,20,230,5.444986,0.3790753,-0.009462541261156313
1543,63,20,63,20,1086,25.81399,2.678114,-0.005948956527945015
1544,64,20,64,20,895,20.326288,1.8610321,-0.008883459803979515
1564,10,21,10,21,5,0.07399844,0.0013996722,0.025181589555832634
1579,25,21,25,21,179,4.146363,0.18953058,0.008421262124794882
1582,28,21,28,21,33,0.8359095,0.037214287,-9.335346181497448e-05
1583,29,21,29,21,42,1.0967914,0.05143185,0.010521758383398683
1584,30,21,30,21,16,0.43111196,0.021326996,0.012548816818415777
1586,32,21,32,21,464,13.571537,1.034498,0.008810938169060926
1587,33,21,33,21,375,11.284218,0.8805866,0.013014318896894169
1588,34,21,34,21,202,6.2288494,0.4964762,0.011922297884454739
1589,35,21,35,21,539,17.008064,1.5057161,0.003161214699171715
1590,36,21,36,21,293,9.294005,0.75796396,0.003020402290956989
1591,37,21,37,21,54,1.7131708,0.12625837,0.0056068192775863175
1592,38,21,38,21,37,1.1724089,0.07804783,0.015194431896982392
1593,39,21,39,21,2,0.0638779,0.0041231476,0.0262544991496218
1594,40,21,40,21,380,12.526653,1.0330136,0.008613696406484607
1595,41,21,41,21,1244,42.79327,4.8030677,-0.010695625928421902
1596,42,21,42,21,1206,42.312634,5.0913935,-0.015502794398514439
1597,43,21,43,21,953,33.34432,3.8894808,-0.01034017749796517
1598,44,21,44,21,858,29.297295,3.0752492,-0.010042842980607581
1601,47,21,47,21,152,4.783052,0.3171036,-0.01093546943102704
1602,48,21,48,21,197,6.211198,0.45701155,-0.0068466909536881206
1603,49,21,49,21,393,12.392989,0.99728286,-0.005414417278471591
1604,50,21,50,21,391,12.166763,0.9247894,-0.0017885599325294789
1605,51,21,51,21,116,3.540797,0.22969759,-0.003301979065844849
1606,52,21,52,21,119,3.6093519,0.23448996,0.004356818667674357
1607,53,21,53,21,223,6.8232303,0.51741046,0.023158235665835577
1608,54,21,54,21,582,18.135225,1.756009,0.045624325802806204
1609,55,21,55,21,1114,35.000584,4.008463,0.026779345436451704
1610,56,21,56,21,728,22.482958,2.5058522,0.0319338383147741
1611,57,21,57,21,838,24.983438,2.6544118,0.035206924243786325
1612,58,21,58,21,312,8.741264,0.6992389,0.038363263496716524
1614,60,21,60,21,225,5.7047386,0.3211222,0.011337075469521615
1615,61,21,61,21,91,2.2516532,0.1301386,0.00023125506351056452
1616,62,21,62,21,360,8.867849,0.69312865,-0.014767063484545366
1617,63,21,63,21,889,21.611898,2.077405,-0.005306438188971578
1618,64,21,64,21,682,15.775945,1.3022294,0.002060761331777989
1633,5,22,5,22,5,0.06596949,0.0010985658,0.0257723158670554
1634,6,22,6,22,5,0.067770995,0.0011803083,0.0257723158670554
1635,7,22,7,22,1,0.013924667,0.00024923612,0.0257723158670554
1637,9,22,9,22,1,0.0147038195,0.00028226114,0.0257723158670554
1638,10,22,10,22,5,0.07555158,0.0015074946,0.024878548248626307
1653,25,22,25,22,388,9.437917,0.5335582,0.009042937699054841
1654,26,22,26,22,167,4.204698,0.22982071,0.003495739903852619
1655,27,22,27,22,143,3.7336473,0.21820803,-0.004014627494407721
1656,28,22,28,22,7,0.18816139,0.01059124,0.03598806060497417
1657,29,22,29,22,69,1.9134077,0.11367374,0.049644074905935566
1658,30,22,30,22,91,2.6055524,0.16709363,0.02139647768339587
1659,31,22,31,22,40,1.1795369,0.078284845,-0.001696203767821883
1660,32,22,32,22,532,16.304535,1.342535,-0.00569467846787983
1661,33,22,33,22,560,17.690327,1.5737909,-0.000138023011480257
1662,34,22,34,22,986,32.096077,3.2522054,0.0009323381470217296
1663,35,22,35,22,1686,56.268024,6.4715157,-2.9801738733611536e-05
1664,36,22,36,22,1137,38.088165,4.023997,-0.005629547157141206
1665,37,22,37,22,1645,55.308205,5.929974,-0.004311382808020529
1666,38,22,38,22,312,10.299683,0.794015,0.0008052499953128739
1667,39,22,39,22,4,0.13183728,0.008678404,0.014375733384409317
1668,40,22,40,22,63,2.1294932,0.16329929,0.010248628742810713
1669,41,22,41,22,983,34.611427,3.650921,-0.010970690745757324
1670,42,22,42,22,1168,42.13822,4.9850426,-0.01783728734440991
1671,43,22,43,22,1675,61.051464,7.913306,-0.01532176092914639
1672,44,22,44,22,1451,51.729424,6.0921392,-0.008908584864212183
1673,45,22,45,22,349,11.892636,1.0115666,-0.015949014625351924
1674,46,22,46,22,294,9.762904,0.732626,-0.013858651316180831
1675,47,22,47,22,504,16.654707,1.3489721,-0.010820228216785768
1676,48,22,48,22,1172,38.94109,3.7605314,-0.009156798064763473
1677,49,22,49,22,907,29.817232,2.7431636,-0.007315888625037423
1678,50,22,50,22,220,7.0460343,0.50481,-0.0033018044428718
1679,51,22,51,22,5,0.15776198,0.009928205,-0.0033018044428718
1680,52,22,52,22,335,10.664727,0.7986603,0.002051670888342952
1681,53,22,53,22,698,22.828442,2.2627008,0.0029194944156445525
1682,54,22,54,22,1985,67.04234,9.080901,0.008269943186005905
1683,55,22,55,22,1561,52.502956,7.082085,0.013175734097715074
1684,56,22,56,22,1797,59.552505,8.291239,0.03711052845800012
1685,57,22,57,22,1261,40.131546,5.073869,0.02211020929290564
1686,58,22,58,22,998,29.796856,3.1078491,0.0207061919376993
1687,59,22,59,22,38,1.0493045,0.06927196,0.005113084529157266
1688,60,22,60,22,138,3.6236267,0.20649117,0.004940296260219556
1689,61,22,61,22,12,0.30648348,0.018211257,0.0005420609286024651
1690,62,22,62,22,1477,37.71886,3.6955218,-0.012562064151323615
1691,63,22,63,22,611,15.00097,1.2388042,-0.013274879551290905
1692,64,22,64,22,134,3.105601,0.18580559,0.005371909427399662
1697,69,22,69,22,366,6.961039,0.36753786,0.025761542302253783
1698,70,22,70,22,156,2.8366609,0.119264476,0.021550702995208334
1707,5,23,5,23,1,0.01339148,0.00022975945,0.0257723158670554
1708,6,23,6,23,5,0.06890361,0.001267359,0.0257723158670554
1709,7,23,7,23,4,0.05672481,0.0010930405,0.0257723158670554
1710,8,23,8,23,5,0.07295337,0.0014531767,0.0257723158670554
1711,9,23,9,23,5,0.075061,0.0015474763,0.0257723158670554
1712,10,23,10,23,4,0.06176813,0.0013078318,0.024772023277308715
1725,23,23,23,23,4,0.0923278,0.0036848215,-0.0048658377460599
1726,24,23,24,23,600,14.618471,0.8811286,-0.0016852898808751512
1727,25,23,25,23,156,3.9565399,0.22739093,0.004176098499832387
1728,26,23,26,23,79,2.0922709,0.12999716,0.00751093765580761
1729,27,23,27,23,1114,31.118465,2.726104,0.008533963302485159
1730,28,23,28,23,646,18.588161,1.5220112,0.03855752665769956
1731,29,23,29,23,597,17.721361,1.4879079,0.03136200427096008
1732,30,23,30,23,1323,40.69243,4.0016527,0.010898913580253721
1733,31,23,31,23,616,19.254581,1.6620594,-0.008383103405169212
1734,32,23,32,23,889,28.542591,2.6531017,-0.010630117758053092
1735,33,23,33,23,867,28.500095,2.7330935,-0.004843176702203232
1736,34,23,34,23,835,28.005495,2.7520328,-0.00578251792045574
1737,35,23,35,23,565,19.160332,1.8093413,-0.004252546653513843
1738,36,23,36,23,360,12.263895,1.0923343,-0.003908020487301974
1739,37,23,37,23,885,30.327337,2.825927,-0.00682587977273699
1740,38,23,38,23,494,16.797203,1.331902,-0.012020710890661382
1741,39,23,39,23,191,6.5063286,0.4693596,-0.007026940246137906
1742,40,23,40,23,659,22.997686,1.9754871,-0.00861159647442607
1743,41,23,41,23,972,34.94576,3.554564,-0.008419985977529961
1744,42,23,42,23,729,26.72965,2.885179,-0.01364069165066361
