tile_id,i,j,x,y,people,hc1,hc2,pvhe
514,26,8,26,8,242,8.630418,0.7479178,-0.0651504955708303
515,27,8,27,8,599,21.159403,2.130397,-0.0755639545981404
516,28,8,28,8,5,0.16835228,0.013377055,-0.07361854873245423
517,29,8,29,8,1,0.031817906,0.0019910946,-0.08278442779176712
518,30,8,30,8,23,0.69608974,0.03735499,-0.08204569535996122
519,31,8,31,8,72,2.0880795,0.10482096,-0.08080687787161768
520,32,8,32,8,91,2.5375502,0.120737836,-0.09528769484323005
521,33,8,33,8,59,1.584587,0.07042218,-0.097738342111358
522,34,8,34,8,12,0.3106513,0.0127209,-0.097738342111358
523,35,8,35,8,6,0.14972967,0.0056012664,-0.09639031819217952
524,36,8,36,8,49,1.1822613,0.0437136,-0.08743441652355013
525,37,8,37,8,72,1.6794738,0.06000503,-0.083741110526349
526,38,8,38,8,68,1.5317434,0.050049353,-0.083741110526349
527,39,8,39,8,5,0.10869338,0.0029810069,-0.083741110526349
528,40,8,40,8,6,0.12626852,0.003168659,-0.083741110526349
556,7,9,7,9,39,0.8685275,0.028530445,-0.0331714867700589
557,8,9,8,9,5,0.11641705,0.004015974,-0.035132416405827344
558,9,9,9,9,2,0.048700254,0.0017839957,-0.0372500016457911
559,10,9,10,9,9,0.22919032,0.008948801,-0.0372500016457911
567,18,9,18,9,18,0.6652027,0.055592097,-0.039045094405388385
568,19,9,19,9,908,35.603962,4.1840253,-0.0548148055171802
569,20,9,20,9,828,32.8685,3.737713,-0.07342000909061362
570,21,9,21,9,307,12.044457,1.1540511,-0.07980461958294054
571,22,9,22,9,79,3.0737906,0.272559,-0.08145741637621651
572,23,9,23,9,219,8.491927,0.795724,-0.08045090460182788
573,24,9,24,9,599,22.833193,2.1446893,-0.0824649079586342
575,26,9,26,9,63,2.2932885,0.17965227,-0.07937218531200493
576,27,9,27,9,1073,39.467392,4.415674,-0.0794890318292884
577,28,9,28,9,1381,49.961235,6.080097,-0.07668766136974815
578,29,9,29,9,197,6.681132,0.5660147,-0.07309857597152344
579,30,9,30,9,40,1.2717651,0.0781592,-0.08166873425629043
580,31,9,31,9,72,2.1805344,0.11837859,-0.07850398228091429
581,32,9,32,9,86,2.4999845,0.12791611,-0.08128063989685569
582,33,9,33,9,186,5.2208333,0.2753978,-0.09772957104033733
583,34,9,34,9,336,9.119867,0.5067072,-0.09586373761329102
584,35,9,35,9,100,2.6044688,0.120604716,-0.0872836164956996
585,36,9,36,9,157,3.9388418,0.17407276,-0.083741110526349
586,37,9,37,9,88,2.1224015,0.08113734,-0.083741110526349
587,38,9,38,9,10,0.2318495,0.007292533,-0.083741110526349
589,40,9,40,9,1,0.021631323,0.00055398117,-0.083741110526349
616,6,10,6,10,5,0.10820022,0.0030991666,-0.0331714867700589
617,7,10,7,10,26,0.5887877,0.019107614,-0.0331714867700589
618,8,10,8,10,60,1.4234095,0.05169057,-0.0331714867700589
619,9,10,9,10,42,1.0433425,0.03988805,-0.034324297270469026
620,10,10,10,10,35,0.9111928,0.036867876,-0.03603154412626471
621,11,10,11,10,18,0.49136582,0.020908125,-0.0370065585315304
628,18,10,18,10,254,9.752979,0.8698082,-0.03576945210197833
629,19,10,19,10,418,16.724901,1.711887,-0.05307563352627019
630,20,10,20,10,192,7.7643704,0.7455531,-0.06746418056814307
631,21,10,21,10,210,8.546635,0.82811046,-0.08133514144405496
632,22,10,22,10,876,36.1251,4.122118,-0.07942949051483199
633,23,10,23,10,1716,71.02785,9.241406,-0.07118691312204674
634,24,10,24,10,550,21.916983,2.2295086,-0.06350887711501277
637,27,10,27,10,500,18.796543,1.8393551,-0.08592213460803999
638,28,10,28,10,1572,59.45409,7.7420464,-0.08636564675578796
639,29,10,29,10,1225,44.261692,5.1165123,-0.07373646599001692
640,30,10,30,10,38,1.2687203,0.089400336,-0.0758283265851045
641,31,10,31,10,202,6.39063,0.39024183,-0.07847293502122664
642,32,10,32,10,65,1.9658266,0.10581107,-0.083437053539833
643,33,10,33,10,58,1.6864583,0.086341545,-0.09707083831161231
644,34,10,34,10,152,4.264321,0.22367974,-0.08462012214814311
645,35,10,35,10,145,3.9097908,0.1908798,-0.07818417422221921
646,36,10,36,10,128,3.314647,0.14726415,-0.08018539758528115
647,37,10,37,10,23,0.57077765,0.020782927,-0.08337391778691473
648,38,10,38,10,1,0.023842156,0.0007385181,-0.083741110526349
650,40,10,40,10,1,0.022231542,0.0005848484,-0.08369843545323077
679,8,11,8,11,24,0.5791287,0.020170785,-0.0331714867700589
680,9,11,9,11,23,0.58285713,0.022091271,-0.0331714867700589
681,10,11,10,11,40,1.067003,0.044498935,-0.035608413650469795
682,11,11,11,11,12,0.3377759,0.015396934,-0.048350076042920756
683,12,11,12,11,28,0.8341889,0.043516655,-0.05028808188468432
688,17,11,17,11,150,5.784036,0.49686515,-0.04938186793677375
689,18,11,18,11,797,32.652622,3.678654,-0.03440837811587269
690,19,11,19,11,1146,48.756756,6.0871625,-0.05751868268238676
691,20,11,20,11,30,1.2783966,0.13476704,-0.060306696064826935
692,21,11,21,11,743,31.976608,3.7007022,-0.0740282939758364
693,22,11,22,11,812,35.069267,4.204457,-0.07336969716247356
694,23,11,23,11,595,25.617321,3.13276,-0.07300145895047079
695,24,11,24,11,699,29.160429,3.2171905,-0.06430188917705955
696,25,11,25,11,5,0.19773032,0.0154732,-0.07057904669286297
698,27,11,27,11,91,3.4802585,0.28550684,-0.08504735261329047
699,28,11,28,11,584,22.447226,2.4041808,-0.082988022791099
700,29,11,29,11,989,36.882526,4.0610948,-0.053796002382980476
702,31,11,31,11,140,4.59952,0.28625995,-0.08020789408135759
703,32,11,32,11,212,6.67726,0.4045771,-0.07892248045395056
704,33,11,33,11,132,3.9844558,0.22140606,-0.08980446262034032
705,34,11,34,11,144,4.171373,0.21853271,-0.09039070041753926
706,35,11,35,11,81,2.2484243,0.10511784,-0.07761630226844528
707,36,11,36,11,73,1.943545,0.08218118,-0.0769040910118335
708,37,11,37,11,33,0.84262836,0.030886123,-0.0784456891935819
712,41,11,41,11,2,0.044248972,0.001152749,-0.07913617554742729
740,8,12,8,12,11,0.26997405,0.009157903,-0.0331714867700589
741,9,12,9,12,18,0.46525496,0.017517576,-0.0331714867700589
742,10,12,10,12,5,0.13669074,0.0057656914,-0.05346750852303401
743,11,12,11,12,1,0.02915853,0.0014928513,-0.0572961451037249
744,12,12,12,12,144,4.5247507,0.3163379,-0.0572961451037249
745,13,12,13,12,323,10.86596,0.92019594,-0.05597168914209338
746,14,12,14,12,275,9.764122,0.8642647,-0.04671555691472762
747,15,12,15,12,330,12.316888,1.1401994,-0.03849312947998716
748,16,12,16,12,901,35.603916,3.8735282,-0.04241389667592168
749,17,12,17,12,230,9.527561,1.0299227,-0.06165349227695134
750,18,12,18,12,1057,46.41278,6.195396,-0.07494200282285755
751,19,12,19,12,1338,61.121094,9.027751,-0.07462893505415567
752,20,12,20,12,1558,71.87706,10.6631155,-0.07709997532267267
753,21,12,21,12,1586,72.2459,9.977207,-0.08948368007383485
754,22,12,22,12,597,26.77003,3.2541707,-0.08028957346725901
755,23,12,23,12,2521,114.93627,17.94652,-0.07160605246295654
756,24,12,24,12,1435,63.407112,8.606959,-0.06910741150834593
757,25,12,25,12,17,0.70222557,0.060782444,-0.07062224726835008
759,27,12,27,12,154,6.091979,0.51690215,-0.0817764358673088
760,28,12,28,12,1208,48.30718,5.748883,-0.0813057253619554
761,29,12,29,12,740,28.503004,3.0528758,-0.07613787824880053
762,30,12,30,12,5,0.17951995,0.013011095,-0.04896483815890051
763,31,12,31,12,70,2.3825152,0.14898066,-0.07456001974570094
764,32,12,32,12,279,9.124828,0.5933624,-0.08943631317395273
765,33,12,33,12,242,7.571858,0.45534298,-0.0912770487199737
766,34,12,34,12,178,5.3211555,0.285763,-0.08727668340627993
767,35,12,35,12,87,2.4850178,0.11536819,-0.07690743571186966
768,36,12,36,12,73,1.9978395,0.08337229,-0.07712476067343393
769,37,12,37,12,65,1.7080309,0.06490783,-0.0773688641390849
770,38,12,38,12,19,0.47986022,0.016095193,-0.0794562240770969
773,41,12,41,12,10,0.22750452,0.0063337088,-0.0782297791073263
774,42,12,42,12,10,0.22030391,0.005853435,-0.0782297791073263
805,12,13,12,13,961,32.039597,3.280443,-0.07780664155046141
806,13,13,13,13,1381,49.854355,6.2037826,-0.07453150545440075
807,14,13,14,13,1532,58.520782,7.5497885,-0.06441846116175666
808,15,13,15,13,786,31.277197,3.6356354,-0.04842292395461548
809,16,13,16,13,917,38.565212,4.851229,-0.0655785514793307
810,17,13,17,13,1697,75.65142,10.985062,-0.06937934381112906
811,18,13,18,13,1663,77.77673,12.104282,-0.08518574449582798
