tile_id,i,j,x,y,people,hc1,hc2,pvhe
14,14,0,14,0,4,0.08690874,0.0032700545,0.0056343350214816
15,15,0,15,0,5,0.11141434,0.004423096,0.0056343350214816
20,20,0,20,0,3,0.07146435,0.0029834402,0.0102543816924598
21,21,0,21,0,1,0.024080165,0.0010787632,0.0102543816924598
23,23,0,23,0,11,0.2683446,0.01406263,0.0102543816924598
70,9,1,9,1,5,0.097408004,0.0028847542,-0.0086626528461471
71,10,1,10,1,5,0.10084686,0.003238255,-0.0086626528461471
74,13,1,13,1,26,0.583795,0.025638923,0.013140443350901943
75,14,1,14,1,5,0.11611317,0.0055879173,0.0056343350214816
76,15,1,15,1,7,0.16753991,0.008632625,0.0056343350214816
77,16,1,16,1,5,0.12320499,0.006938155,0.0056343350214816
78,17,1,17,1,10,0.25262398,0.015777986,0.0056807027003190035
79,18,1,18,1,12,0.30496964,0.017485099,0.0030639048890072763
80,19,1,19,1,5,0.12694986,0.0063619213,0.0017743489784639954
81,20,1,20,1,1,0.02553321,0.0012441389,7.890533978416707e-05
82,21,1,21,1,4,0.10397708,0.0058713024,-0.0025935716670802793
83,22,1,22,1,509,13.654276,1.1390424,-0.0028164790874793287
84,23,1,23,1,307,8.293321,0.71358407,0.010557116141810272
85,24,1,24,1,549,14.597166,1.2296599,0.01025576463896745
131,9,2,9,2,1,0.020331368,0.0006787069,-0.0086626528461471
132,10,2,10,2,2,0.042302713,0.001568907,-0.0086626528461471
133,11,2,11,2,1,0.022047404,0.0009323293,0.0058686187666281186
134,12,2,12,2,1,0.023058996,0.0011636317,0.0204559912989954
135,13,2,13,2,2,0.04830185,0.0029591112,0.020381608954332282
136,14,2,14,2,251,6.321546,0.4657963,0.010251192308942354
137,15,2,15,2,252,6.557885,0.50012463,0.0056343350214816
138,16,2,16,2,292,7.905412,0.69330275,-0.0018777479515265255
139,17,2,17,2,1193,33.69458,3.944474,0.0074244223471362095
140,18,2,18,2,469,13.142607,1.2076204,0.0067013327240226465
143,21,2,21,2,1,0.028000867,0.0018439709,-0.0055288320310881
144,22,2,22,2,706,20.681152,2.155829,-0.0026599662579771797
145,23,2,23,2,1173,35.240047,4.525398,0.00801473584661562
146,24,2,24,2,564,16.437794,1.7290825,0.012058531288646944
192,9,3,9,3,1,0.02134188,0.0008799827,-0.0086626528461471
193,10,3,10,3,2,0.044639546,0.0020820636,-0.0086626528461471
194,11,3,11,3,74,1.7328767,0.097609974,-0.007907901039596014
195,12,3,12,3,334,8.272806,0.6302802,0.015419017711390972
196,13,3,13,3,953,25.03214,2.599778,0.016300721192765436
197,14,3,14,3,856,23.282354,2.4104037,0.013915656685371453
198,15,3,15,3,365,10.204183,0.94844186,0.005802196067503498
199,16,3,16,3,609,17.886997,1.9989116,-0.0032589670677643937
200,17,3,17,3,913,27.827602,3.5095298,-0.0017342557761878333
201,18,3,18,3,921,28.048529,3.2103958,0.012234572325678867
202,19,3,19,3,5,0.14792815,0.010936289,-0.0055288320310881
203,20,3,20,3,1,0.02950112,0.0019402498,-0.0055288320310881
204,21,3,21,3,5,0.15028232,0.01107354,-0.0055288320310881
205,22,3,22,3,444,13.89182,1.4558065,-0.008826402040316803
206,23,3,23,3,1641,53.341236,7.824091,0.0025807836851180843
207,24,3,24,3,1101,34.95535,4.533048,0.015504555695164868
208,25,3,25,3,247,7.400759,0.6655451,0.0091898859202289
251,7,4,7,4,1,0.02022913,0.0007122616,-0.0086626528461471
252,8,4,8,4,2,0.04282268,0.0020424204,-0.008209990790796724
253,9,4,9,4,178,4.0354214,0.25388294,-0.006731443505266142
254,10,4,10,4,173,4.11977,0.287456,-0.008348634561971992
255,11,4,11,4,165,4.1152816,0.31228864,-0.008371370763364902
256,12,4,12,4,233,6.0751176,0.49946925,0.005149847419812404
257,13,4,13,4,368,10.032806,0.92105633,0.006793105657687739
258,14,4,14,4,128,3.5880408,0.30081037,0.0027541792488593197
259,15,4,15,4,110,3.2060783,0.2836398,-0.00016145247895338333
260,16,4,16,4,1461,45.717995,6.1726527,0.008155224997428354
261,17,4,17,4,972,31.472883,4.222689,0.0030351850743699856
262,18,4,18,4,631,20.491854,2.417427,0.000782928900089339
263,19,4,19,4,4,0.1275276,0.011009065,-0.00542059746379626
264,20,4,20,4,4,0.12853906,0.011160992,-0.0055288320310881
265,21,4,21,4,184,5.999346,0.56824034,-0.005230468592218412
266,22,4,22,4,426,14.108416,1.4855069,-0.008264200408124428
267,23,4,23,4,851,28.8291,3.6899834,0.002840449544113081
268,24,4,24,4,837,28.206509,3.6610906,0.011567431967356484
269,25,4,25,4,464,15.136503,1.7220186,0.008049128513168729
270,26,4,26,4,559,17.597134,1.9041965,0.008945269336743403
271,27,4,27,4,150,4.442042,0.3633834,0.0009320254089218516
274,30,4,30,4,18,0.45629886,0.019472724,-0.01845806732395327
275,31,4,31,4,63,1.5421134,0.062775515,-0.0168509956530194
313,8,5,8,5,586,13.2459345,1.0307027,0.005161123756176958
314,9,5,9,5,654,15.734607,1.4692627,0.009638306351911447
315,10,5,10,5,763,19.323177,1.9816699,0.009145157999983087
316,11,5,11,5,1186,31.431595,3.5575194,0.010192164819212667
317,12,5,12,5,571,15.564159,1.5123196,0.016538755579539217
318,13,5,13,5,773,21.963326,2.3031929,-0.0034658999808317285
319,14,5,14,5,421,12.2337,1.1163496,-0.0025217889630633683
320,15,5,15,5,149,4.450026,0.36675647,-0.0038811598698145
321,16,5,16,5,565,17.913218,1.9314944,0.004986952629375888
322,17,5,17,5,1358,45.8047,6.3656282,-0.00659807277202352
323,18,5,18,5,1520,52.91248,7.6663,0.003805951890055431
324,19,5,19,5,74,2.5645401,0.28935015,-0.0057427470527853415
325,20,5,20,5,1656,59.12769,8.519216,-0.008462871735399818
326,21,5,21,5,1553,55.662136,7.933417,-0.002885095167014171
327,22,5,22,5,168,5.8730283,0.6349161,0.000248363941325522
328,23,5,23,5,891,31.382671,3.8800123,0.0022929254194559677
329,24,5,24,5,1508,53.650833,7.7168083,0.005571217202212282
330,25,5,25,5,1298,45.728397,6.6324034,0.005937761805910893
331,26,5,26,5,2144,74.71809,12.260003,0.004015211246400165
332,27,5,27,5,1188,38.643555,4.927896,-0.015926145968665265
335,30,5,30,5,212,5.6681542,0.30463988,-0.0168509956530194
336,31,5,31,5,186,4.7851048,0.23807143,-0.0168509956530194
337,32,5,32,5,18,0.44352397,0.01703554,-0.0168509956530194
374,8,6,8,6,321,7.3580484,0.49024072,0.021060391265438332
375,9,6,9,6,588,14.346118,1.2255297,0.01781065523968084
376,10,6,10,6,516,13.142882,1.1218921,0.023423528964193693
377,11,6,11,6,146,3.8345337,0.28185493,0.022681269694842694
379,13,6,13,6,1028,29.743227,3.102538,0.008919035055251883
380,14,6,14,6,769,22.852697,2.1691816,0.009194971482990935
381,15,6,15,6,53,1.6001986,0.113329664,0.014195308668051803
383,17,6,17,6,403,13.593775,1.4288701,0.005949501573950248
384,18,6,18,6,1405,50.71683,7.2757397,-0.0033577999298904935
385,19,6,19,6,1628,60.63292,9.137033,-0.008609940710999938
386,20,6,20,6,1013,38.141846,5.498635,-0.008388143169279943
387,21,6,21,6,1457,54.76898,7.930749,-0.004210379028551849
388,22,6,22,6,853,31.182611,3.7212858,-0.0013757636881434171
389,23,6,23,6,196,7.0498934,0.7418859,-0.008640178360170617
390,24,6,24,6,688,24.746122,2.8859282,-0.005156089944823387
391,25,6,25,6,606,21.688469,2.6429007,0.005078432156341968
392,26,6,26,6,1824,65.51895,10.040244,-0.0018673128986975433
393,27,6,27,6,1226,41.791977,5.492184,-0.017747000329689525
396,30,6,30,6,179,4.9972706,0.274275,-0.0168509956530194
397,31,6,31,6,168,4.506264,0.22990647,-0.0168509956530194
398,32,6,32,6,45,1.1557382,0.04778941,-0.02561506598898474
436,9,7,9,7,68,1.6336149,0.08487147,0.022235436580520043
440,13,7,13,7,128,3.641282,0.2348337,0.02226870210728097
445,18,7,18,7,952,34.623764,4.2247405,-0.002260238336553588
446,19,7,19,7,844,32.21852,4.4414296,-0.013609195570412316
447,20,7,20,7,1438,55.779743,8.046487,-0.01168867106236915
448,21,7,21,7,796,30.312548,3.7222586,-0.004472482921322971
449,22,7,22,7,180,6.6759467,0.6666314,-0.01262471161436075
450,23,7,23,7,1092,40.36223,4.537085,-0.0009969028136383967
451,24,7,24,7,485,17.60393,1.7636682,-0.007866502481657978
452,25,7,25,7,165,5.8828006,0.5446275,-0.00020958479631159248
453,26,7,26,7,452,16.04382,1.7163131,-0.0022445556209872014
454,27,7,27,7,1163,40.36015,4.7520695,-0.008795864870361342
457,30,7,30,7,39,1.1305606,0.057883058,-0.016857453814539777
458,31,7,31,7,51,1.4193016,0.06769219,-0.01743030214733073
459,32,7,32,7,21,0.5611252,0.023805184,-0.03181570709914604
460,33,7,33,7,5,0.12851928,0.0048662736,-0.0330086754063848
463,36,7,36,7,1,0.02319577,0.0007199995,-0.03275847709436517
464,37,7,37,7,10,0.22483431,0.006807398,-0.02998272271006671
465,38,7,38,7,40,0.8718788,0.025860516,-0.025308602673199433
466,39,7,39,7,5,0.105494745,0.002756554,-0.0242978266261041
467,40,7,40,7,1,0.020458754,0.0004914551,-0.0242978266261041
506,18,8,18,8,275,10.048067,1.000039,0.015203102136095646
507,19,8,19,8,2159,84.73845,12.7734165,-0.004913190427966171
508,20,8,20,8,856,33.621723,4.2996073,-0.001004563472248097
509,21,8,21,8,444,17.057741,1.7733963,-0.01067248212288515
510,22,8,22,8,73,2.7447758,0.23697333,-0.013025255748141066
511,23,8,23,8,202,7.538663,0.66708225,-0.013002932740211743
512,24,8,24,8,201,7.389775,0.63380754,-0.0130258457010088
513,25,8,25,8,125,4.5004015,0.3577169,-0.00843563575094246
514,26,8,26,8,242,8.630418,0.7479178,-0.0002411581929538
515,27,8,27,8,599,21.159403,2.130397,-0.009196070307657313
516,28,8,28,8,5,0.16835228,0.013377055,-0.010444138862491001
517,29,8,29,8,1,0.031817906,0.0019910946,-0.018059489222486513
518,30,8,30,8,23,0.69608974,0.03735499,-0.018922194165237417
519,31,8,31,8,72,2.0880795,0.10482096,-0.01800977978534221
520,32,8,32,8,91,2.5375502,0.120737836,-0.030789514028777287
521,33,8,33,8,59,1.584587,0.07042218,-0.0330086754063848
522,34,8,34,8,12,0.3106513,0.0127209,-0.0330086754063848
523,35,8,35,8,6,0.14972967,0.0056012664,-0.03216976433737448
524,36,8,36,8,49,1.1822613,0.0437136,-0.026596268989191013
525,37,8,37,8,72,1.6794738,0.06000503,-0.0242978266261041
526,38,8,38,8,68,1.5317434,0.050049353,-0.0242978266261041
527,39,8,39,8,5,0.10869338,0.0029810069,-0.0242978266261041
528,40,8,40,8,6,0.12626852,0.003168659,-0.0242978266261041
556,7,9,7,9,39,0.8685275,0.028530445,0.0248201401458279
557,8,9,8,9,5,0.11641705,0.004015974,0.024491371325930912
558,9,9,9,9,2,0.048700254,0.0017839957,0.0241363376787897
559,10,9,10,9,9,0.22919032,0.008948801,0.0241363376787897
567,18,9,18,9,18,0.6652027,0.055592097,0.022624418644611614
568,19,9,19,9,908,35.603962,4.1840253,0.008899923044355175
569,20,9,20,9,828,32.8685,3.737713,-0.007118649583932586
570,21,9,21,9,307,12.044457,1.1540511,-0.011889091213980338
571,22,9,22,9,79,3.0737906,0.272559,-0.012786072590306154
572,23,9,23,9,219,8.491927,0.795724,-0.012572270906503107
573,24,9,24,9,599,22.833193,2.1446893,-0.013020287603184272
575,26,9,26,9,63,2.2932885,0.17965227,-0.014762614289837803
